advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	SI	Slovenia	23	1	2776888	1272433	11815	2767
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	w021	Week 21	SI	Slovenia	153	1	2384467	593364	12987	0
European Greens	European Greens	141366725876424	Facebook	w021	Week 21	SI	Slovenia	6	1	1452163	610867	16516	3604
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	w021	Week 21	SI	Slovenia	11	1	1293322	519333	3222	549
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	w021	Week 21	SI	Slovenia	33	1	962154	221819	2948	0
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w021	Week 21	SI	Slovenia	23	1	457311	102166	2927	183
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w021	Week 21	SI	Slovenia	11	1	436398	192788	1274	183
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	w021	Week 21	SI	Slovenia	21	1	376817	88166	1593	0
Povežimo se	Povežimo se	1212524292238625	Facebook	w021	Week 21	SI	Slovenia	13	1	327986	67999	1286	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	w021	Week 21	SI	Slovenia	11	1	273846	62714	1032	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	w021	Week 21	SI	Slovenia	6	1	214994	46000	993	99
European Commission	European Commission	107898832590939	Facebook	w021	Week 21	SI	Slovenia	22	1	179228	85461	317	85
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	w021	Week 21	SI	Slovenia	4	1	175996	86428	1025	171
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	w021	Week 21	SI	Slovenia	6	1	165977	35991	504	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	w021	Week 21	SI	Slovenia	10	1	151077	59657	1223	100
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	w021	Week 21	SI	Slovenia	4	1	107496	27500	371	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	w021	Week 21	SI	Slovenia	3	1	94045	18809	186	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	w021	Week 21	SI	Slovenia	6	1	80994	22000	593	0
Neva Grašič	Socialni demokrati (SD)	2235496013147745	Facebook	w021	Week 21	SI	Slovenia	6	1	70995	17000	495	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	w021	Week 21	SI	Slovenia	6	1	64178	18630	515	0
Levica	Levica	285304408294792	Facebook	w021	Week 21	SI	Slovenia	11	1	59323	11666	956	0
DOM - Domovinska liga		571044543390810	Facebook	w021	Week 21	SI	Slovenia	2	1	57137	13570	169	0
Romana Tomc	SDS - Slovenska demokratska stranka	1025408990823719	Facebook	w021	Week 21	SI	Slovenia	3	1	51996	10000	297	0
Zeleni Slovenije	Škof Nejc	259753617393616	Facebook	w021	Week 21	SI	Slovenia	2	1	50998	10000	598	99
Stranka SMC		1510216172561389	Facebook	w021	Week 21	SI	Slovenia	1	1	49998	9999	98	0
