advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd4	Last 4 days	ES	Spain	8	1	1383215	688309	6279	1275
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	rd4	Last 4 days	ES	Spain	1695	1	1280221	71541	101956	0
Save the Children España	Save the Children España	57845333112	Facebook	rd4	Last 4 days	ES	Spain	16	1	1274983	560999	6083	1399
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	rd4	Last 4 days	ES	Spain	180	1	721994	136749	17029	0
Podemos	Unidas Podemos	269212336568846	Facebook	rd4	Last 4 days	ES	Spain	12	1	592365	237116	3042	1183
GRUNDIG		1508163162762486	Facebook	rd4	Last 4 days	ES	Spain	14	1	535417	244992	1140	237
Greenpeace España	Greenpeace España	133044800622	Facebook	rd4	Last 4 days	ES	Spain	27	1	360971	74999	2672	0
Podemos Aragón	Unidas Podemos	570770963015441	Facebook	rd4	Last 4 days	ES	Spain	1	1	222221	88888	221	44
Colores Contra la Violencia		491948314339036	Facebook	rd4	Last 4 days	ES	Spain	7	1	123764	30584	443	0
Pilar Alegría 2019	PSOE Aragón	1603193216419322	Facebook	rd4	Last 4 days	ES	Spain	122	1	119902	5600	9662	0
Compromís	Compromís	194053080624605	Facebook	rd4	Last 4 days	ES	Spain	1	1	99999	50000	499	100
Parlament Europeu a Barcelona	Parlament Europeu a Barcelona	134590246581400	Facebook	rd4	Last 4 days	ES	Spain	3	1	74131	14666	224	0
Unidos Mostoles	Unidos Móstoles	795355574130668	Facebook	rd4	Last 4 days	ES	Spain	5	1	72731	30666	194	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd4	Last 4 days	ES	Spain	1	1	66666	33333	166	33
Sandra Gómez	PSOE	228752914179024	Facebook	rd4	Last 4 days	ES	Spain	5	1	62995	15000	895	100
Mikel Buil García	Podemos Navarra	287876011759786	Facebook	rd4	Last 4 days	ES	Spain	1	1	49999	10000	99	0
Amaya Fernández	PP	486996548359961	Facebook	rd4	Last 4 days	ES	Spain	15	1	45486	7999	1336	0
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	rd4	Last 4 days	ES	Spain	2	1	44998	9000	178	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	rd4	Last 4 days	ES	Spain	12	1	44612	10596	331	0
Espacio Municipalista por Teruel	PODEMOS - EQUO	259729308314802	Facebook	rd4	Last 4 days	ES	Spain	1	1	39999	8000	79	0
Populares Cortegana	Javier Aparicio	916451548365332	Facebook	rd4	Last 4 days	ES	Spain	1	1	39999	8000	79	0
Álex Pastor	PSC Badalona	2053966338189807	Facebook	rd4	Last 4 days	ES	Spain	10	1	37990	6999	990	0
Bilbainos, Iniciativa por Bilbao		761538397531446	Facebook	rd4	Last 4 days	ES	Spain	1	1	37499	7500	74	0
ADÑ		542028829571357	Facebook	rd4	Last 4 days	ES	Spain	1	1	31745	12698	63	31
Idoia Villanueva Ruiz	Idoia Villanueva Ruiz	1677528669232087	Facebook	rd4	Last 4 days	ES	Spain	4	1	27519	6361	95	0
