spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	LV	Latvia	1903	566	13263012	3685010	54380	13
50_100	50 - 100	LV	Latvia	2110	547	157867	52173	711	88
100_1k	100 - 1k	LV	Latvia	833	232	10211042	4559011	40473	8917
1k_5k	1k - 5k	LV	Latvia	86	29	1253253	515511	11815	2396
5k_10k	5k - 10k	LV	Latvia	6	5	5374	2687	177	40
10k_50k	10k - 50k	LV	Latvia	1	1	5112	2556	227	45
