week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	EL	Greece	1977	340	50955040	18818670	205594	18193
w019	Week 19	2019-05-06	2019-05-12	EL	Greece	1995	358	58320642	21782830	191405	19866
w018	Week 18	2019-04-29	2019-05-05	EL	Greece	1723	304	35964639	13249235	138878	13339
w017	Week 17	2019-04-22	2019-04-28	EL	Greece	1504	316	30296892	11096548	121638	13515
w016	Week 16	2019-04-15	2019-04-21	EL	Greece	1146	347	19564283	7177098	73828	9063
w015	Week 15	2019-04-08	2019-04-14	EL	Greece	1394	461	18067740	6570228	68963	6562
w014	Week 14	2019-04-01	2019-04-07	EL	Greece	1107	451	10778695	3660100	40288	2132
w013	Week 13	2019-03-25	2019-03-31	EL	Greece	780	358	9959888	3808955	35451	3943
w012	Week 12	2019-03-18	2019-03-24	EL	Greece	541	235	4763917	1812425	17516	2349
w011	Week 11	2019-03-11	2019-03-17	EL	Greece	428	202	4995255	1800780	17816	1501
w010	Week 10	2019-03-04	2019-03-10	EL	Greece	460	200	5827260	2039405	23279	1580
w009	Week 9	2019-02-25	2019-03-03	EL	Greece	256	125	1765218	505801	9852	323
w008	Week 8	2019-02-18	2019-02-24	EL	Greece	151	84	1197486	469702	5400	484
w007	Week 7	2019-02-11	2019-02-17	EL	Greece	110	59	952005	320574	3465	182
w006	Week 6	2019-02-04	2019-02-10	EL	Greece	84	43	1004106	375103	3262	305
w005	Week 5	2019-01-28	2019-02-03	EL	Greece	114	49	1290308	488702	3155	453
w004	Week 4	2019-01-21	2019-01-27	EL	Greece	134	43	6679377	2781210	20219	3681
w003	Week 3	2019-01-14	2019-01-20	EL	Greece	114	44	2205437	859993	6276	779
w002	Week 2	2019-01-07	2019-01-13	EL	Greece	65	34	381670	117281	1099	47
w001	Week 1	2019-01-01	2019-01-06	EL	Greece	50	25	334452	120449	1317	87
