week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-17	PT	Portugal	216	70	3503566	1415651	6781	1154
w019	Week 19	2019-05-06	2019-05-12	PT	Portugal	239	90	3719122	1658000	8715	1402
w018	Week 18	2019-04-29	2019-05-05	PT	Portugal	414	129	4120389	1850461	13921	3193
w017	Week 17	2019-04-22	2019-04-28	PT	Portugal	801	173	3427493	1446341	14192	2590
w016	Week 16	2019-04-15	2019-04-21	PT	Portugal	972	208	4067324	1672245	10273	1395
w015	Week 15	2019-04-08	2019-04-14	PT	Portugal	1084	363	8267151	3219792	27206	4233
w014	Week 14	2019-04-01	2019-04-07	PT	Portugal	819	354	5417392	2061535	17903	2369
w013	Week 13	2019-03-25	2019-03-31	PT	Portugal	652	299	3703844	1365324	13925	1804
w012	Week 12	2019-03-18	2019-03-24	PT	Portugal	553	244	2987963	1083894	9512	626
w011	Week 11	2019-03-11	2019-03-17	PT	Portugal	394	192	3499652	1372661	12874	1916
w010	Week 10	2019-03-04	2019-03-10	PT	Portugal	402	194	5272097	2075735	16201	2200
w009	Week 9	2019-02-25	2019-03-03	PT	Portugal	174	94	641638	238049	2037	220
w008	Week 8	2019-02-18	2019-02-24	PT	Portugal	119	68	468397	189943	2086	289
w007	Week 7	2019-02-11	2019-02-17	PT	Portugal	95	59	189368	60001	1204	32
w006	Week 6	2019-02-04	2019-02-10	PT	Portugal	77	42	343170	133406	1456	182
w005	Week 5	2019-01-28	2019-02-03	PT	Portugal	91	35	77711	33592	351	27
w004	Week 4	2019-01-21	2019-01-27	PT	Portugal	78	31	96625	37427	588	68
w003	Week 3	2019-01-14	2019-01-20	PT	Portugal	94	35	398558	147014	1732	256
w002	Week 2	2019-01-07	2019-01-13	PT	Portugal	64	29	300032	97240	1027	106
w001	Week 1	2019-01-01	2019-01-06	PT	Portugal	57	26	767170	298935	1502	210
