advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	d137	2019-05-17	SK	Slovakia	6	1	185330	83333	530	66
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	d137	2019-05-17	SK	Slovakia	29	1	145653	43998	911	149
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	d137	2019-05-17	SK	Slovakia	2	1	137497	52499	374	149
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	d137	2019-05-17	SK	Slovakia	8	1	119997	25000	264	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	d137	2019-05-17	SK	Slovakia	2	1	99997	19999	997	199
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	d137	2019-05-17	SK	Slovakia	10	1	80580	24416	280	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	d137	2019-05-17	SK	Slovakia	4	1	79999	34000	499	160
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	d137	2019-05-17	SK	Slovakia	5	1	49498	9833	340	45
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	d137	2019-05-17	SK	Slovakia	10	1	34491	5500	1016	45
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	d137	2019-05-17	SK	Slovakia	1	1	33333	16666	83	16
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	d137	2019-05-17	SK	Slovakia	5	1	29498	7333	340	45
SMER - SD Košice okolie	SMER - SD	590859404733213	Facebook	d137	2019-05-17	SK	Slovakia	6	1	28414	5583	201	0
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	d137	2019-05-17	SK	Slovakia	6	1	27665	5999	99	0
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	d137	2019-05-17	SK	Slovakia	3	1	27449	6979	173	19
European Parliament	European Parliament	178362315106	Facebook	d137	2019-05-17	SK	Slovakia	1	1	24999	4999	49	0
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	d137	2019-05-17	SK	Slovakia	4	1	24498	4833	290	45
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	d137	2019-05-17	SK	Slovakia	4	1	24498	4833	290	45
Richard Sulik	Richard Sulik	184760561603680	Facebook	d137	2019-05-17	SK	Slovakia	15	1	24329	5166	412	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	d137	2019-05-17	SK	Slovakia	6	1	23298	4500	203	20
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	d137	2019-05-17	SK	Slovakia	4	1	23249	5250	164	20
SMER - SD Nitra	SMER - SD	800561563389371	Facebook	d137	2019-05-17	SK	Slovakia	2	1	22499	4500	44	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	d137	2019-05-17	SK	Slovakia	2	1	22496	4499	124	19
