advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	d141	2019-05-21	SK	Slovakia	1553	1	892785	115332	49182	20
Sme rodina	Sme rodina	600235073447674	Facebook	d141	2019-05-21	SK	Slovakia	6	1	861664	391666	4665	1053
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	d141	2019-05-21	SK	Slovakia	21	1	490158	188083	3278	698
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	d141	2019-05-21	SK	Slovakia	10	1	471229	209166	4245	1141
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	d141	2019-05-21	SK	Slovakia	15	1	434995	174666	1782	346
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	d141	2019-05-21	SK	Slovakia	61	1	427055	91684	4323	259
European Parliament	European Parliament	178362315106	Facebook	d141	2019-05-21	SK	Slovakia	6	1	407996	192999	2397	449
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	d141	2019-05-21	SK	Slovakia	19	1	406629	150518	4936	1216
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	d141	2019-05-21	SK	Slovakia	26	1	398813	144245	3091	933
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	d141	2019-05-21	SK	Slovakia	104	1	312758	78825	3963	149
European Commission	European Commission	107898832590939	Facebook	d141	2019-05-21	SK	Slovakia	18	1	311502	128909	1325	364
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	d141	2019-05-21	SK	Slovakia	23	1	300160	104833	776	33
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	d141	2019-05-21	SK	Slovakia	8	1	277664	105533	2087	474
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	d141	2019-05-21	SK	Slovakia	3	1	274998	125000	2248	750
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	d141	2019-05-21	SK	Slovakia	17	1	272590	91659	1582	333
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	d141	2019-05-21	SK	Slovakia	7	1	267663	108333	1805	324
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	d141	2019-05-21	SK	Slovakia	19	1	252160	72933	2019	393
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	d141	2019-05-21	SK	Slovakia	29	1	235657	59333	1782	228
Nagy József	Nagy József	128401833854581	Facebook	d141	2019-05-21	SK	Slovakia	8	1	231153	91164	771	99
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	d141	2019-05-21	SK	Slovakia	212	1	229791	50733	4105	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	d141	2019-05-21	SK	Slovakia	28	1	194908	49166	1866	261
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	d141	2019-05-21	SK	Slovakia	30	1	193490	62083	1807	228
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	d141	2019-05-21	SK	Slovakia	29	1	186657	50000	1791	228
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	d141	2019-05-21	SK	Slovakia	26	1	185492	50000	1675	228
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	d141	2019-05-21	SK	Slovakia	6	1	175497	79999	3072	594
