advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kyriakos Mitsotakis		34848567724	Facebook	m	male	EL	Greece	80	1	9351561	3998299	21969	4638
European Parliament		178362315106	Facebook	m	male	EL	Greece	53	1	8669154	4115872	28415	6932
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	m	male	EL	Greece	65	1	6878540	2901550	14995	2531
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	m	male	EL	Greece	130	1	6516384	2692706	24846	4296
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	m	male	EL	Greece	180	1	5827462	2080692	22648	2686
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	m	male	EL	Greece	38	1	5596153	2506283	11799	2411
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	m	male	EL	Greece	119	1	4417943	1662994	19976	3077
Kialo		729627343834501	Facebook	m	male	EL	Greece	352	1	4369884	1785531	21073	4886
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	m	male	EL	Greece	178	1	3745580	1082373	12354	207
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	m	male	EL	Greece	165	1	2879970	879041	16741	205
INBOX	New Digital Media	369693523475596	Facebook	m	male	EL	Greece	36	1	2815179	1220356	3323	261
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	m	male	EL	Greece	83	1	2267611	489611	5646	0
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	m	male	EL	Greece	98	1	2125762	623346	8958	490
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	m	male	EL	Greece	82	1	2048928	579330	5711	200
Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	m	male	EL	Greece	101	1	1843783	709469	8534	520
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής		337788662974718	Facebook	m	male	EL	Greece	22	1	1805966	757047	2888	299
Παύλος Ελευθεριάδης		768996799785550	Facebook	m	male	EL	Greece	27	1	1604142	659972	5754	787
Κατερινα Μαρκου		832766380123763	Facebook	m	male	EL	Greece	16	1	1600752	677918	2158	267
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	m	male	EL	Greece	5	1	1475299	717875	1979	577
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	m	male	EL	Greece	45	1	1312544	424967	4192	220
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	m	male	EL	Greece	44	1	1304778	415476	3035	0
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	m	male	EL	Greece	43	1	1246510	514212	3293	460
Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	m	male	EL	Greece	54	1	1200001	302887	3856	0
Vouliwatch		627330267312880	Facebook	m	male	EL	Greece	8	1	1113431	444748	2571	1061
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	m	male	EL	Greece	24	1	1111479	448713	3287	410
