audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	LT	Lithuania	2332	586	5908176	2227181	22561	3228
m25_34	male (25-34)	LT	Lithuania	2637	651	5626403	2056308	22892	3036
f18_24	female (18-24)	LT	Lithuania	2441	589	5161004	2002368	19634	2722
f45_54	female (45-54)	LT	Lithuania	2686	618	4900241	1896845	16305	1970
f35_44	female (35-44)	LT	Lithuania	2785	642	4817480	1916227	15817	2241
m35_44	male (35-44)	LT	Lithuania	2625	636	4245947	1655900	14458	2022
f55_64	female (55-64)	LT	Lithuania	2039	574	4216395	1522771	15280	1180
f25_34	female (25-34)	LT	Lithuania	2793	655	3871523	1440321	16943	2170
m45_54	male (45-54)	LT	Lithuania	2516	605	2657718	994527	9498	1111
f65_	female (65+)	LT	Lithuania	1790	506	1914800	660006	7957	524
m55_64	male (55-64)	LT	Lithuania	1922	563	1379692	483442	5006	364
m65_	male (65+)	LT	Lithuania	1703	500	627539	219487	2416	172
f13_17	female (13-17)	LT	Lithuania	278	101	155969	64730	414	48
m13_17	male (13-17)	LT	Lithuania	260	95	142886	57650	475	63
u35_44	unknown (35-44)	LT	Lithuania	2294	561	58378	21921	229	31
u25_34	unknown (25-34)	LT	Lithuania	2204	559	36318	13127	168	23
u45_54	unknown (45-54)	LT	Lithuania	1975	509	15189	5545	67	9
u18_24	unknown (18-24)	LT	Lithuania	1689	446	11386	4263	53	8
u55_64	unknown (55-64)	LT	Lithuania	1376	455	6907	2423	26	2
u65_	unknown (65+)	LT	Lithuania	1215	407	5393	1942	22	1
u13_17	unknown (13-17)	LT	Lithuania	186	75	342	141	1	0
