country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CY	Cyprus	lefkosa_district	Lefkoşa District	1617	407	4266447	1384812	18781	1229
CY	Cyprus	limassol_district	Limassol District	1464	376	1405847	394712	5988	466
CY	Cyprus	larnaca_district	Larnaca District	1320	332	507599	144589	2423	128
CY	Cyprus	paphos_district	Paphos District	1272	325	443085	144774	2046	163
CY	Cyprus	famagusta_district	Famagusta District	1321	323	400950	118915	1445	76
CY	Cyprus	kyrenia_district	Kyrenia District	1014	288	106506	41483	290	24
