recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	FR	France	793	181	2446401	908306	12640	2555
rd2	Last 2 days	2019-05-11	2019-05-12	FR	France	856	204	4968875	1833607	26766	5170
rd3	Last 3 days	2019-05-10	2019-05-12	FR	France	912	218	8081102	2985105	43153	8402
rd4	Last 4 days	2019-05-09	2019-05-12	FR	France	956	240	11461548	4268070	59111	11694
rd5	Last 5 days	2019-05-08	2019-05-12	FR	France	977	251	12127250	4506804	64482	12385
rd6	Last 6 days	2019-05-07	2019-05-12	FR	France	1007	261	12807997	4734947	71162	13105
rw1	Last week	2019-05-06	2019-05-12	FR	France	1062	287	13668039	5010896	78094	13964
rw2	Last 2 weeks	2019-04-29	2019-05-12	FR	France	1662	429	29827716	11876457	176007	33065
rw3	Last 3 weeks	2019-04-22	2019-05-12	FR	France	2273	599	40042930	15953230	239928	43557
rw4	Last 4 weeks	2019-04-15	2019-05-12	FR	France	3070	913	54166597	21670962	342350	58283
rm1	Last month	2019-04-13	2019-05-12	FR	France	3311	1038	59479229	23766384	380183	65007
rm2	Last 2 months	2019-03-14	2019-05-12	FR	France	8780	2551	153434596	59532885	1212900	190530
rm3	Last 3 months	2019-02-12	2019-05-12	FR	France	10351	2853	190038143	73737635	1513361	244344
rm6	Last 6 months	2019-01-01	2019-05-12	FR	France	10882	2927	204896432	79488955	1613252	262094
