advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	f18_24	female (18-24)	HR	Croatia	65	1	1204690	526099	1789	84
European Parliament		178362315106	Facebook	f18_24	female (18-24)	HR	Croatia	40	1	959001	407230	2948	641
European Greens		141366725876424	Facebook	f18_24	female (18-24)	HR	Croatia	42	1	727457	298753	1864	442
Valter Flego	Valter Flego	441675022557503	Facebook	f18_24	female (18-24)	HR	Croatia	53	1	420899	133274	994	108
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	f18_24	female (18-24)	HR	Croatia	24	1	217559	86147	140	21
pametno.org	pametno.org	144815235686385	Facebook	f18_24	female (18-24)	HR	Croatia	21	1	170651	73957	188	10
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	HR	Croatia	39	1	158534	51928	308	31
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	f18_24	female (18-24)	HR	Croatia	28	1	150537	47745	920	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	f18_24	female (18-24)	HR	Croatia	24	1	145951	53495	356	54
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	f18_24	female (18-24)	HR	Croatia	9	1	130044	46116	379	29
Kialo		729627343834501	Facebook	f18_24	female (18-24)	HR	Croatia	271	1	100624	42353	424	107
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	f18_24	female (18-24)	HR	Croatia	13	1	90262	29857	141	15
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	f18_24	female (18-24)	HR	Croatia	16	1	85840	21228	202	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	f18_24	female (18-24)	HR	Croatia	53	1	84953	40673	191	53
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	f18_24	female (18-24)	HR	Croatia	43	1	83162	32883	232	26
Electrolux Hrvatska		1229501663771543	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	70859	35429	48	0
European Youth Event		919232861444360	Facebook	f18_24	female (18-24)	HR	Croatia	8	1	70759	33843	209	50
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	f18_24	female (18-24)	HR	Croatia	66	1	60660	14471	241	4
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	f18_24	female (18-24)	HR	Croatia	65	1	58164	23676	190	35
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	f18_24	female (18-24)	HR	Croatia	16	1	54187	24251	133	15
MakeUp Eraser Croatia		130338117828161	Facebook	f18_24	female (18-24)	HR	Croatia	2	1	50682	10136	100	0
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	f18_24	female (18-24)	HR	Croatia	11	1	41235	12893	91	6
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	f18_24	female (18-24)	HR	Croatia	18	1	38865	8863	104	8
BIOM	BIOM	138743669505642	Facebook	f18_24	female (18-24)	HR	Croatia	11	1	33959	7075	234	0
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	f18_24	female (18-24)	HR	Croatia	17	1	32919	6616	165	0
Bandić Milan 365 - Stranka rada i solidarnosti		350640391803012	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	32635	13054	28	5
HSLS Split		436749753018950	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	31351	15675	69	13
Zoran Bahtijarević		2195720960680577	Facebook	f18_24	female (18-24)	HR	Croatia	4	1	29138	13893	82	15
Model European Union Zagreb - MEUZ	Divea Studio	521874817895935	Facebook	f18_24	female (18-24)	HR	Croatia	5	1	28168	6846	177	0
Give A Vote		2186129244970085	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	26838	13356	131	26
Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	f18_24	female (18-24)	HR	Croatia	4	1	26569	12577	143	24
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	f18_24	female (18-24)	HR	Croatia	22	1	26065	5857	238	33
The Epoch		218371925673146	Facebook	f18_24	female (18-24)	HR	Croatia	6	1	24048	8724	47	0
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	f18_24	female (18-24)	HR	Croatia	17	1	23910	4939	88	7
Klub zastupnika EPP-a		378351268934576	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	23500	11750	11	0
Greens/EFA in the European Parliament		150527751674751	Facebook	f18_24	female (18-24)	HR	Croatia	12	1	23191	9412	26	4
Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	f18_24	female (18-24)	HR	Croatia	10	1	20925	4409	47	0
Ruža Tomašić		1434305366791182	Facebook	f18_24	female (18-24)	HR	Croatia	39	1	20764	5556	57	0
Predstavništvo Europske komisije u Hrvatskoj		480559052058396	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	19260	3852	38	0
VINNIA		325664361187493	Facebook	f18_24	female (18-24)	HR	Croatia	5	1	16692	7422	26	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	f18_24	female (18-24)	HR	Croatia	5	1	16688	3367	33	0
Dalija Orešković - START		1984286805018866	Facebook	f18_24	female (18-24)	HR	Croatia	6	1	15781	3450	59	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	f18_24	female (18-24)	HR	Croatia	15	1	14840	6158	51	4
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	f18_24	female (18-24)	HR	Croatia	14	1	13744	2781	81	0
Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	f18_24	female (18-24)	HR	Croatia	9	1	13382	3874	70	0
Game of Sultans		185311195624361	Facebook	f18_24	female (18-24)	HR	Croatia	6	1	13120	5640	262	64
DRH Lindersvold		512374155442078	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	11039	4883	33	6
Studentski zbor Sveučilišta u Rijeci		438397739552096	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	9641	1928	19	0
Mreža Antifašistkinja Zagreba		787731051321372	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	9511	1902	18	0
Stjepan Čuraj		1528272037424751	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	9104	4012	39	7
Bulešić 4 EU		2550012408361701	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	9083	1902	18	0
Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	8922	3494	12	0
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	f18_24	female (18-24)	HR	Croatia	6	1	8787	1754	19	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	f18_24	female (18-24)	HR	Croatia	4	1	8094	3005	13	0
Stranka europskih socijalista		1927927220797184	Facebook	f18_24	female (18-24)	HR	Croatia	2	1	7684	1656	18	0
Bornfight		2050766478536116	Facebook	f18_24	female (18-24)	HR	Croatia	7	1	7390	2500	77	0
Ekonomska klinika		759896740773225	Facebook	f18_24	female (18-24)	HR	Croatia	1	1	7330	1466	14	0
Wholesome Culture		1664959567149320	Facebook	f18_24	female (18-24)	HR	Croatia	4	1	7253	3111	13	2
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	f18_24	female (18-24)	HR	Croatia	3	1	7184	3033	5	0
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	f18_24	female (18-24)	HR	Croatia	4	1	6715	1343	15	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	f18_24	female (18-24)	HR	Croatia	2	1	6666	1333	12	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	f18_24	female (18-24)	HR	Croatia	16	1	6193	1640	29	0
