region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
blagoevgrad_province	Blagoevgrad Province	BG	Bulgaria	39	17	1401	488	8	0
burgas_province	Burgas Province	BG	Bulgaria	42	17	1756	662	10	0
haskovo_province	Haskovo Province	BG	Bulgaria	39	17	770	266	4	0
kyustendil_province	Kyustendil Province	BG	Bulgaria	40	18	10596	5228	101	0
lovech_province	Lovech Province	BG	Bulgaria	38	15	240	98	2	0
montana_province	Montana Province	BG	Bulgaria	39	16	792	308	3	0
pazardzhik_province	Pazardzhik Province	BG	Bulgaria	41	17	3627	1452	16	2
pernik_province	Pernik Province	BG	Bulgaria	39	17	498	188	2	0
pleven_province	Pleven Province	BG	Bulgaria	42	17	5392	2287	34	2
plovdiv_province	Plovdiv Province	BG	Bulgaria	43	17	6374	2087	135	0
ruse_province	Ruse Province	BG	Bulgaria	44	19	1869	321	98	0
sliven_province	Sliven Province	BG	Bulgaria	41	16	1963	760	8	1
smolyan_province	Smolyan Province	BG	Bulgaria	37	15	116	43	0	0
sofia_city_province	Sofia City Province	BG	Bulgaria	43	17	20889	6906	330	0
sofia_province	Sofia Province	BG	Bulgaria	40	16	1241	485	5	0
stara_zagora_province	Stara Zagora Province	BG	Bulgaria	43	18	5282	1982	24	2
varna_province	Varna Province	BG	Bulgaria	43	17	33133	7164	86	0
veliko_tarnovo_province	Veliko Tarnovo Province	BG	Bulgaria	44	18	1734	252	92	0
vidin_province	Vidin Province	BG	Bulgaria	40	16	367	145	1	0
vratsa_province	Vratsa Province	BG	Bulgaria	40	16	1579	614	7	0
yambol_province	Yambol Province	BG	Bulgaria	40	16	888	341	4	0
