country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IE	Ireland	0_1k	0 - 1k	1116	378	339506	0	32923	0
IE	Ireland	1k_5k	1k - 5k	1235	488	2484677	497034	48905	6
IE	Ireland	5k_10k	5k - 10k	605	327	2619961	1310111	26412	160
IE	Ireland	10k_50k	10k - 50k	1096	378	16701515	3340369	67994	9077
IE	Ireland	50k_100k	50k - 100k	307	149	5599234	2799645	25839	5810
IE	Ireland	100k_200k	100k - 200k	208	92	7760997	3880518	42336	13626
IE	Ireland	200k_500k	200k - 500k	172	73	9799936	3919982	72415	15574
IE	Ireland	500k_1m	500k - 1m	72	39	9569381	4784695	47985	9692
