advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m	male	LT	Lithuania	41	1	3896411	1660588	16799	4216
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	m	male	LT	Lithuania	50	1	2782133	1235896	4459	779
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	m	male	LT	Lithuania	43	1	1666430	705933	2845	459
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	m	male	LT	Lithuania	70	1	1349439	422221	4005	217
Kialo		729627343834501	Facebook	m	male	LT	Lithuania	364	1	1120750	445298	6991	1646
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	m	male	LT	Lithuania	94	1	1000403	223227	4361	0
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	m	male	LT	Lithuania	56	1	934042	208157	4257	162
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	m	male	LT	Lithuania	28	1	586929	187524	1499	91
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	m	male	LT	Lithuania	16	1	579633	225340	2248	303
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	m	male	LT	Lithuania	26	1	432597	171103	1656	158
European Commission		107898832590939	Facebook	m	male	LT	Lithuania	13	1	395799	176243	1118	166
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	m	male	LT	Lithuania	5	1	389038	148485	884	297
Liberalai	Liberalai	81004804444	Facebook	m	male	LT	Lithuania	82	1	289777	73934	3829	0
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	m	male	LT	Lithuania	11	1	245174	65747	960	124
Darbo partija	Darbo partija	264116120225	Facebook	m	male	LT	Lithuania	19	1	236961	69353	926	0
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	m	male	LT	Lithuania	11	1	183329	68880	756	73
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	m	male	LT	Lithuania	26	1	150192	46220	521	20
Bronis Ropė		216419471860983	Facebook	m	male	LT	Lithuania	8	1	149819	29752	399	0
Petras Auštrevičius		1482024028702535	Facebook	m	male	LT	Lithuania	11	1	145155	66839	914	81
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	m	male	LT	Lithuania	52	1	144059	66978	316	90
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	m	male	LT	Lithuania	14	1	138777	31672	708	0
Tomas Tomilinas - naujienos		530620843630609	Facebook	m	male	LT	Lithuania	15	1	137716	61311	834	40
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	m	male	LT	Lithuania	55	1	119254	51474	401	79
European Greens		141366725876424	Facebook	m	male	LT	Lithuania	23	1	100747	41746	328	100
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	m	male	LT	Lithuania	37	1	95250	22469	1070	0
