advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Roberta Metsola		406824526101449	Facebook	u	unknown	MT	Malta	469	1	31268	9724	325	14
David Casa	David Casa	193035580892638	Facebook	u	unknown	MT	Malta	104	1	28953	8038	104	6
Alfred Sant	Alfred Sant	537789116260209	Facebook	u	unknown	MT	Malta	135	1	25630	9406	110	13
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	u	unknown	MT	Malta	18	1	24553	10294	95	28
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	u	unknown	MT	Malta	146	1	16479	4740	69	3
Joe Sammut		433245190070343	Facebook	u	unknown	MT	Malta	81	1	12998	4988	58	7
Josef Caruana		166617437361908	Facebook	u	unknown	MT	Malta	70	1	12773	4139	57	6
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	u	unknown	MT	Malta	137	1	8957	2114	70	0
European Parliament		178362315106	Facebook	u	unknown	MT	Malta	34	1	8253	3560	27	3
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	u	unknown	MT	Malta	24	1	7699	2851	30	4
PD Martin Cauchi Inglott		181379916072401	Facebook	u	unknown	MT	Malta	51	1	6542	2119	40	1
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	u	unknown	MT	Malta	49	1	6248	2777	36	4
Kialo		729627343834501	Facebook	u	unknown	MT	Malta	352	1	5792	2349	35	7
David Stellini	David Stellini	1911257335785088	Facebook	u	unknown	MT	Malta	11	1	5020	2260	16	2
Frank Psaila		458318884361628	Facebook	u	unknown	MT	Malta	78	1	4505	1230	33	0
Michael Briguglio	Michael Briguglio	1040577706078198	Facebook	u	unknown	MT	Malta	116	1	3629	871	58	0
Lovin Malta	Lovin Malta	1700937210129433	Facebook	u	unknown	MT	Malta	7	1	3445	1389	13	2
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	u	unknown	MT	Malta	53	1	3236	1032	34	0
Miriam Dalli	Miriam Dalli	277980849002904	Facebook	u	unknown	MT	Malta	24	1	3189	844	12	0
Ian Borg	Ian Borg	151496594943131	Facebook	u	unknown	MT	Malta	8	1	2800	1167	4	0
Lorna Vassallo	Lorna Vassallo	690417757823946	Facebook	u	unknown	MT	Malta	14	1	2665	956	7	0
Alternattiva Demokratika - The Green Party	Alternattiva Demokratika - The Green Party	309359272432391	Facebook	u	unknown	MT	Malta	14	1	2196	649	11	0
Sustainability and Climate Action Malta		1563004720376312	Facebook	u	unknown	MT	Malta	5	1	1959	564	10	1
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	u	unknown	MT	Malta	12	1	1900	694	6	0
Save the Refugees		1931458237163388	Facebook	u	unknown	MT	Malta	22	1	1826	558	12	2
