audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	UK	United Kingdom	43686	4875	94311513	33251022	1078628	150829
f25_34	female (25-34)	UK	United Kingdom	43894	4928	88731112	31539770	1012011	148918
m45_54	male (45-54)	UK	United Kingdom	46194	4726	82433454	27555981	1044938	142247
m35_44	male (35-44)	UK	United Kingdom	46789	4835	82218416	28044587	999186	141040
f35_44	female (35-44)	UK	United Kingdom	47265	4906	75682748	25822756	973092	137801
f18_24	female (18-24)	UK	United Kingdom	40207	4603	74807282	27117748	795498	109303
f45_54	female (45-54)	UK	United Kingdom	46872	4799	71925590	24083040	985195	135383
m55_64	male (55-64)	UK	United Kingdom	44387	4482	66807697	21889496	856565	110796
m18_24	male (18-24)	UK	United Kingdom	40272	4562	63705068	22375762	725116	89544
f55_64	female (55-64)	UK	United Kingdom	45035	4527	63463501	20865520	891085	118195
f65_	female (65+)	UK	United Kingdom	42653	4232	59472864	19342867	829159	106895
m65_	male (65+)	UK	United Kingdom	42088	4171	52478270	17031986	684940	87098
f13_17	female (13-17)	UK	United Kingdom	3043	868	3928275	1214219	31444	1079
u45_54	unknown (45-54)	UK	United Kingdom	34472	4093	2716538	910240	36794	5229
m13_17	male (13-17)	UK	United Kingdom	3103	857	2664675	858880	24503	913
u35_44	unknown (35-44)	UK	United Kingdom	34311	4198	2651042	904396	33556	4865
u55_64	unknown (55-64)	UK	United Kingdom	31655	3741	2194026	720173	30647	4192
u65_	unknown (65+)	UK	United Kingdom	29406	3487	2088405	687001	29078	4025
u25_34	unknown (25-34)	UK	United Kingdom	27266	3979	1466360	511368	17720	2482
u18_24	unknown (18-24)	UK	United Kingdom	20864	3359	736045	252362	9077	1114
u13_17	unknown (13-17)	UK	United Kingdom	1681	645	46170	13906	451	17
