advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Future Innovation SRL		AR474748779908562944	Google	rw2	Last 2 weeks	42	1	128082326	12806873	468087	8051
AMERISOFT SRL		AR573801583431647232	Google	rw2	Last 2 weeks	130	1	95300000	9480000	10300	474
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	308	1	85449850	39524999	472501	133940
CDU	CDU	78502295414	Facebook	rw2	Last 2 weeks	3170	1	38647830	9275000	347030	8300
Freiheitliche Partei Österreich		AR333020356698701824	Google	rw2	Last 2 weeks	41	1	34437853	3437121	263033	16979
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	rw2	Last 2 weeks	474	1	32100881	2989192	34979	1378
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	rw2	Last 2 weeks	74	1	30108588	2982549	308663	5619
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	rw2	Last 2 weeks	143	1	25621333	2494666	9096	273
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	rw2	Last 2 weeks	83	1	25259888	2512320	86754	2091
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rw2	Last 2 weeks	59	1	24477220	11129744	49833	15874
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rw2	Last 2 weeks	124	1	24015184	10807153	59698	12959
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rw2	Last 2 weeks	361	1	23709705	9540620	113303	21470
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rw2	Last 2 weeks	111	1	22275747	9267983	63715	16285
România în primul rând	Future Innovation	770704223323599	Facebook	rw2	Last 2 weeks	58	1	20250336	9250980	22872	5341
KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rw2	Last 2 weeks	1489	1	19644940	561000	77074	455
FDP	FDP	21289227249	Facebook	rw2	Last 2 weeks	1463	1	19434402	5908038	175920	9811
sp.a	sp.a	57253967150	Facebook	rw2	Last 2 weeks	338	1	17789717	6766437	82006	16020
SPD	SPD	47930567748	Facebook	rw2	Last 2 weeks	4423	1	15569576	3188999	475277	10499
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rw2	Last 2 weeks	29	1	13776814	6408421	32309	14291
Alternativet		AR198061076825243648	Google	rw2	Last 2 weeks	7	1	12760000	1275000	31875	682
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rw2	Last 2 weeks	65	1	12184747	5238857	24006	6059
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rw2	Last 2 weeks	810	1	12038236	4152199	164405	24713
Fidesz	Fidesz	9844779306	Facebook	rw2	Last 2 weeks	62	1	11749938	5580000	38690	19035
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rw2	Last 2 weeks	45	1	11589881	4992856	103930	23691
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rw2	Last 2 weeks	19	1	11199982	5149999	43357	10549
