advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd3	Last 3 days	82	1	9767670	4316718	16488	3490
FDP	FDP	21289227249	Facebook	rd3	Last 3 days	1219	1	8618347	2457951	110228	3407
European Greens	European Greens	141366725876424	Facebook	rd3	Last 3 days	41	1	8396967	3776749	57892	14100
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd3	Last 3 days	203	1	7642512	3190381	30577	5854
România în primul rând	Future Innovation	770704223323599	Facebook	rd3	Last 3 days	46	1	7047702	3235997	7651	1686
sp.a	sp.a	57253967150	Facebook	rd3	Last 3 days	199	1	6183690	2030767	27820	4268
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd3	Last 3 days	101	1	6174328	2577672	20086	4755
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd3	Last 3 days	49	1	5996959	2485666	8793	1200
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd3	Last 3 days	72	1	5264946	2021250	21546	5700
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd3	Last 3 days	27	1	4960002	2156813	10195	2434
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd3	Last 3 days	205	1	4886978	1461386	31239	4407
SPÖ	SPÖ	77393060080	Facebook	rd3	Last 3 days	547	1	4405725	1458650	35567	4751
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd3	Last 3 days	756	1	4314652	1431995	66510	6567
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd3	Last 3 days	19	1	3913068	1788103	6796	2786
Partito Democratico		77034286895	Facebook	rd3	Last 3 days	78	1	3792149	1651639	12826	2481
European Parliament		178362315106	Facebook	rd3	Last 3 days	31	1	3489545	1630515	19364	4487
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd3	Last 3 days	135	1	3400867	1206000	17367	1153
Fidesz	Fidesz	9844779306	Facebook	rd3	Last 3 days	21	1	3399980	1635000	11452	5726
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rd3	Last 3 days	47	1	3345877	1380990	7255	1699
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd3	Last 3 days	13	1	2883990	1257000	3630	670
DIE LINKE	DIE LINKE	47694585682	Facebook	rd3	Last 3 days	199	1	2818583	958031	15955	649
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd3	Last 3 days	96	1	2776210	1291789	12509	2248
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	rd3	Last 3 days	81	1	2689174	906488	4713	1191
Open Vld	Open Vld	53668151866	Facebook	rd3	Last 3 days	171	1	2627563	996092	18297	3374
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd3	Last 3 days	24	1	2596803	1131307	2023	765
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	rd3	Last 3 days	127	1	2351645	643951	25265	7039
ČSSD	ČSSD	111041662264882	Facebook	rd3	Last 3 days	841	1	2346159	400000	10957	2067
Facebook Brussels	Facebook	287739491272583	Facebook	rd3	Last 3 days	16	1	2253208	967071	22312	5588
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	rd3	Last 3 days	239	1	2234666	920944	17106	4573
IKEA	IKEA	112961202185776	Facebook	rd3	Last 3 days	61	1	2212162	692111	10451	1155
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	rd3	Last 3 days	4	1	2204996	1101000	2581	581
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd3	Last 3 days	38	1	2192973	897833	2363	559
DéFI	DéFI	173518112695794	Facebook	rd3	Last 3 days	133	1	2091569	468218	11646	922
Centerpartiet	Centerpartiet	12690894340	Facebook	rd3	Last 3 days	122	1	2033331	741754	24893	6127
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd3	Last 3 days	18	1	2021722	939362	15359	4046
John Crombez	sp.a	264131406977201	Facebook	rd3	Last 3 days	20	1	2000482	910000	6957	1245
INBOX	New Digital Media	369693523475596	Facebook	rd3	Last 3 days	24	1	1998313	892000	2263	83
Campact e.V.	Campact e.V.	82734241364	Facebook	rd3	Last 3 days	25	1	1926637	777770	12526	2788
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rd3	Last 3 days	43	1	1887327	743027	3630	549
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	rd3	Last 3 days	21	1	1854983	748500	2580	1013
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	rd3	Last 3 days	55	1	1828944	712000	9734	1930
