advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	u35_44	unknown (35-44)	SK	Slovakia	19	1	4915	1741	33	7
Sme rodina	Sme rodina	600235073447674	Facebook	u35_44	unknown (35-44)	SK	Slovakia	6	1	4874	2157	25	6
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	u35_44	unknown (35-44)	SK	Slovakia	44	1	4767	1515	36	8
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	u35_44	unknown (35-44)	SK	Slovakia	85	1	3909	1050	37	2
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	u35_44	unknown (35-44)	SK	Slovakia	9	1	3578	1520	28	6
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	u35_44	unknown (35-44)	SK	Slovakia	19	1	2953	1040	35	8
European Parliament	European Parliament	178362315106	Facebook	u35_44	unknown (35-44)	SK	Slovakia	15	1	2451	1141	10	2
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	u35_44	unknown (35-44)	SK	Slovakia	6	1	2349	959	14	4
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	u35_44	unknown (35-44)	SK	Slovakia	18	1	1886	573	13	2
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	u35_44	unknown (35-44)	SK	Slovakia	25	1	1754	426	15	2
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	u35_44	unknown (35-44)	SK	Slovakia	67	1	1656	361	14	1
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	u35_44	unknown (35-44)	SK	Slovakia	12	1	1651	663	9	2
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	u35_44	unknown (35-44)	SK	Slovakia	15	1	1637	613	7	1
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	u35_44	unknown (35-44)	SK	Slovakia	134	1	1558	458	11	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	u35_44	unknown (35-44)	SK	Slovakia	22	1	1503	459	11	1
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	u35_44	unknown (35-44)	SK	Slovakia	94	1	1404	231	64	0
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	u35_44	unknown (35-44)	SK	Slovakia	8	1	1218	482	12	2
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	u35_44	unknown (35-44)	SK	Slovakia	18	1	1124	254	9	1
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	u35_44	unknown (35-44)	SK	Slovakia	20	1	1105	260	8	0
Sloboda a Solidarita	Richard Sulik	71030757230	Facebook	u35_44	unknown (35-44)	SK	Slovakia	26	1	1004	215	6	0
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	u35_44	unknown (35-44)	SK	Slovakia	10	1	984	466	4	1
JUDr. Peter Puškár	Puskar Peter	299027620531773	Facebook	u35_44	unknown (35-44)	SK	Slovakia	36	1	962	351	12	1
Eugen Jurzyca - V Bruseli za Slovensko	Richard Sulik	1118309918191690	Facebook	u35_44	unknown (35-44)	SK	Slovakia	16	1	941	195	2	0
Spolu zvíťazíme - ako lepšie žiť	Puskar Peter	112242639386	Facebook	u35_44	unknown (35-44)	SK	Slovakia	7	1	820	275	11	2
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	u35_44	unknown (35-44)	SK	Slovakia	26	1	819	210	7	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	u35_44	unknown (35-44)	SK	Slovakia	12	1	804	223	3	0
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	u35_44	unknown (35-44)	SK	Slovakia	13	1	797	213	7	0
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	u35_44	unknown (35-44)	SK	Slovakia	20	1	757	185	5	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	u35_44	unknown (35-44)	SK	Slovakia	20	1	751	177	5	0
