age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
35_44	35-44	RMDSZ	RMDSZ	102601499822802	Facebook	206	1	1302162	393403	1806	351
35_44	35-44	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	15	1	1295174	591638	2339	633
35_44	35-44	School Cuts	National Education Union	871798409656672	Facebook	155	1	1292115	309334	12912	1876
35_44	35-44	Medici Senza Frontiere		65737832194	Facebook	26	1	1269564	537549	5164	1630
35_44	35-44	Compromís	Compromís	194053080624605	Facebook	45	1	1267092	542811	5768	1303
35_44	35-44	London Labour Party	The London Labour Party 	474613052643462	Facebook	86	1	1264977	475964	10788	2373
35_44	35-44	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	139	1	1249503	459552	5761	901
35_44	35-44	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	87	1	1238307	533084	2939	1164
35_44	35-44	HC Strache	FPÖ	74865038590	Facebook	80	1	1232102	515480	7156	2075
35_44	35-44	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	1218250	526739	11873	3038
35_44	35-44	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	39	1	1213362	576004	4007	1008
35_44	35-44	DIE LINKE	DIE LINKE	47694585682	Facebook	251	1	1199999	419911	6162	441
35_44	35-44	INBOX	New Digital Media	369693523475596	Facebook	34	1	1197200	510070	1417	140
35_44	35-44	Peter Mertens	PVDA	236485149843971	Facebook	422	1	1182472	347485	13517	1499
35_44	35-44	IKEA	IKEA	112961202185776	Facebook	38	1	1176314	453686	4784	924
35_44	35-44	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	84	1	1167761	492929	1379	396
35_44	35-44	Scientists for EU	Scientists for EU	642444842524195	Facebook	62	1	1157618	397866	8732	1561
35_44	35-44	Humble Household		1746853745395190	Facebook	53	1	1151106	463837	10958	2636
35_44	35-44	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1267	1	1140891	251944	25014	786
35_44	35-44	Guardian Weekly		64525551258	Facebook	30	1	1140481	459882	5709	1314
35_44	35-44	John Crombez	sp.a	264131406977201	Facebook	83	1	1138157	482406	6026	1219
35_44	35-44	Parlement européen en France	Parlement européen en France	279757933824	Facebook	36	1	1135919	439178	4683	1327
35_44	35-44	Primes écologique		152399322377561	Facebook	19	1	1116557	461921	12922	2788
35_44	35-44	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	36	1	1115678	492815	1532	423
35_44	35-44	En Comú Podem	En Comú Podem	463627663844039	Facebook	53	1	1110221	465821	3873	1040
35_44	35-44	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	84	1	1101595	463400	5428	1077
35_44	35-44	Avaaz	Avaaz	8340223883	Facebook	43	1	1098930	522077	5964	1256
35_44	35-44	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	170	1	1088652	322685	3735	63
35_44	35-44	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	45	1	1087663	445366	4829	1629
35_44	35-44	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	70	1	1065031	441990	21133	4730
35_44	35-44	Alfred Sant	Alfred Sant	537789116260209	Facebook	104	1	1031714	401886	4286	566
35_44	35-44	Politice.net	politice.net	2546711162025064	Facebook	12	1	1029735	496240	954	206
35_44	35-44	MSZP	MSZP	115388925185513	Facebook	65	1	1019826	419026	1501	616
35_44	35-44	Banque mondiale		155174084508744	Facebook	107	1	1007146	383940	1810	45
35_44	35-44	UNICEF France		173159234432	Facebook	38	1	1002327	394383	5299	1255
35_44	35-44	Stichting Vluchteling		120034538112114	Facebook	82	1	987135	394903	15249	3646
35_44	35-44	Agence Isolation Pour Tous		568528630290119	Facebook	25	1	955497	397501	11878	2735
35_44	35-44	Amnesty International UK		7624294394	Facebook	89	1	953074	419091	9014	3093
35_44	35-44	ACNUR Comite español		94118672764	Facebook	37	1	950666	411760	4266	774
35_44	35-44	Matthew Hussey		525275707491504	Facebook	49	1	944579	396133	8638	1660
35_44	35-44	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	54	1	943046	425266	1138	211
35_44	35-44	MDM Deutsche Münze		126866220711392	Facebook	47	1	941552	365519	3899	606
35_44	35-44	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	68	1	935596	382986	1786	398
35_44	35-44	Roberta Metsola		406824526101449	Facebook	472	1	933818	292283	9910	407
35_44	35-44	España Ciudadana		349800235527721	Facebook	16	1	923938	411841	4755	1111
35_44	35-44	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	17	1	922051	409422	6425	1253
35_44	35-44	Ayuda LGTB		315021912539118	Facebook	51	1	917160	388800	6256	1218
35_44	35-44	Property & Business Info		562032903912680	Facebook	281	1	913637	265754	14093	2244
35_44	35-44	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	170	1	911604	260034	6608	396
35_44	35-44	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	61	1	896544	284769	7480	1623
35_44	35-44	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	101	1	896010	295330	4291	142
35_44	35-44	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	70	1	887881	361815	4442	1182
35_44	35-44	The Week UK	The Week	177855115588808	Facebook	129	1	881610	328179	9035	1585
35_44	35-44	Litere.net	litere.net	1504323906337545	Facebook	13	1	866063	416572	956	211
35_44	35-44	Amnistía Internacional España		78151799929	Facebook	38	1	857958	370067	5310	849
35_44	35-44	D66	D66	52985377549	Facebook	45	1	855703	339864	5899	1336
35_44	35-44	WWF España		57973661707	Facebook	39	1	852990	375710	3891	655
35_44	35-44	Red Barnet		67571270393	Facebook	81	1	830871	289277	13738	3443
35_44	35-44	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	211	1	828257	236178	7071	447
35_44	35-44	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1185	1	826221	51708	63648	13
35_44	35-44	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	128	1	824871	298316	9326	2140
35_44	35-44	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	53	1	816803	353233	1289	456
35_44	35-44	Campact e.V.	Campact e.V.	82734241364	Facebook	30	1	815073	341407	6049	1349
35_44	35-44	HLAS	První prezidentská	320144481956623	Facebook	214	1	814387	214483	1583	452
35_44	35-44	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	12	1	812744	401400	960	201
35_44	35-44	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	51	1	808446	216763	8225	2266
35_44	35-44	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	11	1	803167	343267	6900	1465
35_44	35-44	Roberto Rosso		1735684256653359	Facebook	45	1	795694	336772	4363	1088
35_44	35-44	Apodemia		115927088504184	Facebook	21	1	793017	347224	401	11
35_44	35-44	Andy Street	The Conservative Party	625464517632792	Facebook	568	1	788415	229778	14714	465
35_44	35-44	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	133	1	778374	277339	6126	1215
35_44	35-44	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	776980	388490	25650	5130
35_44	35-44	Mónica Oltra	Compromís	81107269227	Facebook	18	1	776127	346538	2770	649
35_44	35-44	Tikaboo Romania		617570241716349	Facebook	10	1	774715	340664	3286	652
35_44	35-44	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	580	1	772604	212681	10872	212
35_44	35-44	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	770153	295838	1696	270
35_44	35-44	Mayor of London	the Greater London Authority	360322167647280	Facebook	17	1	759834	310460	7703	1489
35_44	35-44	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	756694	355999	4726	1264
35_44	35-44	SP	SP	128393027527	Facebook	157	1	752261	294867	9317	1780
35_44	35-44	David Casa	David Casa	193035580892638	Facebook	88	1	745220	206072	2349	137
35_44	35-44	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	82	1	741808	208410	1972	73
35_44	35-44	EU-kommissionen i Sverige		155824787799	Facebook	17	1	741132	357759	3224	798
35_44	35-44	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	77	1	732558	259612	2487	333
35_44	35-44	Petizioni.it		1410474395723679	Facebook	31	1	730872	315937	4291	968
35_44	35-44	Mes économies d'énergie		124948231440251	Facebook	11	1	728952	284705	8166	1627
35_44	35-44	Dan Lok		998837360158985	Facebook	60	1	727272	301341	26947	6557
35_44	35-44	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	103	1	720615	239971	2065	155
35_44	35-44	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	40	1	713206	293458	1833	267
35_44	35-44	Comité Justice & Libertés Pour Tous - CJL		223006651523189	Facebook	3	1	708634	322994	259	39
35_44	35-44	Silvia Dinică		1128229287275038	Facebook	20	1	706691	278990	1278	296
35_44	35-44	Facebook	Facebook	726281677519881	Facebook	5	1	704514	352257	3531	702
35_44	35-44	Paddy Power		108803784913	Facebook	4	1	700723	316500	5195	1039
35_44	35-44	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	83	1	697052	150092	1712	0
35_44	35-44	Lara Comi	Lara Comi	155619044465389	Facebook	90	1	676988	218927	2480	549
35_44	35-44	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	129	1	674098	149693	4977	0
35_44	35-44	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	1138	1	668556	123916	24313	0
35_44	35-44	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	618	1	668086	153623	9788	244
35_44	35-44	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	59	1	667082	270128	3722	740
35_44	35-44	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	664915	268177	1579	103
35_44	35-44	Covestro		150793518281117	Facebook	15	1	659024	289531	1133	377
35_44	35-44	Aides énergétiques pour tous		789578834730248	Facebook	16	1	657259	268618	7665	1704
35_44	35-44	Declic	Declic	686190454826244	Facebook	15	1	654587	305975	1446	374
35_44	35-44	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	332	1	647067	183379	4007	903
35_44	35-44	Asthma UK	Asthma UK	40952091012	Facebook	14	1	645690	288172	5131	1131
35_44	35-44	Save the Refugees		1931458237163388	Facebook	66	1	640739	217125	4573	787
35_44	35-44	Alex Salmond	Slainte Media	136191876445102	Facebook	87	1	638550	255361	2570	361
35_44	35-44	TRT World		1559901027613381	Facebook	8	1	638384	303730	194	68
35_44	35-44	Демократична България	Демократична България	995342840629890	Facebook	35	1	636767	231638	1402	165
35_44	35-44	Greens/EFA in the European Parliament		150527751674751	Facebook	57	1	636710	256890	1340	210
35_44	35-44	Les Energies du Soleil		1684031805239401	Facebook	14	1	634301	278423	7367	2136
35_44	35-44	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	581	1	632677	132686	6027	1161
35_44	35-44	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	247	1	631479	146013	9067	698
35_44	35-44	Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	34	1	630858	241816	2682	575
35_44	35-44	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	68	1	628496	263480	3150	660
35_44	35-44	Gambrinus		146991996743	Facebook	3	1	628076	282073	4737	947
35_44	35-44	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	114	1	627984	196000	2654	177
35_44	35-44	Pologize Fashion		274227073497806	Facebook	1	1	624790	312395	5560	2780
35_44	35-44	Stop Cambio Climático		124967441456981	Facebook	32	1	622446	262159	1629	347
35_44	35-44	Entega		198244400189055	Facebook	125	1	617607	198384	11614	2488
35_44	35-44	InFacts	InFacts	678120165658753	Facebook	97	1	615511	172915	3800	626
35_44	35-44	Wilde Ganzen		105516159523693	Facebook	12	1	614925	238338	1572	529
35_44	35-44	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100	1	613992	193967	2228	157
35_44	35-44	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	80	1	611113	193141	2838	195
35_44	35-44	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	27	1	608169	257366	1044	361
35_44	35-44	Centerpartiet	Centerpartiet	12690894340	Facebook	128	1	606670	217898	8151	1870
35_44	35-44	DéFI	DéFI	173518112695794	Facebook	148	1	606052	149382	3510	458
35_44	35-44	Fotografiska Stockholm		142320852554	Facebook	10	1	605245	264281	441	100
35_44	35-44	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	19	1	603404	254002	1108	501
35_44	35-44	Röda Korset		111630258867610	Facebook	66	1	600525	172198	2821	907
35_44	35-44	Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	13	1	599628	261255	697	138
35_44	35-44	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	43	1	598893	175557	2679	614
35_44	35-44	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	56	1	598492	238900	1225	64
35_44	35-44	Greenpeace International		7297163299	Facebook	6	1	597142	263449	923	377
35_44	35-44	Labour Future	Labour Future	112846662487263	Facebook	24	1	593960	271505	4676	951
35_44	35-44	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	105	1	592677	232878	1995	516
35_44	35-44	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	82	1	592014	205415	9255	1876
35_44	35-44	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	93	1	588831	189716	2746	189
35_44	35-44	Blendle		181375052003138	Facebook	79	1	585859	196826	6432	1109
35_44	35-44	Renew	Renew  Party	1923371311278106	Facebook	164	1	583333	140791	6937	1080
35_44	35-44	Mon Homéo Mon Choix		1643185362449069	Facebook	21	1	573538	227599	4915	1022
35_44	35-44	Bundesregierung		768905426534529	Facebook	5	1	571686	247551	4772	954
35_44	35-44	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	568524	242335	2519	903
35_44	35-44	Vattenfall Sverige		608975645850217	Facebook	28	1	567702	262103	6836	2072
35_44	35-44	Amref Health Africa - Italia		48677844864	Facebook	103	1	567639	173134	2939	110
35_44	35-44	Greenpeace Magyarország		35634348348	Facebook	98	1	566114	222347	2389	77
35_44	35-44	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	20	1	566015	261197	548	101
35_44	35-44	London Gov	the Greater London Authority	713179875369048	Facebook	34	1	563104	247603	5306	1044
35_44	35-44	Oxfam Novib		115289021825188	Facebook	39	1	557693	229057	6905	2232
35_44	35-44	Dungeon Defenders		107960282569653	Facebook	306	1	550553	185604	4113	459
35_44	35-44	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	60	1	549036	178073	1465	91
35_44	35-44	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	546741	237721	2499	614
35_44	35-44	Irene Montero	Unidas Podemos	699285113542248	Facebook	6	1	540987	259974	4140	1386
35_44	35-44	Παπαστράτος		1925659984382187	Facebook	1	1	538128	269064	537	269
35_44	35-44	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	56	1	537708	227922	2958	719
35_44	35-44	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	55	1	537392	205623	1675	372
35_44	35-44	Die Grünen	Die Grünen	21759893033	Facebook	55	1	533073	175583	4046	728
35_44	35-44	Route Auto		252868201731333	Facebook	5	1	530534	260949	2136	416
35_44	35-44	MasterClass		687589164666184	Facebook	3	1	528581	264290	2351	470
35_44	35-44	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	50	1	528433	205842	1680	421
35_44	35-44	Gaia		182073298490036	Facebook	6	1	527627	247456	4748	1921
35_44	35-44	Stichting De Noordzee		128160633899802	Facebook	41	1	526883	225809	3144	633
35_44	35-44	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	32	1	526276	194581	1273	298
35_44	35-44	Pavel Poc	Poc Pavel	202974613060409	Facebook	19	1	525619	211287	1284	358
35_44	35-44	Κατερινα Μαρκου		832766380123763	Facebook	19	1	524411	221166	660	73
35_44	35-44	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	133	1	520181	173247	7305	1848
35_44	35-44	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	38	1	516275	214205	1293	262
35_44	35-44	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	8	1	512805	210139	2790	620
35_44	35-44	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	277	1	511720	122720	6976	491
35_44	35-44	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	82	1	510807	158652	2990	397
35_44	35-44	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	55	1	509976	183092	2209	442
35_44	35-44	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	227	1	509797	196616	4460	944
35_44	35-44	Aboca		295129913955200	Facebook	56	1	504476	157396	1062	0
