age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
45_54	45-54	European Parliament		178362315106	Facebook	1170	1	23919056	10632021	143082	34985
45_54	45-54	Partido Popular	Partido Popular	72249031214	Facebook	2430	1	20921713	6530886	165172	14843
45_54	45-54	Britain's Future	Britain's Future	1625300137516491	Facebook	3897	1	19359900	5928768	225851	33175
45_54	45-54	Ciudadanos	Ciudadanos	74078667754	Facebook	4757	1	18728488	5732910	169892	14335
45_54	45-54	Podemos	Unidas Podemos	269212336568846	Facebook	301	1	18657404	8314434	116844	30837
45_54	45-54	People's Vote UK	People's Vote	748608695327755	Facebook	3411	1	15762761	5292930	228530	40112
45_54	45-54	Kialo		729627343834501	Facebook	710	1	11090018	4444227	81058	20682
45_54	45-54	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	352	1	9736835	3942385	45106	8715
45_54	45-54	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	181	1	8725102	3967264	28319	6318
45_54	45-54	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	88	1	8722119	3908005	18216	5350
45_54	45-54	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	3481	1	7909273	2621705	127795	15240
45_54	45-54	The Labour Party	The Labour Party	25749647410	Facebook	623	1	7695315	3074426	66489	14915
45_54	45-54	Conservatives	The Conservative Party	8807334278	Facebook	1793	1	7484570	2976368	86045	11640
45_54	45-54	SPD	SPD	47930567748	Facebook	6223	1	6335677	1879528	129686	7798
45_54	45-54	sp.a	sp.a	57253967150	Facebook	272	1	6231639	2468639	28952	6665
45_54	45-54	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	134	1	5656874	2418804	10090	2601
45_54	45-54	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	2258	1	5640598	1847912	72960	7649
45_54	45-54	Best For Britain	Best for Britain	1863944713844924	Facebook	763	1	5614546	2355716	79617	18907
45_54	45-54	We are the 52%	We are the 52%	466744973727718	Facebook	278	1	5160898	1912950	14084	1908
45_54	45-54	38 Degrees	38 Degrees	200006375787	Facebook	642	1	5157098	1894744	34794	5290
45_54	45-54	CDU	CDU	78502295414	Facebook	3170	1	4931662	1198355	49167	1097
45_54	45-54	Partito Democratico		77034286895	Facebook	137	1	4916549	2204877	18585	4653
45_54	45-54	FDP	FDP	21289227249	Facebook	2100	1	4834347	1452953	41251	2485
45_54	45-54	Greenpeace France		39435457457	Facebook	125	1	4415048	1995113	22786	5271
45_54	45-54	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	51	1	4059773	1921501	8217	3646
45_54	45-54	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	104	1	3895260	1601979	11626	2855
45_54	45-54	Vlaams Belang	Vlaams Belang	56605856504	Facebook	66	1	3887451	1795256	27164	5971
45_54	45-54	România în primul rând	Future Innovation	770704223323599	Facebook	82	1	3816162	1722058	3588	898
45_54	45-54	The Brexit Party	The Brexit Party	230416667843105	Facebook	92	1	3702622	1745043	53623	15450
45_54	45-54	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	103	1	3654377	1562693	33024	7769
45_54	45-54	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	3589789	1663345	11753	2811
45_54	45-54	Sosialidemokraatit SDP		108945982480217	Facebook	285	1	3425961	1360320	20161	4633
45_54	45-54	Harald Vilimsky		547597092025909	Facebook	176	1	3250854	1379005	32253	7445
45_54	45-54	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	82	1	3112063	1291180	11793	2874
45_54	45-54	PSOE	PSOE	189318235003	Facebook	328	1	3020321	1246667	7316	1294
45_54	45-54	Un país moderno	Unidas Podemos	577723459314066	Facebook	58	1	3002562	1351662	17281	3686
45_54	45-54	Kyriakos Mitsotakis		34848567724	Facebook	76	1	2871958	1238869	6788	1457
45_54	45-54	Rädda Barnen		72659261793	Facebook	465	1	2807554	913687	25794	6462
45_54	45-54	Fidesz	Fidesz	9844779306	Facebook	76	1	2731355	1298069	9210	4518
45_54	45-54	Plan International Sverige		382243262003	Facebook	349	1	2723203	885717	23489	5739
45_54	45-54	SPÖ	SPÖ	77393060080	Facebook	608	1	2696574	886709	21736	2858
45_54	45-54	European Commission		107898832590939	Facebook	23	1	2653382	1193457	11870	2684
45_54	45-54	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	141	1	2583129	925803	18548	3949
45_54	45-54	Save the Children Italia		46590675335	Facebook	45	1	2515762	1125970	10629	2881
45_54	45-54	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	130	1	2383879	976715	10488	1820
