advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	1k_5k	1k - 5k	IE	Ireland	5	1	24994	4999	494	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	1k_5k	1k - 5k	IE	Ireland	4	1	19995	3999	395	0
Social Democrats	Social Democrats	1012851375393300	Facebook	1k_5k	1k - 5k	IE	Ireland	3	1	14997	3000	297	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	1k_5k	1k - 5k	IE	Ireland	3	1	14997	3000	297	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	1k_5k	1k - 5k	IE	Ireland	2	1	9998	2000	198	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	1k_5k	1k - 5k	IE	Ireland	2	1	9998	2000	198	0
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Barry Andrews for Europe	Barry Andrews	188114061407	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Eoin Barry For Laois Council 2019	Barry Eoin	469695723432344	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Owen Hanley	Owen Hanley	234006030801926	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Cyril Brennan - People Before Profit	People Before Profit - Midlands North West	164750800796944	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Fintan Brett	Brett Fintan Peter	345949292941023	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Daniel Whooley - Ongar	Ben O'Leary Fitzpatrick 	566106640523884	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4999	1000	99	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4998	999	98	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4998	999	98	0
Cllr Kevin Daly	Daly Kevin	344182612453224	Facebook	1k_5k	1k - 5k	IE	Ireland	1	1	4998	1000	99	0
