audience_code_filter	audience_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u45_54	unknown (45-54)	CZ	Czechia	ČSSD	ČSSD	111041662264882	Facebook	294	1	3906	1062	22	5
u45_54	unknown (45-54)	CZ	Czechia	Kialo		729627343834501	Facebook	334	1	3145	1256	23	5
u45_54	unknown (45-54)	CZ	Czechia	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	37	1	2197	653	10	2
u45_54	unknown (45-54)	CZ	Czechia	European Parliament		178362315106	Facebook	41	1	2081	954	10	2
u45_54	unknown (45-54)	CZ	Czechia	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	62	1	1704	669	5	1
u45_54	unknown (45-54)	CZ	Czechia	Evropa společně	Evropa společně	535611970260854	Facebook	53	1	1461	378	7	1
u45_54	unknown (45-54)	CZ	Czechia	HLAS	První prezidentská	320144481956623	Facebook	62	1	1134	333	3	1
u45_54	unknown (45-54)	CZ	Czechia	Jan Zahradil		400970967000022	Facebook	15	1	1006	312	4	0
u45_54	unknown (45-54)	CZ	Czechia	Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	28	1	914	346	3	0
u45_54	unknown (45-54)	CZ	Czechia	Roman Kriz	Kriz Roman	382745889213194	Facebook	71	1	897	208	3	0
u45_54	unknown (45-54)	CZ	Czechia	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	60	1	878	293	2	0
u45_54	unknown (45-54)	CZ	Czechia	Tomáš Zdechovský		275042429350706	Facebook	25	1	868	385	4	1
u45_54	unknown (45-54)	CZ	Czechia	Pavel Poc	Poc Pavel	202974613060409	Facebook	19	1	822	344	2	0
u45_54	unknown (45-54)	CZ	Czechia	Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	14	1	719	236	2	0
u45_54	unknown (45-54)	CZ	Czechia	KDU-ČSL	KDU-ČSL	251656685576	Facebook	30	1	662	255	1	0
u45_54	unknown (45-54)	CZ	Czechia	Daniel Herman		378072105614553	Facebook	10	1	636	237	0	0
u45_54	unknown (45-54)	CZ	Czechia	Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	32	1	581	161	2	1
u45_54	unknown (45-54)	CZ	Czechia	ODS - Občanská demokratická strana		30575632699	Facebook	6	1	423	89	1	0
u45_54	unknown (45-54)	CZ	Czechia	Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	22	1	399	125	2	0
u45_54	unknown (45-54)	CZ	Czechia	Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	30	1	320	85	0	0
u45_54	unknown (45-54)	CZ	Czechia	Martin Hrubčík		253207085584079	Facebook	4	1	314	62	0	0
u45_54	unknown (45-54)	CZ	Czechia	Andrej Babiš	ANO	214827221987263	Facebook	5	1	270	135	0	0
u45_54	unknown (45-54)	CZ	Czechia	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	8	1	270	81	0	0
u45_54	unknown (45-54)	CZ	Czechia	Svobodní		43855944703	Facebook	2	1	256	128	1	0
u45_54	unknown (45-54)	CZ	Czechia	Olga Sehnalová	Olga Sehnalová	474594005906021	Facebook	20	1	234	50	0	0
