audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	CY	Cyprus	1924	453	3929173	1323917	16786	1661
m18_24	male (18-24)	CY	Cyprus	1787	419	3253457	1136630	12553	1460
m35_44	male (35-44)	CY	Cyprus	1886	446	3100682	998356	13616	1154
m45_54	male (45-54)	CY	Cyprus	1820	434	2492285	764806	11418	717
f25_34	female (25-34)	CY	Cyprus	2002	472	2294492	813924	10219	1297
f35_44	female (35-44)	CY	Cyprus	1957	462	2138047	728498	9738	1063
f18_24	female (18-24)	CY	Cyprus	1849	437	2074092	761408	7982	1112
m55_64	male (55-64)	CY	Cyprus	1674	404	2023721	569199	9046	295
f45_54	female (45-54)	CY	Cyprus	1893	450	1825902	587197	8190	681
f55_64	female (55-64)	CY	Cyprus	1730	417	1545463	447693	6511	271
m65_	male (65+)	CY	Cyprus	1545	370	1206244	342378	5479	183
f65_	female (65+)	CY	Cyprus	1583	378	873871	254969	3835	151
f13_17	female (13-17)	CY	Cyprus	240	75	129895	49130	268	12
m13_17	male (13-17)	CY	Cyprus	232	72	108860	41510	261	14
u35_44	unknown (35-44)	CY	Cyprus	1722	410	76895	25311	327	28
u25_34	unknown (25-34)	CY	Cyprus	1671	401	55612	18762	237	20
u45_54	unknown (45-54)	CY	Cyprus	1557	382	31927	10467	142	10
u55_64	unknown (55-64)	CY	Cyprus	1298	345	15410	4624	72	2
u65_	unknown (65+)	CY	Cyprus	1163	321	10055	3113	46	2
u18_24	unknown (18-24)	CY	Cyprus	1011	329	4770	1779	18	2
u13_17	unknown (13-17)	CY	Cyprus	119	55	327	128	0	0
