advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm2	Last 2 months	SK	Slovakia	88	1	9552804	4428067	49139	10453
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	rm2	Last 2 months	SK	Slovakia	233	1	7216841	2562204	42887	5560
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	rm2	Last 2 months	SK	Slovakia	148	1	4973850	1666999	19051	1099
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	rm2	Last 2 months	SK	Slovakia	234	1	4171379	1229087	31150	1998
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	rm2	Last 2 months	SK	Slovakia	73	1	3696076	1193385	30083	6366
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	rm2	Last 2 months	SK	Slovakia	1167	1	3553595	693733	115496	0
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	rm2	Last 2 months	SK	Slovakia	79	1	3474886	1444991	19920	4399
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	rm2	Last 2 months	SK	Slovakia	66	1	3463932	1413999	19933	4999
European Commission		107898832590939	Facebook	rm2	Last 2 months	SK	Slovakia	21	1	3418915	1446498	9098	2304
Maroš Šefčovič		245361515516655	Facebook	rm2	Last 2 months	SK	Slovakia	14	1	3259985	1474999	17786	3700
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	rm2	Last 2 months	SK	Slovakia	42	1	3076995	1280551	15223	3599
Sme rodina	Sme rodina	600235073447674	Facebook	rm2	Last 2 months	SK	Slovakia	8	1	2899989	1269999	4191	1399
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	rm2	Last 2 months	SK	Slovakia	129	1	2702870	950999	18870	1299
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	rm2	Last 2 months	SK	Slovakia	155	1	2650474	831248	17743	1100
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	rm2	Last 2 months	SK	Slovakia	32	1	2599444	1018252	14960	4596
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	rm2	Last 2 months	SK	Slovakia	144	1	2470180	746691	21162	2587
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	rm2	Last 2 months	SK	Slovakia	29	1	2289970	931999	14670	2499
Peter Puškár	Puskar Peter	299027620531773	Facebook	rm2	Last 2 months	SK	Slovakia	93	1	2249906	672999	14406	1300
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	rm2	Last 2 months	SK	Slovakia	67	1	2184549	669691	9825	800
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	rm2	Last 2 months	SK	Slovakia	78	1	2091295	607624	8910	332
Ivan ŠTEFANEC		324560137683033	Facebook	rm2	Last 2 months	SK	Slovakia	12	1	1582644	729261	7490	1600
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	rm2	Last 2 months	SK	Slovakia	56	1	1578837	401978	10343	1199
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	rm2	Last 2 months	SK	Slovakia	39	1	1538945	504996	6584	689
Nagy József	Nagy József	128401833854581	Facebook	rm2	Last 2 months	SK	Slovakia	9	1	1519991	627000	2491	400
Miroslav Žiak		396331590493376	Facebook	rm2	Last 2 months	SK	Slovakia	88	1	1519402	343197	8885	99
