country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DK	Denmark	13_17	13-17	795	284	2048362	601348	12753	2819
DK	Denmark	18_24	18-24	7808	1315	28057318	8774348	220483	53172
DK	Denmark	25_34	25-34	8743	1449	21127222	6600379	189418	44722
DK	Denmark	35_44	35-44	8881	1434	16551092	5161576	165799	38698
DK	Denmark	45_54	45-54	8522	1393	15469636	4714799	159260	37783
DK	Denmark	55_64	55-64	7774	1307	12583927	3736771	129356	31416
DK	Denmark	65_	65+	7048	1201	12099374	3579383	124903	31205
