advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission		107898832590939	Facebook	d095	2019-04-05	CZ	Czechia	17	1	127022	59648	531	113
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	d095	2019-04-05	CZ	Czechia	102	1	86185	30230	328	13
European Parliament		178362315106	Facebook	d095	2019-04-05	CZ	Czechia	34	1	41432	14543	161	9
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	d095	2019-04-05	CZ	Czechia	6	1	28093	9047	28	5
Jan Jarolím		388845554569781	Facebook	d095	2019-04-05	CZ	Czechia	1	1	24999	5000	97	19
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	d095	2019-04-05	CZ	Czechia	7	1	22713	4738	153	70
Radka Trylčová		388570561882834	Facebook	d095	2019-04-05	CZ	Czechia	6	1	18248	5000	132	0
Daniel Herman	Vasek Jiri	378072105614553	Facebook	d095	2019-04-05	CZ	Czechia	7	1	18008	7431	21	7
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	d095	2019-04-05	CZ	Czechia	2	1	16665	6666	6	2
e.on		356382154550156	Facebook	d095	2019-04-05	CZ	Czechia	2	1	14998	7285	85	14
Pravý bleší trh z náměstí Míru		242189156000	Facebook	d095	2019-04-05	CZ	Czechia	1	1	12499	2500	9	4
IGO bottle		588626198197868	Facebook	d095	2019-04-05	CZ	Czechia	1	1	10284	2056	3	0
Bistro Střecha		254846818312235	Facebook	d095	2019-04-05	CZ	Czechia	1	1	9999	2000	3	0
Elektrárna Chvaletice - 7EC		992555574111774	Facebook	d095	2019-04-05	CZ	Czechia	1	1	9999	2000	38	7
Minidotaznik.cz		432692927273545	Facebook	d095	2019-04-05	CZ	Czechia	1	1	9614	3845	17	8
Greens/EFA in the European Parliament		150527751674751	Facebook	d095	2019-04-05	CZ	Czechia	4	1	9583	4759	14	2
Alexandr Vondra	ODS - Občanská demokratická strana	317802208282505	Facebook	d095	2019-04-05	CZ	Czechia	1	1	9083	4541	17	3
Agrární demokratická strana - ADS		2178756145719927	Facebook	d095	2019-04-05	CZ	Czechia	1	1	8333	1666	32	6
Tomio Okamura - SPD		179497582061065	Facebook	d095	2019-04-05	CZ	Czechia	2	1	5499	2500	21	9
Hello Sandy		56274514407	Facebook	d095	2019-04-05	CZ	Czechia	2	1	5458	2245	8	1
Piráti Praha 9		360274454307557	Facebook	d095	2019-04-05	CZ	Czechia	3	1	5234	1647	21	7
Tomáš Zdechovský		275042429350706	Facebook	d095	2019-04-05	CZ	Czechia	1	1	5154	2061	20	4
KDU-ČSL	KDU-ČSL	251656685576	Facebook	d095	2019-04-05	CZ	Czechia	14	1	4683	2155	11	2
Friendly Place Brno		427485421099555	Facebook	d095	2019-04-05	CZ	Czechia	1	1	4545	909	17	3
Půjčky MiniKredit.cz		590245071489807	Facebook	d095	2019-04-05	CZ	Czechia	1	1	4545	909	17	3
