age_code_filter	age_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
18_24	18-24	The Labour Party	The Labour Party	25749647410	Facebook	585	1	4642396	1915676	34637	7057
18_24	18-24	Referendum Commission		580832208630212	Facebook	38	1	4585454	2120252	24265	4897
18_24	18-24	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	225	1	4309938	1927016	7643	1796
18_24	18-24	SPÖ	SPÖ	77393060080	Facebook	502	1	4278455	1438426	26628	3659
18_24	18-24	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	62	1	4267406	1867225	7720	1887
18_24	18-24	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	353	1	4241634	1413778	29350	8086
18_24	18-24	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	64	1	4190100	1984203	8068	3589
18_24	18-24	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	433	1	4157865	1385070	32472	4815
18_24	18-24	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	311	1	4122881	1182774	20945	1500
18_24	18-24	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	72	1	4107140	1866300	10677	2545
18_24	18-24	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	4062218	1867732	2407	1018
18_24	18-24	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	123	1	4045298	1791927	4286	1145
18_24	18-24	Sosialidemokraatit SDP		108945982480217	Facebook	251	1	4020779	1530917	26166	5547
18_24	18-24	Sign for my Future	Sign for my Future	1345513882259768	Facebook	105	1	3998492	1648234	33302	8065
18_24	18-24	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	84	1	3537213	1503547	9498	1827
18_24	18-24	Patryk Jaki		199877710116314	Facebook	240	1	3514573	1371023	15790	3962
18_24	18-24	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	41	1	3511166	1545675	4125	460
18_24	18-24	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	64	1	3363823	1443609	6614	1186
18_24	18-24	Make.org	Make.org	122037308191612	Facebook	58	1	3313064	1373896	19755	4381
18_24	18-24	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	43	1	3286605	1454533	25148	5051
18_24	18-24	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	56	1	3284160	1467049	2007	826
18_24	18-24	Harald Vilimsky		547597092025909	Facebook	168	1	3245585	1382315	29545	6856
18_24	18-24	Britain's Future	Britain's Future	1625300137516491	Facebook	797	1	3238110	1248919	55307	4256
18_24	18-24	Kyriakos Mitsotakis		34848567724	Facebook	100	1	3190225	1310738	7216	1417
18_24	18-24	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	131	1	3076937	1181299	22399	4764
18_24	18-24	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	90	1	3038095	1235282	11801	2209
18_24	18-24	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	19	1	2947402	1365033	4449	930
18_24	18-24	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	63	1	2937974	1412791	9978	1959
18_24	18-24	IKEA	IKEA	112961202185776	Facebook	40	1	2875959	1109999	10959	2299
18_24	18-24	Claudia Gamon	NEOS	447992848717452	Facebook	307	1	2851607	989125	18035	3223
18_24	18-24	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	78	1	2832293	1193218	2051	508
18_24	18-24	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	87	1	2795574	1176484	17567	4447
18_24	18-24	Greens/EFA in the European Parliament		150527751674751	Facebook	63	1	2766291	1214508	3633	644
18_24	18-24	WWF Suomi		119054448115588	Facebook	25	1	2684981	1259526	10026	2399
18_24	18-24	Die Grünen	Die Grünen	21759893033	Facebook	114	1	2643393	890743	18951	3849
18_24	18-24	Groen	Groen	84920854319	Facebook	110	1	2597744	926759	12035	1824
18_24	18-24	Open Vld	Open Vld	53668151866	Facebook	341	1	2582521	980264	15805	3049
18_24	18-24	Dungeon Defenders		107960282569653	Facebook	311	1	2568131	949370	14734	1723
18_24	18-24	Katarina Barley	SPD	1522202731410785	Facebook	534	1	2514099	699673	29521	1261
18_24	18-24	Avaaz	Avaaz	8340223883	Facebook	46	1	2507980	1143961	13602	3173
18_24	18-24	CGTN		565225540184937	Facebook	7	1	2484358	1194409	1831	366
18_24	18-24	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	188	1	2463138	751119	12562	1667
18_24	18-24	European Youth Event		919232861444360	Facebook	8	1	2381191	1123104	6543	1728
18_24	18-24	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	26	1	2370611	1008499	17663	3269
18_24	18-24	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	593	1	2290857	701830	23730	772
18_24	18-24	The Bamboo Brush Society		1152885191422950	Facebook	82	1	2273547	867089	10116	1329
18_24	18-24	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	106	1	2252986	904576	4063	1526
18_24	18-24	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2189035	912933	7200	2619
18_24	18-24	DIE LINKE	DIE LINKE	47694585682	Facebook	277	1	2168553	797226	8884	969
18_24	18-24	Partito Democratico		77034286895	Facebook	117	1	2142539	947098	6861	1243
18_24	18-24	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	31	1	2131924	993446	5313	1371
18_24	18-24	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	30	1	2092476	935774	3968	485
18_24	18-24	EU-kommissionen i Sverige		155824787799	Facebook	20	1	2087460	999267	8998	2124
18_24	18-24	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	116	1	2059597	809485	7670	2122
18_24	18-24	MSZP	MSZP	115388925185513	Facebook	92	1	2029782	825990	2463	884
18_24	18-24	Ingredientes que Suman		586540488142205	Facebook	10	1	2018608	940892	4798	1032
18_24	18-24	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	132	1	2001847	685538	6451	450
18_24	18-24	Apodemia		115927088504184	Facebook	10	1	1965891	911470	967	102
18_24	18-24	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	1958838	815867	2739	447
18_24	18-24	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	105	1	1953868	667791	5280	370
18_24	18-24	Centerpartiet	Centerpartiet	12690894340	Facebook	232	1	1934335	656770	20134	5037
18_24	18-24	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	609	1	1927585	739152	18686	3776
18_24	18-24	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	222	1	1890427	714961	10076	1335
18_24	18-24	Klang der Solidarität		385076005313967	Facebook	85	1	1860944	760246	3908	491
18_24	18-24	Fidesz	Fidesz	9844779306	Facebook	86	1	1860900	866226	5812	2811
18_24	18-24	John Crombez	sp.a	264131406977201	Facebook	85	1	1840710	789758	9720	2102
18_24	18-24	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1405	1	1827016	414608	34369	1017
18_24	18-24	ČSSD	ČSSD	111041662264882	Facebook	1210	1	1820611	491406	8023	1995
18_24	18-24	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	64	1	1816636	804944	2151	169
18_24	18-24	Ben & Jerry's		147006749798	Facebook	4	1	1799996	849999	11496	2600
18_24	18-24	TheArticle	TheArticle	607840469632004	Facebook	24	1	1787630	767463	5475	1795
18_24	18-24	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	711	1	1767304	454626	17286	486
18_24	18-24	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	89	1	1762333	663871	4784	223
18_24	18-24	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	58	1	1738098	758379	3214	163
18_24	18-24	Greenpeace Polska		32104614789	Facebook	51	1	1724050	691450	2305	643
18_24	18-24	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	1721370	759251	14677	3678
18_24	18-24	D66	D66	52985377549	Facebook	41	1	1719280	708946	10482	2285
18_24	18-24	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	469	1	1709385	613812	4730	963
18_24	18-24	Liberalerna	Liberalerna	132266740623	Facebook	94	1	1695977	626166	9156	2576
18_24	18-24	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	109	1	1680433	585285	8400	1384
18_24	18-24	RMDSZ	RMDSZ	102601499822802	Facebook	229	1	1664924	460946	2026	252
18_24	18-24	Campact e.V.	Campact e.V.	82734241364	Facebook	38	1	1662175	720457	6152	2262
18_24	18-24	UK government	UK government	408582579294175	Facebook	18	1	1658516	737879	19192	6175
18_24	18-24	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	132	1	1639918	620159	8468	1414
18_24	18-24	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	128	1	1632260	658476	4088	819
18_24	18-24	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	15	1	1616627	792209	1929	402
18_24	18-24	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	12	1	1606388	756102	8156	1695
18_24	18-24	38 Degrees	38 Degrees	200006375787	Facebook	636	1	1572807	571728	10969	1726
18_24	18-24	Banque mondiale		155174084508744	Facebook	107	1	1558206	594135	2569	19
18_24	18-24	kontrast.at	kontrast.at	1079650008770485	Facebook	112	1	1550624	626681	7097	2241
18_24	18-24	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	28	1	1547281	671888	2338	545
18_24	18-24	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	58	1	1546802	672716	3188	667
18_24	18-24	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	63	1	1546711	678220	31842	7367
18_24	18-24	Médecins du Monde France		265420476920	Facebook	320	1	1513889	465383	24527	1019
18_24	18-24	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	230	1	1474076	429306	10105	347
18_24	18-24	SOS Colabora		351877478951783	Facebook	29	1	1468873	613621	5624	1311
18_24	18-24	Peter Mertens	PVDA	236485149843971	Facebook	402	1	1467337	462148	15571	2028
18_24	18-24	Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	64	1	1466012	621124	5009	1375
18_24	18-24	Unis pour les Droits Humains		1642871805813802	Facebook	29	1	1462937	653858	1128	62
18_24	18-24	TOP 09	TOP 09	90002267161	Facebook	23	1	1461570	582970	3843	838
18_24	18-24	VICE Italia		1392630034386716	Facebook	4	1	1454179	727090	951	180
18_24	18-24	Hochschulinitiative Deutschland		883028475156898	Facebook	60	1	1446980	531880	6409	490
18_24	18-24	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	400	1	1441224	317292	9646	1949
18_24	18-24	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	67	1	1422257	533041	2511	583
18_24	18-24	Save the Refugees		1931458237163388	Facebook	67	1	1406912	494199	8059	1441
18_24	18-24	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	165	1	1387167	428436	3719	47
18_24	18-24	Game of Sultans		185311195624361	Facebook	7	1	1331084	584273	28779	6713
18_24	18-24	Guardian Weekly		64525551258	Facebook	30	1	1324265	535913	6221	1460
18_24	18-24	Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	10	1	1311492	605786	7299	1703
18_24	18-24	Un país moderno	Unidas Podemos	577723459314066	Facebook	35	1	1303031	588370	6501	1343
18_24	18-24	The Week UK	The Week	177855115588808	Facebook	103	1	1291254	469794	8654	1415
18_24	18-24	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	170	1	1288278	370823	19547	121
18_24	18-24	Andreas Schieder	SPÖ	290881691011354	Facebook	133	1	1286659	423150	10117	1952
18_24	18-24	Respeto LGTB		2315084548728652	Facebook	274	1	1281607	493750	10993	668
18_24	18-24	Ministère de l'Intérieur		103146727990	Facebook	31	1	1266801	548163	5807	1097
18_24	18-24	Stadt Wien	Stadt Wien	110971788921077	Facebook	24	1	1257094	423902	3203	440
18_24	18-24	WeWorld Onlus		299584710061488	Facebook	229	1	1223206	443577	10010	719
18_24	18-24	NT Live	NT Live	107334993856	Facebook	116	1	1218090	490376	8411	1085
18_24	18-24	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	232	1	1204716	473681	5321	604
18_24	18-24	Plan International Sverige		382243262003	Facebook	293	1	1201795	410891	7045	1781
18_24	18-24	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1420	1	1193186	190625	62108	10
18_24	18-24	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	69	1	1180603	425551	3454	375
18_24	18-24	Compromís	Compromís	194053080624605	Facebook	63	1	1175909	468752	3593	707
18_24	18-24	DéFI	DéFI	173518112695794	Facebook	171	1	1170265	326387	8253	1391
18_24	18-24	Ayuda LGTB		315021912539118	Facebook	51	1	1160447	481674	5697	1320
18_24	18-24	Wholesome Culture		1664959567149320	Facebook	7	1	1158018	507877	2559	492
18_24	18-24	Lizette Risgaard		547601668763372	Facebook	65	1	1157244	515941	8134	2512
18_24	18-24	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	122	1	1149876	329441	11312	2939
18_24	18-24	Humble Household		1746853745395190	Facebook	53	1	1147913	464557	10497	2432
18_24	18-24	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	123	1	1141401	372733	12719	3181
18_24	18-24	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	130	1	1137479	362569	5804	290
18_24	18-24	Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	715	1	1132824	356064	27069	2651
18_24	18-24	Ökologisch-Demokratische Partei (ÖDP)	Ökologisch-Demokratische Partei (ÖDP)	120655374567	Facebook	35	1	1117173	409907	3654	502
18_24	18-24	IG Metall	IG Metall	249296718436	Facebook	21	1	1115238	483946	3926	1140
18_24	18-24	Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	30	1	1102177	276662	2264	439
18_24	18-24	HC Strache	FPÖ	74865038590	Facebook	83	1	1100231	464363	8891	2143
18_24	18-24	Amnesty International Polska		57544755889	Facebook	59	1	1098723	413438	4509	1478
18_24	18-24	Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	47	1	1094391	462481	6209	1426
18_24	18-24	GroenLinks	GroenLinks	175740570505	Facebook	65	1	1084145	394266	7473	1763
18_24	18-24	INBOX	New Digital Media	369693523475596	Facebook	45	1	1082221	494746	1218	92
18_24	18-24	We are the 52%	We are the 52%	466744973727718	Facebook	277	1	1067098	428935	2606	413
18_24	18-24	350.org		12185972707	Facebook	84	1	1063718	285616	5162	706
18_24	18-24	Greenpeace Magyarország		35634348348	Facebook	59	1	1039827	405564	2332	211
18_24	18-24	Parlamento Europeo - Oficina en España		161616883888862	Facebook	17	1	1032790	411178	1808	265
18_24	18-24	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	56	1	1029520	463833	1371	517
18_24	18-24	Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	30	1	1023345	364873	1531	408
18_24	18-24	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	93	1	1015556	340506	3196	56
18_24	18-24	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	42	1	1012738	399158	2399	268
18_24	18-24	Always France		183045748427091	Facebook	1	1	999999	500000	4999	1000
18_24	18-24	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	6	1	987327	477047	1045	352
18_24	18-24	Dan Lok		998837360158985	Facebook	60	1	984804	419031	33268	8504
18_24	18-24	Save the Children Italia		46590675335	Facebook	12	1	981532	437919	3453	730
18_24	18-24	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	95	1	980366	396883	5848	1357
18_24	18-24	Covestro		150793518281117	Facebook	16	1	978583	420547	2120	744
18_24	18-24	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	146	1	975198	352821	10839	2373
18_24	18-24	Européens Sans Frontières		668031516635463	Facebook	8	1	951284	389210	1741	472
18_24	18-24	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	770	1	939814	200937	38392	119
18_24	18-24	Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	23	1	935400	382500	1923	621
18_24	18-24	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	185	1	924422	335982	3440	378
18_24	18-24	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	78	1	921437	222158	4996	426
18_24	18-24	Amnesty International UK		7624294394	Facebook	87	1	919535	390541	6860	2069
18_24	18-24	TOMS		290301287805503	Facebook	4	1	914807	362787	5465	1361
18_24	18-24	EIT InnoEnergy		344038838945608	Facebook	8	1	913005	364103	2677	722
18_24	18-24	déi gréng	déi gréng	21710789873	Facebook	30	1	906828	378893	3433	894
18_24	18-24	eToro		193863317737	Facebook	23	1	896284	376772	2064	493
18_24	18-24	Right To Vote	Right to Vote	408236463256774	Facebook	352	1	890373	237747	7061	1359
18_24	18-24	TRT World		1559901027613381	Facebook	8	1	889747	430053	209	77
18_24	18-24	Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	24	1	888713	287526	1769	545
18_24	18-24	Partido Socialista Europeo		442423976113917	Facebook	33	1	884664	386486	1355	120
18_24	18-24	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	85	1	879930	334243	6487	1227
18_24	18-24	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	85	1	874468	406901	2077	482
18_24	18-24	Facebook	Facebook	726281677519881	Facebook	5	1	865310	432655	4336	863
18_24	18-24	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	79	1	862573	332212	1481	60
18_24	18-24	Erasmus Student Network		25226723130	Facebook	2	1	861101	430551	732	146
18_24	18-24	Ministère Délégué Chargé des MRE et des Affaires de la Migration		700101313362955	Facebook	13	1	853639	342028	715	50
18_24	18-24	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	90	1	849196	290954	4411	527
18_24	18-24	Lilian Marijnissen	SP	844559615710915	Facebook	53	1	843564	379545	3606	837
18_24	18-24	Vattenfall Sverige		608975645850217	Facebook	26	1	832335	375955	9830	2925
18_24	18-24	China Xinhua News		338109312883186	Facebook	5	1	820686	385831	383	64
18_24	18-24	Primes écologique		152399322377561	Facebook	19	1	817733	333631	9234	1919
18_24	18-24	National Geographic		107307059419	Facebook	4	1	816436	389786	204	19
18_24	18-24	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	809139	295006	2507	378
18_24	18-24	Global Game Changers		241198933439420	Facebook	5	1	803169	401310	2872	565
18_24	18-24	Vihreät - De Gröna		33722070600	Facebook	41	1	795360	326198	3801	842
18_24	18-24	Riparte il futuro		476098022442147	Facebook	40	1	787987	288370	2597	281
18_24	18-24	Lara Comi	Lara Comi	155619044465389	Facebook	90	1	785688	231351	3207	427
18_24	18-24	Renew	Renew  Party	1923371311278106	Facebook	133	1	781885	177134	8078	1234
18_24	18-24	Colores Contra la Violencia		491948314339036	Facebook	35	1	781785	283651	1950	90
18_24	18-24	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	16	1	778465	319218	3976	1051
18_24	18-24	Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	45	1	768613	276443	5748	991
18_24	18-24	Capire il cambiamento climatico		340472676679938	Facebook	10	1	766886	353457	3245	711
18_24	18-24	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	47	1	762335	253601	9751	2737
18_24	18-24	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	222	1	757927	220944	6315	220
18_24	18-24	En Comú Podem	En Comú Podem	463627663844039	Facebook	52	1	755353	303650	2032	685
18_24	18-24	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	42	1	754344	271223	1259	0
18_24	18-24	Amref Health Africa - Italia		48677844864	Facebook	31	1	748272	298263	460	20
18_24	18-24	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	85	1	745354	310995	1772	647
18_24	18-24	Oxfam Italia		150200761667597	Facebook	153	1	744790	213650	8379	365
18_24	18-24	Verv		560545637307176	Facebook	9	1	730457	350417	1421	456
18_24	18-24	ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	20	1	726852	330444	1310	114
18_24	18-24	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	39	1	720141	303471	1382	344
18_24	18-24	Litere.net	litere.net	1504323906337545	Facebook	6	1	720007	349497	451	123
18_24	18-24	Alfred Sant	Alfred Sant	537789116260209	Facebook	127	1	716458	256436	3102	399
18_24	18-24	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	34	1	708359	297350	8821	1864
18_24	18-24	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	705347	330962	4397	1214
18_24	18-24	Mayor of London	the Greater London Authority	360322167647280	Facebook	22	1	704111	293728	7660	1499
18_24	18-24	Van Hall Larenstein		234952503230870	Facebook	2	1	702335	351168	3510	702
18_24	18-24	ZDF heute	ZDF	112784955679	Facebook	4	1	701995	300000	5695	1100
18_24	18-24	EU Environment		305608429284	Facebook	2	1	701806	340916	3407	668
18_24	18-24	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	45	1	701282	267059	3798	661
18_24	18-24	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	117	1	700364	167381	2219	411
18_24	18-24	Sme rodina	Sme rodina	600235073447674	Facebook	5	1	699808	299753	998	400
18_24	18-24	BonneGueule		140324089470	Facebook	4	1	695531	340023	3398	669
18_24	18-24	Departamentul Fonduri Europene al PSD	Partidul Social Democrat	1030472763816931	Facebook	7	1	694864	297781	212	41
18_24	18-24	Andy Street	The Conservative Party	625464517632792	Facebook	572	1	692994	190695	12354	282
18_24	18-24	Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	77	1	677922	158132	997	127
18_24	18-24	Impact Hub Amsterdam		138540482884259	Facebook	6	1	670165	285174	1270	220
18_24	18-24	Μιχαλίτσης Κωνσταντίνος	Μιχαλιτσης Κωνσταντινος 	760837734005868	Facebook	17	1	664836	269047	570	0
18_24	18-24	Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	56	1	662645	201648	2384	137
18_24	18-24	David Casa	David Casa	193035580892638	Facebook	93	1	660266	199967	1869	100
18_24	18-24	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	67	1	656522	293654	2258	407
18_24	18-24	Asthma UK	Asthma UK	40952091012	Facebook	14	1	655554	297430	5032	1157
18_24	18-24	Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	2	1	648790	277989	924	185
18_24	18-24	Roberta Metsola		406824526101449	Facebook	475	1	646230	193983	7050	185
18_24	18-24	Le Monde		14892757589	Facebook	35	1	644342	234021	1542	160
18_24	18-24	Schwarzkopf Professional		150101695010185	Facebook	5	1	643780	313967	344	140
18_24	18-24	Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	28	1	643431	239131	2203	389
18_24	18-24	Mona Juul	Mona Juul	2079067062409423	Facebook	80	1	643139	183520	5368	1186
18_24	18-24	Property & Business Info		562032903912680	Facebook	255	1	642237	169946	10129	1224
18_24	18-24	Pela Case		119283008140727	Facebook	17	1	641631	228412	1440	316
18_24	18-24	Declic	Declic	686190454826244	Facebook	27	1	636019	259180	1689	358
18_24	18-24	London Labour Party	The London Labour Party 	474613052643462	Facebook	88	1	628626	225048	5854	1293
18_24	18-24	FDP Bremen	FDP Bremen	152934608113175	Facebook	288	1	626399	158556	9163	208
18_24	18-24	Sawab Center FR		1211855348956946	Facebook	7	1	626193	261736	242	46
