spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	PT	Portugal	3687	1143	19206387	5785078	73494	13
50_100	50 - 100	PT	Portugal	3807	1067	1544988	640046	5571	951
100_1k	100 - 1k	PT	Portugal	1248	339	27069105	12091672	69158	19024
1k_5k	1k - 5k	PT	Portugal	144	46	6159114	3003109	36430	7662
5k_10k	5k - 10k	PT	Portugal	9	7	22786	11273	484	140
10k_50k	10k - 50k	PT	Portugal	1	1	10571	5285	470	94
