audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f18_24	female (18-24)	FR	France	9476	2929	34468321	14157836	211104	35251
m25_34	male (25-34)	FR	France	12467	3167	33210827	13164245	246939	44175
f25_34	female (25-34)	FR	France	13134	3293	32362686	12642258	266510	43978
m18_24	male (18-24)	FR	France	9134	2838	31251168	13095323	182597	32126
f35_44	female (35-44)	FR	France	13152	3240	26188484	9955829	237799	39526
m35_44	male (35-44)	FR	France	12425	3107	23974183	9322922	205327	37307
f45_54	female (45-54)	FR	France	12641	3113	21065366	7876098	208606	33606
m45_54	male (45-54)	FR	France	11896	2990	17812654	6809493	167446	29955
f55_64	female (55-64)	FR	France	11456	2875	17101853	6326704	176891	27490
f65_	female (65+)	FR	France	10125	2551	13257386	4827474	138540	20299
m55_64	male (55-64)	FR	France	10867	2781	12483855	4699088	124171	21658
m65_	male (65+)	FR	France	9621	2479	10029612	3739812	99372	16891
f13_17	female (13-17)	FR	France	1380	569	5472680	2254580	14433	1609
m13_17	male (13-17)	FR	France	1381	546	2702598	1081163	12780	1454
u35_44	unknown (35-44)	FR	France	9839	2673	757915	277623	7099	1078
u25_34	unknown (25-34)	FR	France	9424	2642	671734	248577	5836	827
u45_54	unknown (45-54)	FR	France	8831	2458	437200	158837	4384	646
u65_	unknown (65+)	FR	France	6852	1953	287387	101371	3151	415
u55_64	unknown (55-64)	FR	France	7254	2127	265017	95843	2755	424
u18_24	unknown (18-24)	FR	France	5916	1989	182789	68904	1371	157
u13_17	unknown (13-17)	FR	France	863	417	14715	5620	63	6
