advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Sosialidemokraatit SDP		108945982480217	Facebook	10k_50k	10k - 50k	FI	Finland	128	1	6398433	1279712	45961	8597
Keskusta	Suomen Keskusta	55312855747	Facebook	10k_50k	10k - 50k	FI	Finland	22	1	1080184	216041	4138	499
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	FI	Finland	21	1	899870	179977	6981	1299
Kokoomus	Kokoomus	201285237101	Facebook	10k_50k	10k - 50k	FI	Finland	15	1	749984	149999	5884	1099
Vihreät - De Gröna		33722070600	Facebook	10k_50k	10k - 50k	FI	Finland	15	1	749853	149973	2684	299
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	10k_50k	10k - 50k	FI	Finland	11	1	549919	109986	5714	1411
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	10k_50k	10k - 50k	FI	Finland	10	1	450005	90002	3181	578
Piia Kurki	Piia Kurki	270567833058986	Facebook	10k_50k	10k - 50k	FI	Finland	8	1	399991	79999	3191	599
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	10k_50k	10k - 50k	FI	Finland	8	1	352031	70407	1897	299
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349992	69999	3092	599
Camilla Gunell till EU 2019		360575481205047	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349862	69973	2292	400
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	349828	69967	3491	699
Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	10k_50k	10k - 50k	FI	Finland	7	1	346991	69399	1874	296
Kaisa Penny		259256970891807	Facebook	10k_50k	10k - 50k	FI	Finland	6	1	299993	59999	993	99
Eurovaaliehdokas Kari Kallonen	Kallonen Kari Markku	2130226653737235	Facebook	10k_50k	10k - 50k	FI	Finland	6	1	299979	59997	2593	499
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	10k_50k	10k - 50k	FI	Finland	5	1	249753	49951	2094	399
Mikkel Näkkäläjärvi		617733068345315	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	39999	795	99
Aura Salla		357502994332188	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	40000	1595	299
Liike Nyt		194677504471503	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	40000	1596	300
Sameli Sivonen		466817883509788	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	40000	1996	400
Hanna Holopainen		149856248393583	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	40000	1776	356
Tiina Haapala kansanedustajaehdokas		388230268408380	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199996	40000	2496	800
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199995	40000	795	99
Antton Rönnholm	Rekilä Piia Annikki	575908612596562	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199993	39999	1595	299
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	10k_50k	10k - 50k	FI	Finland	4	1	199967	39994	795	99
