advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	m	male	PL	Poland	59	1	10214394	4479493	30993	7862
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	m	male	PL	Poland	180	1	3315121	974945	9450	1822
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	m	male	PL	Poland	70	1	2608841	930796	9115	2916
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	m	male	PL	Poland	20	1	2571947	1217360	9127	2122
European Parliament	European Parliament	178362315106	Facebook	m	male	PL	Poland	16	1	2276902	949532	12187	2911
European Commission	European Commission	107898832590939	Facebook	m	male	PL	Poland	33	1	2230742	1050669	11728	2289
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	m	male	PL	Poland	50	1	2022685	793293	7745	2104
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	m	male	PL	Poland	63	1	1577886	540193	6262	1366
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	m	male	PL	Poland	41	1	1108938	400816	4362	1309
European Greens	European Greens	141366725876424	Facebook	m	male	PL	Poland	6	1	1031259	484717	5231	1148
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	m	male	PL	Poland	29	1	1017021	430632	3269	857
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	m	male	PL	Poland	31	1	975322	434198	1815	401
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	m	male	PL	Poland	18	1	965572	377672	3041	864
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	m	male	PL	Poland	22	1	905723	365187	3209	676
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	m	male	PL	Poland	18	1	756708	263637	1497	279
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	m	male	PL	Poland	59	1	747657	158692	3985	1021
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	m	male	PL	Poland	29	1	744873	251440	2215	446
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	m	male	PL	Poland	32	1	721830	172991	1462	283
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	m	male	PL	Poland	80	1	710280	221836	1592	228
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	m	male	PL	Poland	47	1	683883	206859	1888	434
Róża Thun	KKW Koalicja Europejska PO PSL SLD .N Zieloni	273260992765744	Facebook	m	male	PL	Poland	5	1	661666	278655	1265	283
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	m	male	PL	Poland	19	1	656590	268044	2105	446
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	m	male	PL	Poland	21	1	645806	218816	3133	704
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	m	male	PL	Poland	50	1	584603	162201	2137	452
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	m	male	PL	Poland	24	1	582476	207033	2918	762
