country_code_filter	country_name_filter	audience_code	audience_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
IT	Italy	m25_34	male (25-34)	16884	4816	52301134	19457627	248267	27948
IT	Italy	m45_54	male (45-54)	16744	4672	46332798	16459658	259028	27165
IT	Italy	m18_24	male (18-24)	14746	4324	44207126	16645816	188626	19622
IT	Italy	f55_64	female (55-64)	15972	4511	42275241	15271477	248386	26831
IT	Italy	m35_44	male (35-44)	17123	4790	41380173	14928784	221693	23600
IT	Italy	f45_54	female (45-54)	17244	4755	40329980	14642910	232131	26415
IT	Italy	m55_64	male (55-64)	15521	4442	40115729	14064732	228085	23048
IT	Italy	f25_34	female (25-34)	17214	4875	36472474	13971677	168218	22253
IT	Italy	f18_24	female (18-24)	15006	4372	35392150	13579096	139978	15494
IT	Italy	f35_44	female (35-44)	17575	4855	31684477	11802730	171691	20904
IT	Italy	f65_	female (65+)	14118	4012	30349395	10797181	184612	19095
IT	Italy	m65_	male (65+)	13732	3971	29688403	10290050	175596	17485
IT	Italy	f13_17	female (13-17)	1974	739	3931047	1424117	13286	608
IT	Italy	m13_17	male (13-17)	1994	732	3866501	1395069	16307	688
IT	Italy	u35_44	unknown (35-44)	12098	3706	403728	148400	2273	270
IT	Italy	u25_34	unknown (25-34)	10409	3344	325904	122868	1611	212
IT	Italy	u45_54	unknown (45-54)	11061	3475	255661	92476	1513	178
IT	Italy	u55_64	unknown (55-64)	8781	2878	139585	49797	839	94
IT	Italy	u65_	unknown (65+)	7890	2677	132640	46963	786	90
IT	Italy	u18_24	unknown (18-24)	6568	2296	118481	43495	596	62
IT	Italy	u13_17	unknown (13-17)	936	428	14986	5294	63	2
