region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
central_region	Central Region	MT	Malta	4300	782	15411207	5195039	91751	6005
gozo	Gozo	MT	Malta	2885	396	945905	295407	6400	592
south_eastern_region	South Eastern Region	MT	Malta	3211	488	4984764	1686418	26131	1959
