day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d103	2019-04-13	Kansallinen Kokoomus r.p.		AR210958348219056128	Google	87	1	10347754	1032107	53589	992
d103	2019-04-13	European Parliament		178362315106	Facebook	354	1	3503683	1503727	17024	3802
d103	2019-04-13	Future Innovation SRL		AR474748779908562944	Google	4	1	2544927	254492	8808	146
d103	2019-04-13	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	125	1	1902942	189028	327	0
d103	2019-04-13	Podemos	Unidas Podemos	269212336568846	Facebook	11	1	1861105	811111	3592	886
d103	2019-04-13	España Ciudadana		349800235527721	Facebook	11	1	1670989	690000	8589	2200
d103	2019-04-13	European Commission		107898832590939	Facebook	85	1	1617366	727123	6343	1602
d103	2019-04-13	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d103	2019-04-13	AMERISOFT SRL		AR573801583431647232	Google	36	1	1505412	148269	308	0
d103	2019-04-13	Un país moderno	Unidas Podemos	577723459314066	Facebook	45	1	1459793	656233	5684	1325
d103	2019-04-13	European Greens	European Greens	141366725876424	Facebook	16	1	1237496	552166	6396	1571
d103	2019-04-13	Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	2	1	1199998	600000	1155	231
d103	2019-04-13	COALICION CANARIA		AR489541609348661248	Google	225	1	1059538	74761	1864	19
d103	2019-04-13	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	32	1	1005424	485171	2033	514
d103	2019-04-13	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	84	1	996461	95890	1861	59
d103	2019-04-13	Arnora Oy		AR181544213152792576	Google	1	1	909090	90909	45	4
d103	2019-04-13	Sosialidemokraatit SDP		108945982480217	Facebook	86	1	883690	339158	6065	1347
d103	2019-04-13	Greens/EFA in the European Parliament		150527751674751	Facebook	31	1	825910	349380	1268	248
d103	2019-04-13	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	52	1	799925	76407	305	9
d103	2019-04-13	Partido Popular	Partido Popular	72249031214	Facebook	144	1	790880	226416	3872	166
d103	2019-04-13	Suomen Keskusta r.p.		AR441112520191639552	Google	25	1	787449	78300	12483	229
d103	2019-04-13	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	3	1	749998	300000	748	150
d103	2019-04-13	Greenpeace France		39435457457	Facebook	9	1	733612	336666	2705	516
d103	2019-04-13	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	32	1	732500	67500	850	50
d103	2019-04-13	SOCIALDEMOKRATIET		AR271193993235136512	Google	10	1	707326	70732	23296	388
