day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d104	2019-04-14	Kansallinen Kokoomus r.p.		AR210958348219056128	Google	86	1	10301643	1026552	51944	962
d104	2019-04-14	European Parliament		178362315106	Facebook	354	1	3503683	1503727	17024	3802
d104	2019-04-14	Future Innovation SRL		AR474748779908562944	Google	4	1	2544927	254492	8808	146
d104	2019-04-14	Partido Popular	Partido Popular	72249031214	Facebook	283	1	2139500	553416	8675	216
d104	2019-04-14	Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	125	1	1902942	189028	327	0
d104	2019-04-14	European Commission		107898832590939	Facebook	85	1	1617366	727123	6343	1602
d104	2019-04-14	AMERISOFT SRL		AR573801583431647232	Google	48	1	1545487	151602	358	0
d104	2019-04-14	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	108	1	1530000	151999	13810	363
d104	2019-04-14	Un país moderno	Unidas Podemos	577723459314066	Facebook	45	1	1459793	656233	5684	1325
d104	2019-04-14	Sosialidemokraatit SDP		108945982480217	Facebook	89	1	1208687	494158	8812	2497
d104	2019-04-14	European Greens	European Greens	141366725876424	Facebook	14	1	1127497	510166	5297	1351
d104	2019-04-14	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	2	1	1099998	550000	1279	255
d104	2019-04-14	COALICION CANARIA		AR489541609348661248	Google	213	1	1076461	83992	3871	65
d104	2019-04-14	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	32	1	1005424	485171	2033	514
d104	2019-04-14	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	84	1	996461	95890	1861	59
d104	2019-04-14	Arnora Oy		AR181544213152792576	Google	1	1	909090	90909	45	4
d104	2019-04-14	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	6	1	802498	372500	719	348
d104	2019-04-14	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	6	1	799998	366666	3998	800
d104	2019-04-14	Suomen Keskusta r.p.		AR441112520191639552	Google	25	1	787449	78300	12483	229
d104	2019-04-14	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	50	1	787425	76407	243	9
d104	2019-04-14	Greens/EFA in the European Parliament		150527751674751	Facebook	28	1	786411	340880	1006	204
d104	2019-04-14	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	32	1	732500	67500	850	50
d104	2019-04-14	SOCIALDEMOKRATIET		AR271193993235136512	Google	10	1	707326	70732	23296	388
d104	2019-04-14	sp.a	sp.a	57253967150	Facebook	94	1	640412	259900	2747	625
d104	2019-04-14	Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	48	1	593888	56535	20371	392
