day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d124	2019-05-04	AMERISOFT SRL		AR573801583431647232	Google	111	1	17336666	1711666	3058	99
d124	2019-05-04	Future Innovation SRL		AR474748779908562944	Google	20	1	13791607	1379043	64647	1093
d124	2019-05-04	European Parliament		178362315106	Facebook	158	1	10837889	4963159	60556	17150
d124	2019-05-04	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	326	1	4851701	450800	5094	184
d124	2019-05-04	CDU	CDU	78502295414	Facebook	3170	1	4830978	1159375	43378	1037
d124	2019-05-04	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	48	1	4813333	469999	1116	16
d124	2019-05-04	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	69	1	4478771	446045	13643	363
d124	2019-05-04	Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	68	1	4296557	426078	44071	802
d124	2019-05-04	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	25	1	4232997	1907271	8881	3171
d124	2019-05-04	Freiheitliche Partei Österreich		AR333020356698701824	Google	34	1	4166303	415779	32605	561
d124	2019-05-04	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	107	1	3460000	310000	3350	75
d124	2019-05-04	KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1277	1	3184511	86333	12622	65
d124	2019-05-04	SPD		AR456734381399080960	Google	27	1	2669166	264166	134725	9679
d124	2019-05-04	Alternativet		AR198061076825243648	Google	3	1	2353333	235333	6266	126
d124	2019-05-04	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	26	1	1666839	760268	4977	1172
d124	2019-05-04	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	74	1	1642019	682345	3540	973
d124	2019-05-04	Vlaams Belang	Vlaams Belang	56605856504	Facebook	4	1	1548922	719462	6492	1698
d124	2019-05-04	sp.a	sp.a	57253967150	Facebook	54	1	1481203	680625	7017	1728
d124	2019-05-04	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	224	1	1383144	560868	6921	1331
d124	2019-05-04	Fidesz	Fidesz	9844779306	Facebook	13	1	1333327	625000	4178	2011
d124	2019-05-04	mmb media agentur d.o.o.		AR524572049809604608	Google	524	1	1253333	20000	5366	0
d124	2019-05-04	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	8	1	1251921	600961	4382	1101
d124	2019-05-04	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	12	1	1140706	527542	3445	1582
d124	2019-05-04	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	8	1	1024998	492500	1430	283
d124	2019-05-04	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	59	1	974166	85000	820	0
