week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w020	Week 20	2019-05-13	2019-05-16	ES	Spain	5035	324	31953198	10747127	336273	15184
w019	Week 19	2019-05-06	2019-05-12	ES	Spain	4149	327	34655416	13110836	292323	23053
w018	Week 18	2019-04-29	2019-05-05	ES	Spain	2937	303	18887001	6829353	145654	11555
w017	Week 17	2019-04-22	2019-04-28	ES	Spain	9035	429	247847260	98316426	1875457	302701
w016	Week 16	2019-04-15	2019-04-21	ES	Spain	6549	465	137430620	47621232	897076	97753
w015	Week 15	2019-04-08	2019-04-14	ES	Spain	2158	616	41485249	17337495	214796	40006
w014	Week 14	2019-04-01	2019-04-07	ES	Spain	1326	563	11577258	4610954	55983	7041
w013	Week 13	2019-03-25	2019-03-31	ES	Spain	1145	468	12937150	5321773	61177	8377
w012	Week 12	2019-03-18	2019-03-24	ES	Spain	1306	441	8206001	3005497	70673	3781
w011	Week 11	2019-03-11	2019-03-17	ES	Spain	804	318	10767761	4013640	62438	7719
w010	Week 10	2019-03-04	2019-03-10	ES	Spain	795	294	6928013	2673024	43915	1804
w009	Week 9	2019-02-25	2019-03-03	ES	Spain	304	126	2517133	990809	10396	781
w008	Week 8	2019-02-18	2019-02-24	ES	Spain	223	96	2668702	1168374	6451	788
w007	Week 7	2019-02-11	2019-02-17	ES	Spain	202	83	3801820	1606446	22907	7566
w006	Week 6	2019-02-04	2019-02-10	ES	Spain	181	68	1859163	673371	10470	1461
w005	Week 5	2019-01-28	2019-02-03	ES	Spain	199	65	2218826	913050	6776	649
w004	Week 4	2019-01-21	2019-01-27	ES	Spain	280	55	1743145	554829	17558	481
w003	Week 3	2019-01-14	2019-01-20	ES	Spain	151	55	933899	352378	3975	577
w002	Week 2	2019-01-07	2019-01-13	ES	Spain	123	48	523553	143766	4112	496
w001	Week 1	2019-01-01	2019-01-06	ES	Spain	111	44	613584	194434	4246	577
