advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	d087	2019-03-28	PT	Portugal	28	1	325059	129794	1275	248
Kialo		729627343834501	Facebook	d087	2019-03-28	PT	Portugal	6	1	51443	24078	650	161
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	d087	2019-03-28	PT	Portugal	11	1	50501	23198	69	31
Save The Seas		2203608429682203	Facebook	d087	2019-03-28	PT	Portugal	2	1	46199	9172	124	0
Goldenergy		440341036369937	Facebook	d087	2019-03-28	PT	Portugal	1	1	22816	4563	45	0
MEO		69209479569	Facebook	d087	2019-03-28	PT	Portugal	1	1	22733	9093	22	4
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	d087	2019-03-28	PT	Portugal	2	1	17453	3490	75	0
Nosso Shopping		963708500415840	Facebook	d087	2019-03-28	PT	Portugal	1	1	16666	3333	33	0
Espiral Aprumada		105643700164376	Facebook	d087	2019-03-28	PT	Portugal	2	1	14067	3508	46	0
Associação Empresarial de Sintra		1647697398842476	Facebook	d087	2019-03-28	PT	Portugal	1	1	12499	2500	24	0
JRS Portugal - Serviço Jesuíta aos Refugiados		133133230037212	Facebook	d087	2019-03-28	PT	Portugal	1	1	11188	5594	5	0
Green Little Things		382806325616424	Facebook	d087	2019-03-28	PT	Portugal	1	1	9532	4766	94	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d087	2019-03-28	PT	Portugal	3	1	9274	4413	50	10
EPP Group in the European Parliament		291699857688	Facebook	d087	2019-03-28	PT	Portugal	1	1	7962	3981	19	3
VoteWatch Europe		355087424564148	Facebook	d087	2019-03-28	PT	Portugal	5	1	7416	2994	16	6
Climate-KIC		403370709744295	Facebook	d087	2019-03-28	PT	Portugal	1	1	5902	2360	13	6
Vencer Autismo		113648681980447	Facebook	d087	2019-03-28	PT	Portugal	3	1	5888	2833	16	0
Nuno Queiroz Ribeiro		139401002828662	Facebook	d087	2019-03-28	PT	Portugal	1	1	5846	1169	11	0
350.org		12185972707	Facebook	d087	2019-03-28	PT	Portugal	3	1	5356	1196	25	3
IdealMed		292724864144698	Facebook	d087	2019-03-28	PT	Portugal	1	1	4356	2178	2	0
Erasmus Student Network		25226723130	Facebook	d087	2019-03-28	PT	Portugal	2	1	4311	2155	2	0
Quora em português		175560319732841	Facebook	d087	2019-03-28	PT	Portugal	1	1	3970	794	6	0
Redfish		349920542118450	Facebook	d087	2019-03-28	PT	Portugal	4	1	3811	1557	4	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	d087	2019-03-28	PT	Portugal	1	1	3746	749	6	0
Alameda - Shop & Spot		1197230230316457	Facebook	d087	2019-03-28	PT	Portugal	1	1	3333	1666	33	0
