advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rw2	Last 2 weeks	HR	Croatia	60	1	3499247	1407123	6853	378
European Parliament		178362315106	Facebook	rw2	Last 2 weeks	HR	Croatia	7	1	2923258	1361287	6465	2079
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	rw2	Last 2 weeks	HR	Croatia	26	1	1929973	668999	4427	534
pametno.org	pametno.org	144815235686385	Facebook	rw2	Last 2 weeks	HR	Croatia	26	1	1269639	416894	2679	88
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	rw2	Last 2 weeks	HR	Croatia	33	1	1267081	459299	3859	370
Valter Flego	Valter Flego	441675022557503	Facebook	rw2	Last 2 weeks	HR	Croatia	30	1	1204890	381726	4298	711
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	rw2	Last 2 weeks	HR	Croatia	72	1	1118596	294333	6833	89
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	rw2	Last 2 weeks	HR	Croatia	15	1	819373	229782	1731	88
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	rw2	Last 2 weeks	HR	Croatia	14	1	809986	225000	1945	178
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	rw2	Last 2 weeks	HR	Croatia	9	1	465991	135999	882	35
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	rw2	Last 2 weeks	HR	Croatia	13	1	446987	158000	1276	0
Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	rw2	Last 2 weeks	HR	Croatia	10	1	377990	140999	1237	89
Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	rw2	Last 2 weeks	HR	Croatia	7	1	373782	118393	821	64
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rw2	Last 2 weeks	HR	Croatia	12	1	259576	62109	929	7
Eclectica		1379977375431894	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	249999	125000	1112	222
European Greens	European Greens	141366725876424	Facebook	rw2	Last 2 weeks	HR	Croatia	6	1	224342	103195	1531	319
Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	rw2	Last 2 weeks	HR	Croatia	9	1	213659	48733	703	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	rw2	Last 2 weeks	HR	Croatia	13	1	204654	67777	1273	44
Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	rw2	Last 2 weeks	HR	Croatia	3	1	199997	70000	264	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	rw2	Last 2 weeks	HR	Croatia	13	1	197136	48323	834	0
Ruža Tomašić		1434305366791182	Facebook	rw2	Last 2 weeks	HR	Croatia	6	1	191422	62714	514	0
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	rw2	Last 2 weeks	HR	Croatia	7	1	175992	40999	616	0
Zoran Bahtijarević		2195720960680577	Facebook	rw2	Last 2 weeks	HR	Croatia	4	1	156789	68921	419	71
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	rw2	Last 2 weeks	HR	Croatia	3	1	149996	29999	275	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	rw2	Last 2 weeks	HR	Croatia	9	1	140116	36624	766	0
