country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
BE	Belgium	13_17	13-17	1409	448	5820741	2257336	29905	3932
BE	Belgium	18_24	18-24	9729	1938	87802335	33921846	537989	97589
BE	Belgium	25_34	25-34	11116	2138	75158711	29426133	497701	89986
BE	Belgium	35_44	35-44	10938	2097	55227885	21191622	376415	65811
BE	Belgium	45_54	45-54	10474	2018	45997846	17304170	334504	58149
BE	Belgium	55_64	55-64	9458	1885	35634241	12833055	287021	46705
BE	Belgium	65_	65+	8607	1707	23818024	8387384	209164	33036
