week_code_filter	week_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w008	Week 8	Britain's Future	Britain's Future	1625300137516491	Facebook	396	1	8190125	2466055	86880	22558
w008	Week 8	Conservatives	The Conservative Party	8807334278	Facebook	220	1	7499901	3457115	53513	9640
w008	Week 8	People's Vote UK	People's Vote	748608695327755	Facebook	31	1	3651804	1464104	44914	9585
w008	Week 8	Best For Britain	Best for Britain	1863944713844924	Facebook	97	1	2898483	1264099	33358	6846
w008	Week 8	Kialo		729627343834501	Facebook	3	1	2499997	1200000	9788	2225
w008	Week 8	Friends of the Earth	Friends of the Earth	110861655604080	Facebook	675	1	1977901	361736	77515	478
w008	Week 8	The Week UK	The Week	177855115588808	Facebook	44	1	1880956	757000	20547	5207
w008	Week 8	We are the 52%	We are the 52%	466744973727718	Facebook	20	1	1466217	578532	4505	951
w008	Week 8	The Labour Party	The Labour Party	25749647410	Facebook	76	1	1358594	399333	11449	1103
w008	Week 8	Primavera Sound	Influence Digital Ltd	156656398155	Facebook	278	1	1218596	362642	22569	231
w008	Week 8	38 Degrees	38 Degrees	200006375787	Facebook	51	1	1207721	487780	6362	937
w008	Week 8	Apodemia		115927088504184	Facebook	2	1	1199998	600000	598	100
w008	Week 8	European Commission		107898832590939	Facebook	1	1	999999	500000	4999	1000
w008	Week 8	Plan International Sverige		382243262003	Facebook	31	1	730833	301167	1642	622
w008	Week 8	Proud of Our Pride		400548670511219	Facebook	22	1	694978	166000	1938	0
w008	Week 8	Unis pour les Droits Humains		1642871805813802	Facebook	6	1	567137	187857	503	0
w008	Week 8	Fotografiska Stockholm		142320852554	Facebook	10	1	555452	242000	403	90
w008	Week 8	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	14	1	539985	119999	1603	0
w008	Week 8	EU Watch	EU Watch	136146920436020	Facebook	14	1	524257	135493	1258	165
w008	Week 8	Vlaams Belang	Vlaams Belang	56605856504	Facebook	1	1	499999	200000	4999	1000
w008	Week 8	Bespaarkiosk.nl		1659811130952704	Facebook	1	1	499999	200000	4999	1000
w008	Week 8	Les Congolais Debout		1405739032827831	Facebook	1	1	499998	199999	114	0
w008	Week 8	Partito Democratico		77034286895	Facebook	3	1	483331	216666	3331	666
w008	Week 8	Médecins du Monde France		265420476920	Facebook	14	1	474986	95000	3386	500
w008	Week 8	Amnistía Internacional España		78151799929	Facebook	5	1	455995	211000	1295	200
