advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	15	1	51173	10272	105	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	130	1	14758	3394	69	0
European Parliament	European Parliament	178362315106	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	24	1	9104	4177	39	8
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	17	1	4801	1144	14	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	10	1	4737	1922	10	1
European Greens	European Greens	141366725876424	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	6	1	3907	1636	45	9
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	23	1	1383	316	10	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	11	1	819	186	2	0
Povežimo se	Povežimo se	1212524292238625	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	13	1	794	166	3	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	9	1	767	310	2	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	6	1	654	139	2	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	3	1	545	109	1	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	541	265	3	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	10	1	439	147	2	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	310	61	0	0
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	299	76	1	0
Levica	Levica	285304408294792	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	11	1	289	57	3	0
Romana Tomc	SDS - Slovenska demokratska stranka	1025408990823719	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	3	1	226	44	0	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	6	1	211	54	1	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	3	1	170	38	0	0
DOM - Domovinska liga		571044543390810	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	2	1	150	38	0	0
Zeleni Slovenije	Škof Nejc	259753617393616	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	2	1	132	24	2	0
Neva Grašič	Socialni demokrati (SD)	2235496013147745	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	4	1	108	27	0	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	5	1	105	39	1	0
Greenpeace Slovenija	Greenpeace Slovenija	195508530477478	Facebook	coastal_karst_statistical_region	Coastal–Karst Statistical Region	SI	Slovenia	3	1	99	35	1	0
