advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	10k_50k	10k - 50k	HU	Hungary	63	1	3149767	629966	6422	1628
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	10k_50k	10k - 50k	HU	Hungary	44	1	2199955	439999	7304	1841
MSZP	MSZP	115388925185513	Facebook	10k_50k	10k - 50k	HU	Hungary	33	1	1649549	329916	2290	690
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	10k_50k	10k - 50k	HU	Hungary	31	1	1549917	309989	4565	1024
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	10k_50k	10k - 50k	HU	Hungary	24	1	1199976	240000	3714	742
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	10k_50k	10k - 50k	HU	Hungary	24	1	1199958	239996	2553	566
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	10k_50k	10k - 50k	HU	Hungary	24	1	1199638	239932	3806	1067
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	10k_50k	10k - 50k	HU	Hungary	22	1	1099964	219997	3017	622
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	10k_50k	10k - 50k	HU	Hungary	21	1	1049978	209999	2739	575
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	10k_50k	10k - 50k	HU	Hungary	19	1	949980	189999	2513	510
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	10k_50k	10k - 50k	HU	Hungary	18	1	899961	179995	2661	541
Greenpeace Magyarország		35634348348	Facebook	10k_50k	10k - 50k	HU	Hungary	17	1	849976	169998	1738	30
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	HU	Hungary	18	1	804518	160906	2448	230
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	10k_50k	10k - 50k	HU	Hungary	16	1	799953	159993	1965	420
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	10k_50k	10k - 50k	HU	Hungary	15	1	749506	149904	1948	417
Budapest 10-es Választókerület		757956501234552	Facebook	10k_50k	10k - 50k	HU	Hungary	14	1	699986	140000	1903	389
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	10k_50k	10k - 50k	HU	Hungary	13	1	649987	130000	1485	315
Dúró Dóra	Sipos 	191946490841225	Facebook	10k_50k	10k - 50k	HU	Hungary	12	1	599786	119959	1732	355
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	HU	Hungary	160	1	581366	116275	4120	774
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	10k_50k	10k - 50k	HU	Hungary	11	1	549989	110000	1330	294
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	10k_50k	10k - 50k	HU	Hungary	11	1	549953	109992	1578	324
Karácsony Gergely	Párbeszéd Magyarországért	193944440638410	Facebook	10k_50k	10k - 50k	HU	Hungary	10	1	499990	100000	1052	247
Jávor Benedek		131797633528377	Facebook	10k_50k	10k - 50k	HU	Hungary	10	1	499990	100000	1324	185
Ujhelyi István dr.	MSZP	734217673259088	Facebook	10k_50k	10k - 50k	HU	Hungary	10	1	499989	99999	1284	266
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	10k_50k	10k - 50k	HU	Hungary	8	1	399992	80000	1098	219
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	10k_50k	10k - 50k	HU	Hungary	8	1	399992	80000	603	157
Farkas Gergely	Országgyűlés Hivatala Jobbik Frakció	428800467250448	Facebook	10k_50k	10k - 50k	HU	Hungary	7	1	349993	70000	572	142
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	10k_50k	10k - 50k	HU	Hungary	7	1	349993	70000	1083	216
Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	10k_50k	10k - 50k	HU	Hungary	7	1	349992	69999	1083	216
Dr. Keresztes László Lóránt	LMP - Lehet Más a Politika	132593883577930	Facebook	10k_50k	10k - 50k	HU	Hungary	7	1	349992	69999	711	170
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	10k_50k	10k - 50k	HU	Hungary	6	1	299994	60000	680	154
Dr. Lukács László György	Országgyűlés Hivatala Jobbik Frakció	490006464353222	Facebook	10k_50k	10k - 50k	HU	Hungary	6	1	299994	60000	665	142
Fidesz	Fidesz	9844779306	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	249995	50000	1392	649
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	249995	50000	649	139
Budapest Water Summit 2019		347819348687196	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	249995	50000	278	92
Európai Parlament Tájékoztatási Irodája		126893087354793	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	249981	49997	386	95
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	249966	49994	495	99
Rosatom Global		1828572300805912	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	214834	42967	1589	302
Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	Magyar Természetvédők Szövetsége- Föld Barátai Magyarország	124991704202615	Facebook	10k_50k	10k - 50k	HU	Hungary	4	1	199996	40000	495	108
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	10k_50k	10k - 50k	HU	Hungary	4	1	199996	40000	371	92
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	10k_50k	10k - 50k	HU	Hungary	4	1	199384	39877	92	36
European Greens		141366725876424	Facebook	10k_50k	10k - 50k	HU	Hungary	6	1	176544	35309	462	28
Bencsik János	Országgyűlés Hivatala Jobbik Frakció	931186216990824	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149997	30000	92	46
Amnesty International Magyarország	Amnesty International Magyarország	44847086574	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149997	30000	340	77
Ander Balázs	Országgyűlés Hivatala Jobbik Frakció	838631906208176	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149997	30000	92	46
Rig Lajos	Országgyűlés Hivatala Jobbik Frakció	773120112778785	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149997	30000	340	77
Budapest Investment Club		491360151399111	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149997	30000	297	0
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149990	29998	619	216
Toroczkai László		151665991681369	Facebook	10k_50k	10k - 50k	HU	Hungary	3	1	149981	29996	185	37
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	10k_50k	10k - 50k	HU	Hungary	5	1	125529	25106	111	34
Goda Bálint Zsolt	Goda Bálint Zsolt	639817539387522	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	61	30
Csányi Tamás	Országgyűlés Hivatala Jobbik Frakció	1401080026811438	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	309	61
Dr. Steinmetz Ádám	Országgyűlés Hivatala Jobbik Frakció	909857259153313	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	61	30
Atombiztos - Hárfás Zsolt blogja	Hárfás Zsolt 	1493725474070794	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	30	6
Szilágyi György	Országgyűlés Hivatala Jobbik Frakció	183174515027839	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	309	61
Magyar Zoltán	Országgyűlés Hivatala Jobbik Frakció	281527466391	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	309	61
Lázár János hivatalos oldala		193702058028595	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	309	61
M1		1220658008054651	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	61	30
Solar Express KFT		721976974593091	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	309	61
Juhász Hajnalka		243470906428319	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99998	20000	185	46
ÉFOÉSZ Központ	Nati Kovács	1510195069274380	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	20000	309	61
Stummer János	Országgyűlés Hivatala Jobbik Frakció	134984140045777	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	309	61
Potocskáné Kőrösi Anita		822836871202195	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	185	46
Kaposvári Demokratikus Koalíció - Somogy 1. vk.	Molnár Tiborné	128287007298297	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	61	30
Élő Norbert		264210363649459	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	176	0
Dr. Czeglédy Csaba		360876591136521	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	176	0
Kendernay János		296972420800411	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	197	0
Nyugdíj Másképpen		1097598910354552	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	61	30
Forbes Magyarország		407249212726130	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99997	19999	309	61
Atomcsapda	Energiaklub	1298059770281335	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99988	19998	61	30
Novák Előd		112879632128020	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99973	19995	309	61
DK Nagykanizsa	Demokratikus Koalíció	704399322958470	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	99468	19894	61	30
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	10k_50k	10k - 50k	HU	Hungary	19	1	74540	14908	419	67
Council of the European Union		147547541961576	Facebook	10k_50k	10k - 50k	HU	Hungary	2	1	52201	10440	103	0
Simon Miklós országgyűlési képviselő	Bakos Zsolt Ádám	1792920094355738	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Indítsuk Be Magyarországot Alapítvány	Indítsuk Be Magyarországot Alapítvány	422399638586608	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Fogarasi Gábor	Jobbik Magyarországért Mozgalom	703933919730152	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Mandiner	Mandiner	248172631940	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Simonka György	Simonkáné Gábor Marianna	157270314427371	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	15	3
DK Nyíregyháza		Demokratikus Koalíció Sz-Sz-B Megye 1-2.	1595121247382392	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Fidelitas		71547793430	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	15	3
Szegedi Jobbik	Jobbik Magyarországért Mozgalom	234830648505	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Azonnali		251157132029176	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Lengyel Máté	Lengyel Máté	284187002052790	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Szupermenta	Szupermenta	346763472170939	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Simó Károly	Összefogás Egyesület	257493761428728	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
LMP Pécs - Baranya megye	LMP - Lehet Más a Politika	150368418323248	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Baranyi Krisztina	Baranyi Krisztina	528938113912149	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	15	3
MSZP Zugló		211089588986612	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Mérce		85568463466	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	88	0
Kassai Dániel		718311241527566	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
888.hu		748348838626461	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Jobbik Kiskunhalasi Szervezete	Farkas Gergely	838238489586226	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Ecomind		303022097088359	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Pintér Tamás	Országgyűlés Hivatala Jobbik Frakció	1435049493448120	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
ORIGO		543788999005363	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Debreceni Fidelitas		183844765498	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Utolsó óra - Vészhelyzet az oktatásban		993061287455061	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
Miskolci Fidesz		1087144998053243	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
Momentum Eger		2123879007657024	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	15	3
Erepublik		26897053321	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	99	0
UPC Magyarország		184177601611829	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	9999	30	15
WMN		1526378350973860	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	30	15
LMP 15. kerület		130506683673635	Facebook	10k_50k	10k - 50k	HU	Hungary	1	1	49999	10000	154	30
