advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPD	SPD	47930567748	Facebook	m	male	DE	Germany	6194	1	30507592	9079329	607596	39487
FDP	FDP	21289227249	Facebook	m	male	DE	Germany	2137	1	21501023	6699957	200378	10947
CDU	CDU	78502295414	Facebook	m	male	DE	Germany	3170	1	18957285	4546099	172342	4039
European Parliament		178362315106	Facebook	m	male	DE	Germany	147	1	12671065	5773350	96382	29029
Kialo		729627343834501	Facebook	m	male	DE	Germany	556	1	10040041	3080486	71114	15244
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	m	male	DE	Germany	1540	1	9592143	3116739	108387	11389
Greenpeace Deutschland		22541752487	Facebook	m	male	DE	Germany	483	1	6856518	2534867	37841	5619
DIE LINKE	DIE LINKE	47694585682	Facebook	m	male	DE	Germany	328	1	6591564	2344213	31230	3344
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	m	male	DE	Germany	344	1	6368011	2018020	42102	3971
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	m	male	DE	Germany	754	1	4366176	1060697	57527	1466
Katarina Barley	SPD	1522202731410785	Facebook	m	male	DE	Germany	376	1	3841630	1010151	40697	2270
Campact e.V.	Campact e.V.	82734241364	Facebook	m	male	DE	Germany	46	1	3695717	1614779	21669	4968
MDM Deutsche Münze		126866220711392	Facebook	m	male	DE	Germany	47	1	3238568	1248200	10726	1660
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	m	male	DE	Germany	11	1	3022475	1412109	15649	3881
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	m	male	DE	Germany	793	1	2940274	965268	74623	7566
Klang der Solidarität		385076005313967	Facebook	m	male	DE	Germany	86	1	2813875	1209724	6154	819
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	m	male	DE	Germany	304	1	2718261	754942	107672	21848
European Greens		141366725876424	Facebook	m	male	DE	Germany	63	1	2532140	1124145	20150	5434
Covestro		150793518281117	Facebook	m	male	DE	Germany	19	1	2414764	1042887	7522	2134
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	m	male	DE	Germany	69	1	2313063	878888	7920	1098
Bundesregierung		768905426534529	Facebook	m	male	DE	Germany	5	1	1924486	839374	15762	3153
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	m	male	DE	Germany	1039	1	1875594	336565	70571	124
ABB Formula E		490941397612413	Facebook	m	male	DE	Germany	4	1	1817312	726926	4201	2102
Danke, Freihandel.	VDMA	226651401514704	Facebook	m	male	DE	Germany	253	1	1806947	413473	20992	942
Entega		198244400189055	Facebook	m	male	DE	Germany	132	1	1799250	600201	34970	7245
