advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	35	1	37575	7672	146	29
European Parliament		178362315106	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	74	1	21957	10098	100	35
ČSSD	ČSSD	111041662264882	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	888	1	20766	5077	104	22
TOPAZ	Dlouhá Tereza	541077242579260	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	1	1	18117	3623	70	14
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	54	1	16032	3973	23	7
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	12	1	13886	3056	7	1
Tomáš Zdechovský		275042429350706	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	25	1	8623	2596	39	8
European Commission		107898832590939	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	13	1	7907	3611	30	7
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	98	1	7495	3095	22	5
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	97	1	6900	2467	32	0
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	90	1	6718	1529	3	1
Evropa společně	Evropa společně	535611970260854	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	50	1	5621	1747	15	3
ODS Pardubický kraj	ODS - Občanská demokratická strana	146108975400840	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	1	1	4999	1000	38	19
Marek Výborný		206630153142726	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	2	1	4799	2399	9	1
Gambrinus		146991996743	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	3	1	4601	2085	33	6
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	48	1	4478	1772	13	3
Pavel Poc	Poc Pavel	202974613060409	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	19	1	3910	1506	9	2
Andrej Babiš	ANO	214827221987263	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	5	1	3543	1771	10	2
HLAS	První prezidentská	320144481956623	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	77	1	3222	833	5	1
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	13	1	3094	1278	9	2
Daniel Herman		378072105614553	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	10	1	2757	1071	2	1
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	20	1	2364	845	12	2
KDU-ČSL	KDU-ČSL	251656685576	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	51	1	2323	793	7	1
Český rozhlas Plus		424114981002397	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	1	1	2292	1146	4	0
Roman Kriz	Kriz Roman	382745889213194	Facebook	pardubice_region	Pardubice Region	CZ	Czechia	122	1	1997	463	6	1
