advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	u	unknown	IT	Italy	30	1	3006	1094	9	1
European Commission	European Commission	107898832590939	Facebook	u	unknown	IT	Italy	3	1	1659	711	2	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	u	unknown	IT	Italy	1	1	1355	542	1	0
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	u	unknown	IT	Italy	1	1	1224	612	0	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	u	unknown	IT	Italy	6	1	945	319	6	1
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	u	unknown	IT	Italy	6	1	770	291	2	0
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	u	unknown	IT	Italy	4	1	731	313	3	0
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	u	unknown	IT	Italy	3	1	704	325	2	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	u	unknown	IT	Italy	10	1	616	253	3	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	u	unknown	IT	Italy	3	1	585	117	1	0
Partito Democratico	Partito Democratico	77034286895	Facebook	u	unknown	IT	Italy	1	1	551	275	2	0
Achille Variati	Achille Variati	478212418874107	Facebook	u	unknown	IT	Italy	6	1	484	96	1	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	u	unknown	IT	Italy	5	1	462	98	1	0
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	u	unknown	IT	Italy	9	1	382	80	1	0
Nicola Danti	Nicola Danti	241424056063716	Facebook	u	unknown	IT	Italy	3	1	377	78	0	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	u	unknown	IT	Italy	2	1	329	65	0	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	u	unknown	IT	Italy	6	1	328	65	1	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	u	unknown	IT	Italy	9	1	322	73	2	0
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	u	unknown	IT	Italy	6	1	316	63	1	0
Federico Perugini	Federico Perugini	356449288308129	Facebook	u	unknown	IT	Italy	3	1	312	111	1	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	u	unknown	IT	Italy	5	1	307	61	3	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	u	unknown	IT	Italy	5	1	293	110	1	0
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	u	unknown	IT	Italy	6	1	292	83	2	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	u	unknown	IT	Italy	1	1	288	144	0	0
Deputati PD	Deputati PD	104652392900508	Facebook	u	unknown	IT	Italy	5	1	264	62	0	0
Luca Vecchi	Comitato Elettorale Luca Vecchi 2024	245475858955495	Facebook	u	unknown	IT	Italy	10	1	249	54	6	0
Paola Testori	Paola Testori	658895384568072	Facebook	u	unknown	IT	Italy	12	1	247	55	3	0
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	u	unknown	IT	Italy	5	1	244	60	1	0
Sergio Chiamparino	Andrea Maccagno	263544377156823	Facebook	u	unknown	IT	Italy	3	1	242	48	0	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	u	unknown	IT	Italy	1	1	236	118	0	0
Avaaz	Avaaz	8340223883	Facebook	u	unknown	IT	Italy	1	1	234	117	0	0
Alessandra Nardini	Alessandra Nardini	1393257504323165	Facebook	u	unknown	IT	Italy	4	1	233	57	0	0
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	u	unknown	IT	Italy	1	1	227	113	0	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	u	unknown	IT	Italy	4	1	225	67	1	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	u	unknown	IT	Italy	4	1	221	63	0	0
Alessandro Fusacchia	Alessandro Fusacchia	1045017942325647	Facebook	u	unknown	IT	Italy	2	1	221	44	2	0
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	u	unknown	IT	Italy	6	1	219	57	0	0
Matteo Renzi	Matteo Renzi	113335124914	Facebook	u	unknown	IT	Italy	3	1	206	51	0	0
Pierfrancesco Majorino	Pierfrancesco Majorino	194123260626794	Facebook	u	unknown	IT	Italy	3	1	202	46	1	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	u	unknown	IT	Italy	7	1	189	47	0	0
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	u	unknown	IT	Italy	2	1	188	37	0	0
Alberto Bova - Candidato Sindaco	Comitato Elettorale Alberto Bova	146020142780997	Facebook	u	unknown	IT	Italy	2	1	186	35	1	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	u	unknown	IT	Italy	7	1	178	34	7	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	u	unknown	IT	Italy	9	1	165	26	5	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	u	unknown	IT	Italy	6	1	158	42	1	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	u	unknown	IT	Italy	4	1	146	44	1	0
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	u	unknown	IT	Italy	2	1	133	31	0	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	u	unknown	IT	Italy	2	1	126	33	0	0
MoVimento 5 Stelle	MoVimento 5 Stelle	174457180812	Facebook	u	unknown	IT	Italy	1	1	121	24	0	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	u	unknown	IT	Italy	6	1	118	34	2	0
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	u	unknown	IT	Italy	1	1	116	58	0	0
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	u	unknown	IT	Italy	3	1	114	22	0	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	u	unknown	IT	Italy	1	1	110	22	0	0
Cécile  Kyenge Kashetu	Cécile  Kyenge Kashetu	191585464317302	Facebook	u	unknown	IT	Italy	5	1	108	26	0	0
Furio Honsell	Davide Bressan	534334929944459	Facebook	u	unknown	IT	Italy	1	1	107	21	0	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	u	unknown	IT	Italy	2	1	106	24	0	0
