advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Greenpeace France		39435457457	Facebook	w015	Week 15	FR	France	38	1	3661635	1466810	12325	3549
European Parliament		178362315106	Facebook	w015	Week 15	FR	France	39	1	2521134	1161322	13516	3498
Les Antagonistes		398415124026017	Facebook	w015	Week 15	FR	France	1	1	999881	499941	9997	4999
Céréal Bio & Céréal France		1636261843328359	Facebook	w015	Week 15	FR	France	3	1	954365	381746	4451	1272
UNICEF France		173159234432	Facebook	w015	Week 15	FR	France	36	1	778835	306557	4200	1036
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w015	Week 15	FR	France	19	1	671870	258736	1044	56
Saine Abondance		2106701562887023	Facebook	w015	Week 15	FR	France	6	1	619511	309258	7285	1996
America mag	America mag	1907091326193407	Facebook	w015	Week 15	FR	France	2	1	599911	249964	997	199
Agence Isolation Pour Tous		568528630290119	Facebook	w015	Week 15	FR	France	21	1	500933	209095	6337	1458
Mon Homéo Mon Choix		1643185362449069	Facebook	w015	Week 15	FR	France	28	1	430480	172849	3985	832
Ligue des droits de l'Homme		91187778160	Facebook	w015	Week 15	FR	France	2	1	399934	199968	997	199
European Commission		107898832590939	Facebook	w015	Week 15	FR	France	2	1	349972	174986	1749	349
Primes écologique		152399322377561	Facebook	w015	Week 15	FR	France	3	1	299997	150000	2997	1500
Kialo		729627343834501	Facebook	w015	Week 15	FR	France	35	1	294746	94644	2783	533
France Fraternités		200607067033021	Facebook	w015	Week 15	FR	France	1	1	289489	115795	288	57
Commission européenne en France		173257392750594	Facebook	w015	Week 15	FR	France	3	1	274244	100699	626	214
Aides énergétiques pour tous		789578834730248	Facebook	w015	Week 15	FR	France	3	1	249978	109990	2496	1099
EcoFuel Premium		520021431842443	Facebook	w015	Week 15	FR	France	8	1	235956	85984	1591	199
Shell		200969413280005	Facebook	w015	Week 15	FR	France	1	1	219595	87838	1954	390
Réseau des Écoles de la 2e Chance France		615421428513426	Facebook	w015	Week 15	FR	France	2	1	210379	88526	275	55
La vérité sur l’Arabie Saoudite		2209014842757280	Facebook	w015	Week 15	FR	France	9	1	208559	78504	277	0
Stop Impôt		1538720933075616	Facebook	w015	Week 15	FR	France	1	1	199988	99994	998	499
ExxonMobil		925007000949719	Facebook	w015	Week 15	FR	France	5	1	190673	86586	3133	770
2 Min Ecologie		433170297221149	Facebook	w015	Week 15	FR	France	13	1	165555	41893	1284	0
KMBO		208598842537710	Facebook	w015	Week 15	FR	France	2	1	149970	59988	197	0
Prime Énergie		426045577958757	Facebook	w015	Week 15	FR	France	2	1	136362	68181	1907	681
TOMS		751135974919667	Facebook	w015	Week 15	FR	France	4	1	133425	49214	1333	262
Kysal		566879043744641	Facebook	w015	Week 15	FR	France	1	1	127262	63631	635	318
Caravanes Solidaires		271715622967699	Facebook	w015	Week 15	FR	France	1	1	127259	63629	317	63
Européens Sans Frontières		668031516635463	Facebook	w015	Week 15	FR	France	8	1	113292	46415	218	63
SNE		1703448029710053	Facebook	w015	Week 15	FR	France	3	1	110985	54994	1421	534
La Cimade		176663393102	Facebook	w015	Week 15	FR	France	8	1	110840	39709	383	85
Socialter		121693529673	Facebook	w015	Week 15	FR	France	49	1	109181	20661	2629	28
VeganbottleGo		320828511985253	Facebook	w015	Week 15	FR	France	2	1	109151	43660	218	109
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	w015	Week 15	FR	France	33	1	105858	50441	419	91
L'Agence pour l'Énergie		465425373946253	Facebook	w015	Week 15	FR	France	2	1	99998	20000	998	200
Invitation Au Voyage / Stadt Land Kunst		1180635995384762	Facebook	w015	Week 15	FR	France	1	1	99980	49990	498	99
Weleda		136666219684886	Facebook	w015	Week 15	FR	France	1	1	90899	45449	454	227
Chroniques Du Golfe		2196850910357980	Facebook	w015	Week 15	FR	France	18	1	87460	33714	203	0
Pour l'Éco		1684441541609223	Facebook	w015	Week 15	FR	France	31	1	83964	26998	3068	0
Région Auvergne-Rhône-Alpes		381564575243650	Facebook	w015	Week 15	FR	France	2	1	83928	34821	776	155
L'Etudiant		5630762452	Facebook	w015	Week 15	FR	France	5	1	83030	18356	264	0
Carrefour		176105152520900	Facebook	w015	Week 15	FR	France	5	1	74988	22496	623	124
Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	w015	Week 15	FR	France	6	1	74983	14997	593	0
AREMA Energies: Solaire, Photovoltaïque, Autoconsommation		1755581861401034	Facebook	w015	Week 15	FR	France	1	1	74800	37400	373	74
La Trompette Philadelphienne		1574246796218348	Facebook	w015	Week 15	FR	France	4	1	71472	17564	227	0
Maison Méditerranée		787896591248218	Facebook	w015	Week 15	FR	France	1	1	71416	35708	70	0
Apprentis d'Auteuil		124635890909275	Facebook	w015	Week 15	FR	France	25	1	69959	13998	2473	0
Primagaz France		159713540726473	Facebook	w015	Week 15	FR	France	4	1	68708	13721	344	27
1 innovation par jour.		520430624775359	Facebook	w015	Week 15	FR	France	4	1	65607	29992	74	0
Agence Française pour la Transition Energétique		1981871332106127	Facebook	w015	Week 15	FR	France	3	1	64988	15996	296	0
Éditions Edilivre		203451893026466	Facebook	w015	Week 15	FR	France	2	1	64213	24130	26	0
Avenir de la Culture		335960503093998	Facebook	w015	Week 15	FR	France	3	1	63777	12689	666	126
Mémorial de la Shoah		172132485075	Facebook	w015	Week 15	FR	France	1	1	63635	31818	317	63
CCFD-Terre Solidaire		112547358788607	Facebook	w015	Week 15	FR	France	7	1	62695	23287	340	99
Leqto		480992395581775	Facebook	w015	Week 15	FR	France	5	1	61288	14658	305	0
Touche pas à ma planète		2174582836142717	Facebook	w015	Week 15	FR	France	61	1	60613	11716	1530	24
La Miséricorde de la Jungle		832175460449261	Facebook	w015	Week 15	FR	France	2	1	59900	14974	197	0
Pompes à Chaleur		464568377211278	Facebook	w015	Week 15	FR	France	5	1	57980	10997	494	0
350.org		12185972707	Facebook	w015	Week 15	FR	France	5	1	54434	11664	114	0
Bonne énergie		441986053268325	Facebook	w015	Week 15	FR	France	45	1	52941	1999	4453	0
Médecins Sans Frontières		154912951193067	Facebook	w015	Week 15	FR	France	10	1	52291	12423	318	23
Mon avis citoyen		466932616850613	Facebook	w015	Week 15	FR	France	4	1	51543	10034	238	0
Groupe Energie Développement		300182770679180	Facebook	w015	Week 15	FR	France	1	1	49999	10000	499	100
Ville de Lille		255585387808947	Facebook	w015	Week 15	FR	France	1	1	49999	25000	49	0
Société de Saint Vincent de Paul - National		194205247377292	Facebook	w015	Week 15	FR	France	1	1	49998	9999	99	0
My Ecological Lifestyle		538729183213410	Facebook	w015	Week 15	FR	France	1	1	49996	9999	444	89
Secours populaire		120780477955028	Facebook	w015	Week 15	FR	France	1	1	49992	9998	98	0
AFD - Agence Française de Développement		126529410723954	Facebook	w015	Week 15	FR	France	1	1	49992	9998	498	99
Comme j'aime		146933438675224	Facebook	w015	Week 15	FR	France	1	1	49991	9998	498	99
Confiance Invest		571469632895117	Facebook	w015	Week 15	FR	France	1	1	49989	9998	98	0
Happy Earth NOW - Animaux, Humains, Planète		465167890514390	Facebook	w015	Week 15	FR	France	1	1	49989	9998	98	0
hannahpad France		1143248945712689	Facebook	w015	Week 15	FR	France	1	1	49986	9997	498	99
FC TACOS		326179614575224	Facebook	w015	Week 15	FR	France	1	1	47658	9531	94	0
SP Gadgets		187715058059847	Facebook	w015	Week 15	FR	France	1	1	46739	9348	92	0
HK		133379014397	Facebook	w015	Week 15	FR	France	2	1	45654	9131	90	0
VMware		6975960973	Facebook	w015	Week 15	FR	France	3	1	45270	22635	119	24
Mairie de Toulouse		118107084316	Facebook	w015	Week 15	FR	France	2	1	42083	16749	91	41
Cœur de Jaurès - Centre commercial - Brest		184505378324408	Facebook	w015	Week 15	FR	France	1	1	41715	8343	82	0
Jam		299724236866849	Facebook	w015	Week 15	FR	France	3	1	40903	8180	80	0
Òmnium International		2177632682563843	Facebook	w015	Week 15	FR	France	35	1	39724	15115	381	48
Doctrine sociale de l'Eglise / CERAS		271140870077167	Facebook	w015	Week 15	FR	France	1	1	38888	7777	388	77
Jean-François Dauré		2031136066932974	Facebook	w015	Week 15	FR	France	2	1	38209	7642	120	0
Ultra Premium Direct		241324402728111	Facebook	w015	Week 15	FR	France	10	1	37516	11896	349	89
ADFH - Association Des Familles Homoparentales		119392174783836	Facebook	w015	Week 15	FR	France	1	1	37495	18747	166	33
Banque mondiale		155174084508744	Facebook	w015	Week 15	FR	France	50	1	36314	7329	98	0
Klang der Solidarität		385076005313967	Facebook	w015	Week 15	FR	France	15	1	34639	13278	55	5
CFER		305254440031170	Facebook	w015	Week 15	FR	France	6	1	34047	13494	1317	286
BIGGER THAN US		335403947189228	Facebook	w015	Week 15	FR	France	10	1	34038	8629	346	26
Les Opposants		2367495689948224	Facebook	w015	Week 15	FR	France	1	1	33329	6666	65	0
Comptoir de la Mer		319031234816650	Facebook	w015	Week 15	FR	France	3	1	32546	9297	138	0
Pour la Science		73165162265	Facebook	w015	Week 15	FR	France	11	1	31989	8000	1089	0
Energie VERTE / Ressources Renouvelables		563277517440581	Facebook	w015	Week 15	FR	France	12	1	31980	4998	1187	0
AD Normandie, Agence de  Développement pour la Normandie		814266701977153	Facebook	w015	Week 15	FR	France	1	1	31818	15909	79	15
Aveda		1355743951182487	Facebook	w015	Week 15	FR	France	6	1	31791	15817	196	26
EuroCité		108751529173000	Facebook	w015	Week 15	FR	France	1	1	31778	6355	72	0
Yann GUILLARME		99226432071	Facebook	w015	Week 15	FR	France	1	1	31628	6325	62	0
La Rosée		439888696170281	Facebook	w015	Week 15	FR	France	2	1	31423	6285	113	0
ManaMani		318387725330017	Facebook	w015	Week 15	FR	France	2	1	31421	6284	113	0
CCA		723253441105321	Facebook	w015	Week 15	FR	France	1	1	29388	5877	58	0
Pour La Protection De La Nature Au Rebberg		2257220444566879	Facebook	w015	Week 15	FR	France	1	1	28570	5714	56	0
Le Médiateur by TVi-22		361811207166921	Facebook	w015	Week 15	FR	France	1	1	28565	5713	56	0
Eurometropolis Lille Kortrijk Tournai		532108363466550	Facebook	w015	Week 15	FR	France	1	1	28565	14282	142	28
GoodPlanet		113972689511	Facebook	w015	Week 15	FR	France	1	1	27999	14000	139	28
Pierre Blanchet Assureur Proximité et des Frontaliers		213721232746286	Facebook	w015	Week 15	FR	France	2	1	27846	7453	104	0
Lazzaro		802512446776205	Facebook	w015	Week 15	FR	France	9	1	27587	7228	821	0
La ZEP - Zone d'Expression Prioritaire		286272768187018	Facebook	w015	Week 15	FR	France	1	1	27264	5453	53	0
ATAA Foundation		2039469612804034	Facebook	w015	Week 15	FR	France	2	1	27031	6168	65	0
De		934096290121472	Facebook	w015	Week 15	FR	France	1	1	26972	13486	420	84
Grande Loge de France - Officiel		1634107473473790	Facebook	w015	Week 15	FR	France	1	1	26920	5384	268	53
YFU France		194198278306	Facebook	w015	Week 15	FR	France	1	1	26918	13459	134	26
Woodbrass		39488239955	Facebook	w015	Week 15	FR	France	1	1	26806	5361	267	53
WWF-France	WWF-France	145392792632	Facebook	w015	Week 15	FR	France	2	1	26187	13093	142	23
GUE/NGL		164355333623231	Facebook	w015	Week 15	FR	France	3	1	26034	5615	60	2
Guardian Weekly		64525551258	Facebook	w015	Week 15	FR	France	7	1	25368	12684	105	21
Ecolo&Friendly		587737965065358	Facebook	w015	Week 15	FR	France	4	1	25290	6632	218	0
Ensemble - Étudiants et Réfugiés		294035727773500	Facebook	w015	Week 15	FR	France	1	1	24999	5000	49	0
Lifetime Projects		464952596944198	Facebook	w015	Week 15	FR	France	1	1	24987	4997	49	0
Peuls Debout		322598628391331	Facebook	w015	Week 15	FR	France	1	1	24852	4970	49	0
Eclairelavie		475156612973063	Facebook	w015	Week 15	FR	France	7	1	24713	6532	430	14
Demotivateur		252613304456	Facebook	w015	Week 15	FR	France	1	1	23804	11902	23	0
MBRC		1853495178284518	Facebook	w015	Week 15	FR	France	9	1	23377	9504	126	13
Plastic 0%		326405288234721	Facebook	w015	Week 15	FR	France	1	1	23224	4644	45	0
Unispourleclimat-Paris		295379977773139	Facebook	w015	Week 15	FR	France	8	1	23160	4133	656	0
What's up Doc		440127402708266	Facebook	w015	Week 15	FR	France	1	1	22726	4545	44	0
Mouvement Européen-France		335173974498	Facebook	w015	Week 15	FR	France	3	1	22495	9749	272	0
Female Pleasure		483915945351070	Facebook	w015	Week 15	FR	France	1	1	21874	4375	43	0
InfoMigrants - Français		196170307515478	Facebook	w015	Week 15	FR	France	2	1	21286	9146	6	0
Innovhack		562318064261450	Facebook	w015	Week 15	FR	France	8	1	20989	5998	791	0
Certificat d'economie d'energie		2278382835751308	Facebook	w015	Week 15	FR	France	5	1	20712	6513	404	0
Association  DACOR		1094903000571167	Facebook	w015	Week 15	FR	France	1	1	20582	4116	36	0
Benton music		357258764671804	Facebook	w015	Week 15	FR	France	1	1	19553	9776	19	0
Comité d'Action Humanitaire pour les Orphelins d'Ukraine - CAHOU		651025421693564	Facebook	w015	Week 15	FR	France	1	1	19444	3888	38	0
Fronte di Liberazione Naziunale di a Corsica - Muvimentu Publicu		658091004610483	Facebook	w015	Week 15	FR	France	1	1	18749	3750	37	0
Primes Energétiques 2019		1022379694635099	Facebook	w015	Week 15	FR	France	3	1	18395	4075	116	17
Fondation pour la Recherche Médicale		118343701536672	Facebook	w015	Week 15	FR	France	31	1	18262	2795	701	0
Naturae Bioty : La Nature entre vos Mains		501747483529831	Facebook	w015	Week 15	FR	France	1	1	18179	3635	35	0
MRAP		823565947739102	Facebook	w015	Week 15	FR	France	1	1	18178	3635	181	36
Ecofuel-Plus		1460059764131303	Facebook	w015	Week 15	FR	France	6	1	17993	2999	593	0
NEW'S CLUB 2.0		129416257070221	Facebook	w015	Week 15	FR	France	1	1	17499	3500	174	35
Univers Nature		196976376992961	Facebook	w015	Week 15	FR	France	1	1	17497	3499	34	0
