week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w021	Week 21	2019-05-20	2019-05-26	IE	Ireland	1010	214	31416537	11749268	242256	42902
w020	Week 20	2019-05-13	2019-05-19	IE	Ireland	235	93	3459114	1246518	16587	2859
