advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Greens	European Greens	141366725876424	Facebook	w021	Week 21	IE	Ireland	7	1	2056742	962699	21161	4513
European Parliament	European Parliament	178362315106	Facebook	w021	Week 21	IE	Ireland	13	1	1878037	848744	7914	1784
Maria Walsh	Fine Gael	883806764992893	Facebook	w021	Week 21	IE	Ireland	10	1	1550987	679999	11189	3699
Fine Gael	Fine Gael	264172043210	Facebook	w021	Week 21	IE	Ireland	6	1	1549989	659998	13493	3599
Fianna Fáil	Fianna Fáil	222629035132	Facebook	w021	Week 21	IE	Ireland	23	1	1420120	603857	5420	800
Referendum Commission	Referendum Commission	580832208630212	Facebook	w021	Week 21	IE	Ireland	9	1	1309991	562000	8191	1600
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	w021	Week 21	IE	Ireland	28	1	1252241	318333	12551	2300
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	w021	Week 21	IE	Ireland	7	1	1191660	510000	2327	433
Matt Carthy	Carthy Matt	580216935345125	Facebook	w021	Week 21	IE	Ireland	5	1	1183328	576666	5405	1061
Mark Durkan	Fine Gael	2002340613394109	Facebook	w021	Week 21	IE	Ireland	12	1	988488	463749	8526	3674
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	w021	Week 21	IE	Ireland	4	1	949835	409929	11093	2499
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	w021	Week 21	IE	Ireland	2	1	928570	371428	9283	1857
Labour Party	Labour Party	164027949687	Facebook	w021	Week 21	IE	Ireland	9	1	894991	447499	3566	674
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	w021	Week 21	IE	Ireland	26	1	876732	278851	6933	1425
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	w021	Week 21	IE	Ireland	9	1	712491	262499	5116	1624
Social Democrats	Social Democrats	1012851375393300	Facebook	w021	Week 21	IE	Ireland	37	1	667016	168636	2919	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	w021	Week 21	IE	Ireland	9	1	599991	210000	4991	1300
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	w021	Week 21	IE	Ireland	9	1	566657	193333	2724	466
Sheila Nunan for Europe	The Labour Party	786865738356162	Facebook	w021	Week 21	IE	Ireland	1	1	499998	199999	4998	999
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	w021	Week 21	IE	Ireland	10	1	450704	123142	4047	771
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	w021	Week 21	IE	Ireland	42	1	440650	128988	5146	285
Dr. Fidelma Healy Eames Independent Candidate, EU elections	Healy Eames Fidelma	395965057626422	Facebook	w021	Week 21	IE	Ireland	25	1	437394	114083	3977	441
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w021	Week 21	IE	Ireland	5	1	379161	144583	2641	779
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	w021	Week 21	IE	Ireland	2	1	299998	150000	998	200
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	w021	Week 21	IE	Ireland	87	1	295912	60999	8613	0
