advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100_1k	100 - 1k	SI	Slovenia	32	1	3313923	1405738	8026	3415
European Greens		141366725876424	Facebook	100_1k	100 - 1k	SI	Slovenia	28	1	1628862	760396	5415	1704
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	100_1k	100 - 1k	SI	Slovenia	12	1	999984	409998	5987	1199
Franc Bogovič		288826994603012	Facebook	100_1k	100 - 1k	SI	Slovenia	5	1	849047	409526	2492	499
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	100_1k	100 - 1k	SI	Slovenia	3	1	699987	299996	1996	699
Kialo		729627343834501	Facebook	100_1k	100 - 1k	SI	Slovenia	249	1	499462	210573	2179	600
Evropska komisija v Sloveniji		100107313369390	Facebook	100_1k	100 - 1k	SI	Slovenia	1	1	199998	99999	498	99
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	100_1k	100 - 1k	SI	Slovenia	3	1	199994	69999	1496	299
Lumar hiše		117782661584893	Facebook	100_1k	100 - 1k	SI	Slovenia	2	1	199991	99996	997	199
Romana Tomc		1025408990823719	Facebook	100_1k	100 - 1k	SI	Slovenia	3	1	199909	69956	1496	299
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	100_1k	100 - 1k	SI	Slovenia	2	1	149997	59999	998	200
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	SI	Slovenia	29	1	110170	50694	173	55
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	100_1k	100 - 1k	SI	Slovenia	2	1	99998	19999	998	200
Patricija Šulin		1541413339429015	Facebook	100_1k	100 - 1k	SI	Slovenia	1	1	99998	50000	499	100
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	SI	Slovenia	35	1	76464	33302	219	53
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100_1k	100 - 1k	SI	Slovenia	19	1	73388	30428	108	26
Give A Vote		2186129244970085	Facebook	100_1k	100 - 1k	SI	Slovenia	3	1	51843	10745	500	100
VoteWatch Europe		355087424564148	Facebook	100_1k	100 - 1k	SI	Slovenia	6	1	44892	20086	107	31
Greens/EFA in the European Parliament		150527751674751	Facebook	100_1k	100 - 1k	SI	Slovenia	7	1	36025	15834	59	14
European Commission		107898832590939	Facebook	100_1k	100 - 1k	SI	Slovenia	4	1	30938	15468	40	15
