advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kialo		729627343834501	Facebook	50_100	50 - 100	SI	Slovenia	274	1	105677	42200	546	108
Greens/EFA in the European Parliament		150527751674751	Facebook	50_100	50 - 100	SI	Slovenia	19	1	24867	10871	35	6
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	50_100	50 - 100	SI	Slovenia	140	1	7688	2032	43	0
Wholesome Culture		1664959567149320	Facebook	50_100	50 - 100	SI	Slovenia	3	1	4278	1712	3	0
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	50_100	50 - 100	SI	Slovenia	146	1	3575	939	44	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	50_100	50 - 100	SI	Slovenia	53	1	3507	949	16	0
The Sorgentian		999473843569108	Facebook	50_100	50 - 100	SI	Slovenia	1	1	3407	1362	3	0
Romana Tomc		1025408990823719	Facebook	50_100	50 - 100	SI	Slovenia	23	1	2909	600	7	0
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	50_100	50 - 100	SI	Slovenia	2	1	2727	1363	6	1
eToro		193863317737	Facebook	50_100	50 - 100	SI	Slovenia	16	1	2186	977	6	1
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	50_100	50 - 100	SI	Slovenia	32	1	2078	612	9	0
Plus500		383159204571	Facebook	50_100	50 - 100	SI	Slovenia	3	1	1811	371	15	2
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	50_100	50 - 100	SI	Slovenia	21	1	1780	401	6	0
Franc Bogovič		288826994603012	Facebook	50_100	50 - 100	SI	Slovenia	17	1	1745	488	5	0
Pela Case		119283008140727	Facebook	50_100	50 - 100	SI	Slovenia	14	1	1738	682	3	0
NewsMavens		145218379355757	Facebook	50_100	50 - 100	SI	Slovenia	3	1	1731	832	2	0
Coconut Bowls		451945511677873	Facebook	50_100	50 - 100	SI	Slovenia	68	1	1671	430	9	0
European Parliament		178362315106	Facebook	50_100	50 - 100	SI	Slovenia	20	1	1623	538	5	0
LIKE APP		272972103180159	Facebook	50_100	50 - 100	SI	Slovenia	1	1	1399	559	1	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	50_100	50 - 100	SI	Slovenia	17	1	1310	392	5	0
Save the Refugees		1931458237163388	Facebook	50_100	50 - 100	SI	Slovenia	1	1	919	367	0	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	50_100	50 - 100	SI	Slovenia	16	1	886	174	4	0
Siemens Slovenija		393074441061448	Facebook	50_100	50 - 100	SI	Slovenia	11	1	859	171	3	0
Hoagard		331529506998997	Facebook	50_100	50 - 100	SI	Slovenia	5	1	833	166	1	0
Solar Impulse		187539851277198	Facebook	50_100	50 - 100	SI	Slovenia	2	1	748	299	0	0
I Love Crowdfunding Projects		112683756154005	Facebook	50_100	50 - 100	SI	Slovenia	5	1	722	225	5	1
Neva Grašič		2235496013147745	Facebook	50_100	50 - 100	SI	Slovenia	14	1	687	174	4	0
SAB - Stranka Alenke Bratušek		242210245976248	Facebook	50_100	50 - 100	SI	Slovenia	4	1	637	220	1	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	50_100	50 - 100	SI	Slovenia	8	1	617	140	8	0
Povežimo se	Povežimo se	1212524292238625	Facebook	50_100	50 - 100	SI	Slovenia	16	1	513	127	4	0
SuperBee Wax Wraps		207082576296571	Facebook	50_100	50 - 100	SI	Slovenia	1	1	513	256	7	1
DRH Lindersvold		512374155442078	Facebook	50_100	50 - 100	SI	Slovenia	1	1	467	93	0	0
Ami Horowitz		42597808880	Facebook	50_100	50 - 100	SI	Slovenia	3	1	433	88	3	0
Notranjska.si		171878656806593	Facebook	50_100	50 - 100	SI	Slovenia	3	1	415	75	9	0
World Bank		153371894688575	Facebook	50_100	50 - 100	SI	Slovenia	26	1	400	193	1	0
Levica	Levica	285304408294792	Facebook	50_100	50 - 100	SI	Slovenia	21	1	385	90	6	0
Pravična trgovina Slovenija	Zavod za pravično trgovino, 3MUHE	526186704085625	Facebook	50_100	50 - 100	SI	Slovenia	58	1	382	59	17	0
NEOS X - 10. Bundesland		613891652052880	Facebook	50_100	50 - 100	SI	Slovenia	1	1	378	75	3	0
Tuxy		870667836405958	Facebook	50_100	50 - 100	SI	Slovenia	1	1	371	185	1	0
Guardian Weekly		64525551258	Facebook	50_100	50 - 100	SI	Slovenia	4	1	370	73	1	0
East Meet East		565982140109779	Facebook	50_100	50 - 100	SI	Slovenia	1	1	333	166	0	0
Get The Trolls Out		858018134275978	Facebook	50_100	50 - 100	SI	Slovenia	1	1	313	156	1	0
DOM - Domovinska liga		571044543390810	Facebook	50_100	50 - 100	SI	Slovenia	8	1	311	90	2	0
Subpod		839183619577851	Facebook	50_100	50 - 100	SI	Slovenia	4	1	299	59	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50_100	50 - 100	SI	Slovenia	35	1	298	97	0	0
Patricija Šulin		1541413339429015	Facebook	50_100	50 - 100	SI	Slovenia	8	1	283	74	2	0
Dean Graziosi		17457692073	Facebook	50_100	50 - 100	SI	Slovenia	1	1	274	137	1	0
Greenpeace Slovenija		195508530477478	Facebook	50_100	50 - 100	SI	Slovenia	11	1	252	56	3	0
Create.Refresh	Create.Refresh	1736881926615141	Facebook	50_100	50 - 100	SI	Slovenia	2	1	248	49	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50_100	50 - 100	SI	Slovenia	28	1	247	99	1	0
European Action Week Against Racism		1224138274394269	Facebook	50_100	50 - 100	SI	Slovenia	1	1	230	46	0	0
Chug Bottles		1781974005205686	Facebook	50_100	50 - 100	SI	Slovenia	1	1	217	108	0	0
FT Content Solutions		1220981994590364	Facebook	50_100	50 - 100	SI	Slovenia	3	1	214	43	0	0
On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	50_100	50 - 100	SI	Slovenia	15	1	203	61	0	0
Pirati	Pirati	98358327274	Facebook	50_100	50 - 100	SI	Slovenia	2	1	186	46	0	0
European Commission		107898832590939	Facebook	50_100	50 - 100	SI	Slovenia	2	1	186	46	0	0
Sensilab.si		384202598293956	Facebook	50_100	50 - 100	SI	Slovenia	4	1	177	34	1	0
European Greens		141366725876424	Facebook	50_100	50 - 100	SI	Slovenia	10	1	169	34	0	0
Angelika Mlinar		253355901456286	Facebook	50_100	50 - 100	SI	Slovenia	1	1	155	31	0	0
Gašper Ferjan		405727836160839	Facebook	50_100	50 - 100	SI	Slovenia	1	1	155	31	0	0
NSi		111314452327761	Facebook	50_100	50 - 100	SI	Slovenia	1	1	155	31	0	0
Ta teden z Juretom Godlerjem		1585328878380866	Facebook	50_100	50 - 100	SI	Slovenia	1	1	155	31	0	0
Melba Culp		902971599738051	Facebook	50_100	50 - 100	SI	Slovenia	19	1	131	61	0	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	50_100	50 - 100	SI	Slovenia	4	1	129	63	0	0
Veganuary		170911309781648	Facebook	50_100	50 - 100	SI	Slovenia	8	1	127	33	0	0
Mark Laguë Fine Art		292045894985614	Facebook	50_100	50 - 100	SI	Slovenia	1	1	125	25	0	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	50_100	50 - 100	SI	Slovenia	7	1	124	34	2	0
Humble Household		1746853745395190	Facebook	50_100	50 - 100	SI	Slovenia	3	1	121	29	1	0
Soviet Visuals		1160495674016675	Facebook	50_100	50 - 100	SI	Slovenia	14	1	119	23	1	0
The British Journal of Photography	Ecotricity Group Limited	40055265495	Facebook	50_100	50 - 100	SI	Slovenia	1	1	100	20	0	0
TRT World		1559901027613381	Facebook	50_100	50 - 100	SI	Slovenia	4	1	96	45	0	0
YOGA BURN		146316959083110	Facebook	50_100	50 - 100	SI	Slovenia	7	1	95	19	0	0
MasterClass		687589164666184	Facebook	50_100	50 - 100	SI	Slovenia	6	1	94	33	0	0
