advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Referendum Commission		580832208630212	Facebook	county_monaghan	County Monaghan	IE	Ireland	17	1	92238	37390	1848	369
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	county_monaghan	County Monaghan	IE	Ireland	156	1	21729	6870	104	14
Matt Carthy	Carthy Matt	580216935345125	Facebook	county_monaghan	County Monaghan	IE	Ireland	24	1	13491	3264	134	3
Councillor Pat Treanor		512321518878605	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	7624	3812	75	0
Fianna Fáil	Fianna Fáil	222629035132	Facebook	county_monaghan	County Monaghan	IE	Ireland	31	1	1632	346	4	0
James Connolly Aontú Castleblayney		809901226026668	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	1383	276	24	0
European Parliament		178362315106	Facebook	county_monaghan	County Monaghan	IE	Ireland	99	1	1289	533	8	1
FXCM		295893618176	Facebook	county_monaghan	County Monaghan	IE	Ireland	3	1	1000	0	88	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	county_monaghan	County Monaghan	IE	Ireland	5	1	745	149	2	0
Cllr John Feely	Sinn Féin Fermanagh	1561905844138855	Facebook	county_monaghan	County Monaghan	IE	Ireland	5	1	452	90	10	0
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	county_monaghan	County Monaghan	IE	Ireland	3	1	379	189	1	0
Ards and North Down Borough Council		128997763818679	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	297	148	3	0
Emma Coffey		758533090959869	Facebook	county_monaghan	County Monaghan	IE	Ireland	6	1	276	56	5	0
Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	county_monaghan	County Monaghan	IE	Ireland	4	1	274	51	2	0
Fine Gael	Fine Gael	264172043210	Facebook	county_monaghan	County Monaghan	IE	Ireland	4	1	246	101	1	0
Facebook Ireland	Facebook Ireland	43110923010	Facebook	county_monaghan	County Monaghan	IE	Ireland	4	1	214	85	2	0
Anne Rabbitte TD	Rabbitte Anne Marie	1426461550915658	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	193	96	0	0
Liam van der Spek	Van Der Spek Liam Nathaniel	863877230431078	Facebook	county_monaghan	County Monaghan	IE	Ireland	8	1	171	34	3	0
European Greens		141366725876424	Facebook	county_monaghan	County Monaghan	IE	Ireland	34	1	151	70	1	0
Kathleen Ward Health Clinic		388744174518532	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	150	30	2	0
Maria Walsh	Fine Gael	883806764992893	Facebook	county_monaghan	County Monaghan	IE	Ireland	3	1	148	33	0	0
Sinn Féin Ireland	Sinn Féin	148726998530273	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	148	29	0	0
Pro Life Campaign Ireland	Pro Life Campaign Ireland	224615650378	Facebook	county_monaghan	County Monaghan	IE	Ireland	5	1	93	41	0	0
Brendan Smith TD	Brendan Smith 	287458667963046	Facebook	county_monaghan	County Monaghan	IE	Ireland	2	1	81	40	0	0
Department of Foreign Affairs and Trade		449282445418073	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	69	27	0	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	county_monaghan	County Monaghan	IE	Ireland	2	1	58	29	0	0
InterTradeIreland		141609685900366	Facebook	county_monaghan	County Monaghan	IE	Ireland	2	1	58	24	0	0
Fintan Malone		604812146609828	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	55	11	1	0
Students for Life Ireland		252011928285955	Facebook	county_monaghan	County Monaghan	IE	Ireland	6	1	52	10	0	0
Cyril Brennan - People Before Profit		164750800796944	Facebook	county_monaghan	County Monaghan	IE	Ireland	4	1	33	14	0	0
Alex Salmond	Slainte Media	136191876445102	Facebook	county_monaghan	County Monaghan	IE	Ireland	3	1	33	12	0	0
Accidental Theatre		106861209334704	Facebook	county_monaghan	County Monaghan	IE	Ireland	1	1	32	6	0	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	county_monaghan	County Monaghan	IE	Ireland	2	1	30	5	0	0
merrionstreet.ie		116635611711738	Facebook	county_monaghan	County Monaghan	IE	Ireland	2	1	29	14	0	0
