advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd3	Last 3 days	UK	United Kingdom	759	1	3652458	1143822	52101	6848
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd3	Last 3 days	UK	United Kingdom	139	1	2413624	990484	23003	4945
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd3	Last 3 days	UK	United Kingdom	7	1	2312494	949999	4404	1489
Facebook	Facebook	316001081653	Facebook	rd3	Last 3 days	UK	United Kingdom	4	1	1999995	799999	18510	4050
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	rd3	Last 3 days	UK	United Kingdom	60	1	997406	361271	6500	1428
The Labour Party	The Labour Party	25749647410	Facebook	rd3	Last 3 days	UK	United Kingdom	2	1	749998	374999	4338	867
WWF UK		311627208673	Facebook	rd3	Last 3 days	UK	United Kingdom	11	1	513533	233846	2638	1059
Labour South East	The Labour Party.	123817579216	Facebook	rd3	Last 3 days	UK	United Kingdom	2	1	359998	149999	6941	1388
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	rd3	Last 3 days	UK	United Kingdom	109	1	332155	73000	8801	216
The Brexit Party	The Brexit Party	230416667843105	Facebook	rd3	Last 3 days	UK	United Kingdom	22	1	296347	109500	9942	1909
Paul Bristow	Conservatives	293864561226540	Facebook	rd3	Last 3 days	UK	United Kingdom	345	1	288712	400	32925	0
Scottish Conservatives	the Scottish Conservative and Unionist Party	136308776480	Facebook	rd3	Last 3 days	UK	United Kingdom	2	1	249998	110000	6362	1272
38 Degrees	38 Degrees	200006375787	Facebook	rd3	Last 3 days	UK	United Kingdom	9	1	194638	39678	766	74
Labour East	The Labour Party	407402162736656	Facebook	rd3	Last 3 days	UK	United Kingdom	7	1	178227	63428	1459	363
USR Diaspora	USR Diaspora	1793510380925494	Facebook	rd3	Last 3 days	UK	United Kingdom	8	1	167493	33499	744	0
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	rd3	Last 3 days	UK	United Kingdom	2	1	165713	82857	4793	958
Global Justice Now	Global Justice Now	6707857033	Facebook	rd3	Last 3 days	UK	United Kingdom	144	1	163066	33100	3860	0
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	rd3	Last 3 days	UK	United Kingdom	5	1	143657	30017	1068	165
People's Vote UK	People's Vote	748608695327755	Facebook	rd3	Last 3 days	UK	United Kingdom	6	1	139994	40000	687	0
QuoteSearch.com	QuoteSearch	2235255886787452	Facebook	rd3	Last 3 days	UK	United Kingdom	38	1	134961	26999	4353	0
London Labour Party	The London Labour Party 	474613052643462	Facebook	rd3	Last 3 days	UK	United Kingdom	11	1	130570	32632	693	50
European Greens		141366725876424	Facebook	rd3	Last 3 days	UK	United Kingdom	3	1	126289	63021	643	123
School Cuts	National Education Union	871798409656672	Facebook	rd3	Last 3 days	UK	United Kingdom	10	1	124245	26249	746	57
Welsh Labour	Welsh Labour	159670677391384	Facebook	rd3	Last 3 days	UK	United Kingdom	3	1	121426	39285	452	57
Scottish Labour Party	Scottish Labour	310039442421596	Facebook	rd3	Last 3 days	UK	United Kingdom	4	1	103330	46666	2349	424
