recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-15	2019-05-15	PL	Poland	1047	225	6085970	2177705	18543	3655
rd2	Last 2 days	2019-05-14	2019-05-15	PL	Poland	1188	242	13219158	4646479	41044	7960
rd3	Last 3 days	2019-05-13	2019-05-15	PL	Poland	1307	264	20221087	7163140	60709	12319
rd4	Last 4 days	2019-05-12	2019-05-15	PL	Poland	1441	275	26364874	9430469	76962	15882
rd5	Last 5 days	2019-05-11	2019-05-15	PL	Poland	1566	288	32832184	11875446	92515	19205
rd6	Last 6 days	2019-05-10	2019-05-15	PL	Poland	2106	300	38166504	13597458	108304	22336
rw1	Last week	2019-05-09	2019-05-15	PL	Poland	2208	307	42394365	15076872	119943	24602
rw2	Last 2 weeks	2019-05-02	2019-05-15	PL	Poland	2929	387	70148571	25309044	187683	38074
rw3	Last 3 weeks	2019-04-25	2019-05-15	PL	Poland	3486	495	85693822	31378434	233613	46993
rw4	Last 4 weeks	2019-04-18	2019-05-15	PL	Poland	3891	630	92186702	33605680	254510	50802
rm1	Last month	2019-04-16	2019-05-15	PL	Poland	4027	675	94459832	34395761	262349	52146
rm2	Last 2 months	2019-03-17	2019-05-15	PL	Poland	6512	1402	142569338	52153278	382407	73195
rm3	Last 3 months	2019-02-15	2019-05-15	PL	Poland	7241	1594	156433302	56993350	419347	78947
rm6	Last 6 months	2019-01-01	2019-05-15	PL	Poland	7486	1653	161305047	58976366	431812	81862
