gender_code	gender_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	BG	Bulgaria	2660	720	11850166	4488351	44204	5186
m	male	BG	Bulgaria	2524	712	16259529	6022985	56993	6910
u	unknown	BG	Bulgaria	2328	665	117877	43218	502	74
