recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	BE	Belgium	3547	412	17008044	6251187	120957	21151
rd2	Last 2 days	2019-05-16	2019-05-17	BE	Belgium	3724	434	35624630	13111975	252319	44212
rd3	Last 3 days	2019-05-15	2019-05-17	BE	Belgium	3977	450	56210091	20671265	394190	70394
rd4	Last 4 days	2019-05-14	2019-05-17	BE	Belgium	4133	461	77559961	28949739	547516	103321
rd5	Last 5 days	2019-05-13	2019-05-17	BE	Belgium	4274	472	95454298	35901064	668764	127478
rd6	Last 6 days	2019-05-12	2019-05-17	BE	Belgium	4463	486	109366172	41252271	761087	146340
rw1	Last week	2019-05-11	2019-05-17	BE	Belgium	4602	500	125492949	47714494	881510	174557
rw2	Last 2 weeks	2019-05-04	2019-05-17	BE	Belgium	5731	601	204020778	78415033	1442415	284622
rw3	Last 3 weeks	2019-04-27	2019-05-17	BE	Belgium	6868	739	260833328	100854592	1819253	356641
rw4	Last 4 weeks	2019-04-20	2019-05-17	BE	Belgium	7703	890	301549072	116756996	2105670	408065
rm1	Last month	2019-04-18	2019-05-17	BE	Belgium	7987	937	309625542	119648711	2164554	417553
rm2	Last 2 months	2019-03-19	2019-05-17	BE	Belgium	11593	1915	377821361	144848684	2613734	486430
rm3	Last 3 months	2019-02-17	2019-05-17	BE	Belgium	12613	2157	398942699	152803454	2770238	514007
rm6	Last 6 months	2019-01-01	2019-05-17	BE	Belgium	13019	2214	406083161	155707871	2816986	523198
