advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	50k_100k	50k - 100k	10	1	999990	500000	2190	300
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50k_100k	50k - 100k	10	1	999990	500000	3390	600
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	50k_100k	50k - 100k	10	1	999990	500000	5990	1800
Partito Democratico	Partito Democratico	77034286895	Facebook	50k_100k	50k - 100k	10	1	999990	500000	3790	700
Път на младите	Път на младите	2051476654950711	Facebook	50k_100k	50k - 100k	10	1	999990	500000	3729	712
ChristenUnie	ChristenUnie	211661062254003	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	50k_100k	50k - 100k	10	1	999990	500000	5190	1600
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	50k_100k	50k - 100k	9	1	899991	450000	1547	402
European Greens	European Greens	141366725876424	Facebook	50k_100k	50k - 100k	9	1	899991	450000	10991	3400
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
European Commission	European Commission	107898832590939	Facebook	50k_100k	50k - 100k	9	1	899991	450000	3691	700
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	50k_100k	50k - 100k	9	1	899991	450000	5491	1700
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2091	300
Socialdemokratiet		AR237678679797268480	Google	50k_100k	50k - 100k	29	1	872986	87298	4364	436
CDA Doetinchem		AR453512812329697280	Google	50k_100k	50k - 100k	29	1	872986	87298	436	0
UAB "BPN LT"		AR135010682042056704	Google	50k_100k	50k - 100k	28	1	842883	84288	421	0
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	50k_100k	50k - 100k	27	1	812780	81278	406	0
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	50k_100k	50k - 100k	8	1	799992	400000	2940	1423
Vlaams Belang	Vlaams Belang	56605856504	Facebook	50k_100k	50k - 100k	8	1	799992	400000	11492	4100
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3703	740
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4418	1093
Konstanty Radziwiłł	KW PRAWO I SPRAWIEDLIWOŚĆ	928240283878303	Facebook	50k_100k	50k - 100k	8	1	799992	400000	2789	1046
Mark Durkan	Fine Gael	2002340613394109	Facebook	50k_100k	50k - 100k	8	1	799992	400000	6992	3200
Приоритети	БЗНС	1163987410423594	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3592	700
PNL Oradea	PNL Oradea	304085190083197	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1153	420
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	50k_100k	50k - 100k	25	1	752574	75257	376	0
SPD		AR456734381399080960	Google	50k_100k	50k - 100k	24	1	722471	72247	127802	2242
Fianna Fáil		AR101183107301900288	Google	50k_100k	50k - 100k	24	1	722471	72247	1444	120
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	50k_100k	50k - 100k	24	1	722471	72247	73842	1354
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4042	810
newsbomb.gr	newsbomb.gr	134135906635470	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1493	200
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	50k_100k	50k - 100k	7	1	699993	350000	12964	3426
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	50k_100k	50k - 100k	7	1	699993	350000	17993	4200
Nicola Beer	FDP	206866712830769	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4493	1500
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1626	814
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Flamesite s.r.o.		AR522320249995919360	Google	50k_100k	50k - 100k	23	1	692368	69236	1158	90
Projekt Európa		AR303746959120793600	Google	50k_100k	50k - 100k	22	1	662265	66226	1008	75
Det Konservative Folkeparti		AR40969452518375424	Google	50k_100k	50k - 100k	22	1	662265	66226	1685	150
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	50k_100k	50k - 100k	22	1	662265	66226	872	60
Pametno		AR222880077921124352	Google	50k_100k	50k - 100k	20	1	602059	60205	301	0
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	50k_100k	50k - 100k	20	1	602059	60205	301	0
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	50k_100k	50k - 100k	20	1	602059	60205	1384	120
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3094	900
Plan International Sverige	Plan International Sverige	382243262003	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3703	1296
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1547	588
Katarina Barley	SPD	1522202731410785	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Lara Comi	Lara Comi	155619044465389	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
DIE LINKE	DIE LINKE	47694585682	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
sp.a	sp.a	57253967150	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1394	200
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1238	433
Harald Vilimsky	FPÖ	547597092025909	Facebook	50k_100k	50k - 100k	6	1	599994	300000	11994	2400
Ecolo	Ecolo	38296327361	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3494	1000
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2194	400
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50k_100k	50k - 100k	6	1	599994	300000	994	100
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3494	1000
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	50k_100k	50k - 100k	6	1	599994	300000	4494	1800
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2594	500
Радан Кънев	Радан Кънев	1461853244069926	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1394	200
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2194	400
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Compromís	Compromís	194053080624605	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	50k_100k	50k - 100k	6	1	599994	300000	734	210
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2594	500
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	50k_100k	50k - 100k	6	1	599994	300000	994	100
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	50k_100k	50k - 100k	19	1	571956	57195	1098	90
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	50k_100k	50k - 100k	18	1	541853	54185	2709	270
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	50k_100k	50k - 100k	18	1	541853	54185	19250	406
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	50k_100k	50k - 100k	18	1	541853	54185	1083	90
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	50k_100k	50k - 100k	17	1	511750	51175	36590	632
Darbo partija		AR388389563250245632	Google	50k_100k	50k - 100k	17	1	511750	51175	255	0
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	50k_100k	50k - 100k	5	1	499995	250000	6024	2811
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
déi gréng	déi gréng	21710789873	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
SSU	SSU	45101268520	Facebook	50k_100k	50k - 100k	5	1	499995	250000	8334	2778
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2777	833
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	50k_100k	50k - 100k	5	1	499995	250000	12995	3500
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	50k_100k	50k - 100k	5	1	499995	250000	7408	2037
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2995	900
Ciudadanos	Ciudadanos	74078667754	Facebook	50k_100k	50k - 100k	5	1	499995	250000	11995	2700
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	50k_100k	50k - 100k	5	1	499995	250000	495	0
Vasemmistoliitto	Vasemmistoliitto	60390955171	Facebook	50k_100k	50k - 100k	5	1	499995	250000	4495	2100
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2790	628
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3495	1300
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3023	814
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
Valerio Zoggia	Valerio Zoggia	174166786029904	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Kokoomus	Kokoomus	201285237101	Facebook	50k_100k	50k - 100k	5	1	499995	250000	6995	1400
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	50k_100k	50k - 100k	5	1	499995	250000	895	100
Cogito	Cogito	2059332547662115	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1695	300
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
Joan Ribó	Compromís	136302299749630	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2995	900
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	50k_100k	50k - 100k	5	1	499995	250000	16736	4150
Labour Party	Labour Party	164027949687	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1889	630
Raluca Amariei	USR Sibiu	183087692172986	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3465	756
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	50k_100k	50k - 100k	5	1	499995	250000	495	0
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	50k_100k	50k - 100k	5	1	499995	250000	4495	2100
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2095	400
Guillermo Fernández Vara	Guillermo Fernández Vara	56504926071	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1695	300
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
D66	D66	52985377549	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2495	500
GroenLinks	GroenLinks	175740570505	Facebook	50k_100k	50k - 100k	5	1	499995	250000	3995	1700
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	50k_100k	50k - 100k	5	1	499995	250000	1295	200
Gouvernement	Gouvernement	392341217527576	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2995	900
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	50k_100k	50k - 100k	5	1	499995	250000	2674	535
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	50k_100k	50k - 100k	16	1	481647	48164	28913	632
Barcelona en Comú		AR342176264901099520	Google	50k_100k	50k - 100k	16	1	481647	48164	1324	120
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	50k_100k	50k - 100k	14	1	421441	42144	73150	1294
SVERIGES SOCIALDEMOKRATISKA ARBETAREPARTI		AR262288773683871744	Google	50k_100k	50k - 100k	14	1	421441	42144	73150	1294
NEA DEMOKRATIA		AR351183464155840512	Google	50k_100k	50k - 100k	14	1	421441	42144	1429	135
RMDSZ	RMDSZ	102601499822802	Facebook	50k_100k	50k - 100k	4	1	399996	200000	524	168
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3346	1071
Sebastian Kurz	Volkspartei	105151752909840	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2496	800
MSZP	MSZP	115388925185513	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1083	495
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	50k_100k	50k - 100k	4	1	399996	200000	4685	2142
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Brando Benifei	Brando Benifei	291380024325396	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
John Crombez	sp.a	264131406977201	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Bayernpartei	Bayernpartei	78309442751	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3496	1600
Nicola Danti	Nicola Danti	241424056063716	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
AfD	AfD	540404695989874	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2314	740
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1596	300
Δημήτρης Παπαδημούλης	Dimitrios Papadimoulis	528797520505550	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Zambelli_Stefania Lega	Stefania Zambelli 	2188617797870832	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1196	200
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	50k_100k	50k - 100k	4	1	399996	200000	580	186
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	50k_100k	50k - 100k	4	1	399996	200000	629	252
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	50k_100k	50k - 100k	4	1	399996	200000	777	155
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1627	395
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	50k_100k	50k - 100k	4	1	399996	200000	3996	2000
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	50k_100k	50k - 100k	4	1	399996	200000	696	279
Elisabetta Gualmini	Elisabetta Gualmini	822028764839310	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	50k_100k	50k - 100k	4	1	399996	200000	1996	400
Claudia Gamon	NEOS	447992848717452	Facebook	50k_100k	50k - 100k	4	1	399996	200000	2496	800
