advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
VVD	VVD	121264564551002	Facebook	100k_200k	100k - 200k	5	1	999995	500000	2995	900
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	100k_200k	100k - 200k	5	1	999995	500000	3495	1300
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	100k_200k	100k - 200k	5	1	999995	500000	839	357
Psc Barcelona	PSC Partit dels  Socialistes de Catalunya	439957149400799	Facebook	100k_200k	100k - 200k	5	1	999995	500000	24995	5000
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	100k_200k	100k - 200k	5	1	999995	500000	2995	900
European Free Alliance	European Free Alliance	46708306425	Facebook	100k_200k	100k - 200k	5	1	999995	500000	12495	3100
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	100k_200k	100k - 200k	5	1	999995	500000	5251	1050
Stadt Wien	Stadt Wien	110971788921077	Facebook	100k_200k	100k - 200k	5	1	999995	500000	3495	1300
USR Iași	Uniunea Salvați România - USR	1792449434342411	Facebook	100k_200k	100k - 200k	5	1	999995	500000	5251	1050
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	100k_200k	100k - 200k	5	1	999995	500000	2495	500
Socialdemokratiet		AR237678679797268480	Google	100k_200k	100k - 200k	31	1	872986	87298	4364	436
CDA Doetinchem		AR453512812329697280	Google	100k_200k	100k - 200k	44	1	872986	87298	436	0
UAB "BPN LT"		AR135010682042056704	Google	100k_200k	100k - 200k	33	1	842883	84288	421	0
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	100k_200k	100k - 200k	39	1	812780	81278	406	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	100k_200k	100k - 200k	4	1	799996	400000	21423	4686
Plan International Sverige	Plan International Sverige	382243262003	Facebook	100k_200k	100k - 200k	4	1	799996	400000	7408	2315
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	100k_200k	100k - 200k	4	1	799996	400000	18521	3704
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1238	526
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3996	2000
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100k_200k	100k - 200k	4	1	799996	400000	19996	4000
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	100k_200k	100k - 200k	4	1	799996	400000	10041	2811
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1547	773
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Демократична България	Демократична България	995342840629890	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	100k_200k	100k - 200k	4	1	799996	400000	796	100
Maria Walsh	Fine Gael	883806764992893	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3996	2000
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1860	581
Alfred Sant	Alfred Sant	537789116260209	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
PTB	PTB	53838654385	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2996	1200
Greenpeace España	Greenpeace España	133044800622	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	100k_200k	100k - 200k	4	1	799996	400000	7996	2500
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	100k_200k	100k - 200k	4	1	799996	400000	26779	5355
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2520	630
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3466	1388
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
To Potami	To Potami	240638659452549	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3996	2000
Darbo partija	Darbo partija	264116120225	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
D66	D66	52985377549	Facebook	100k_200k	100k - 200k	4	1	799996	400000	2496	800
GroenLinks	GroenLinks	175740570505	Facebook	100k_200k	100k - 200k	4	1	799996	400000	7496	2100
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	100k_200k	100k - 200k	4	1	799996	400000	3496	1600
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Fianna Fáil	Fianna Fáil	222629035132	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Kálmán Olga Hivatalos oldala	Kálmán Olga Hivatalos oldala	1878531865537365	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1857	928
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	100k_200k	100k - 200k	4	1	799996	400000	1996	400
Daňové a odvodové tipy Jozefa Mihála	SPOLU - občianska demokracia	517511148296579	Facebook	100k_200k	100k - 200k	4	1	799996	400000	7496	2100
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	100k_200k	100k - 200k	45	1	752574	75257	376	0
SPD		AR456734381399080960	Google	100k_200k	100k - 200k	36	1	722471	72247	127802	2242
Fianna Fáil		AR101183107301900288	Google	100k_200k	100k - 200k	27	1	722471	72247	1444	120
Kansallinen Kokoomus r.p.		AR210958348219056128	Google	100k_200k	100k - 200k	40	1	722471	72247	73842	1354
Flamesite s.r.o.		AR522320249995919360	Google	100k_200k	100k - 200k	24	1	692368	69236	1158	90
Projekt Európa		AR303746959120793600	Google	100k_200k	100k - 200k	24	1	662265	66226	1008	75
Det Konservative Folkeparti		AR40969452518375424	Google	100k_200k	100k - 200k	33	1	662265	66226	1685	150
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	100k_200k	100k - 200k	27	1	662265	66226	872	60
Pametno		AR222880077921124352	Google	100k_200k	100k - 200k	35	1	602059	60205	301	0
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	100k_200k	100k - 200k	26	1	602059	60205	301	0
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	100k_200k	100k - 200k	33	1	602059	60205	1384	120
Europski parlament, Ured za informiranje u Republici Hrvatskoj	Europski parlament, Ured za informiranje u Republici Hrvatskoj	508795765833382	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2008	401
Európai Parlament Tájékoztatási Irodája	Európai Parlament Tájékoztatási Irodája	126893087354793	Facebook	100k_200k	100k - 200k	3	1	599997	300000	619	216
Koen Geens	CD&V	294055357407926	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6997	2000
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2476	1083
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10186	2315
kontrast.at	kontrast.at	1079650008770485	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6019	1481
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Jakab Péter	Jobbik Magyarországért Mozgalom	781150971947219	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1547	773
Harald Vilimsky	FPÖ	547597092025909	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3488	697
People's Vote UK	People's Vote	748608695327755	Facebook	100k_200k	100k - 200k	3	1	599997	300000	12725	2892
Dries Van Langenhove	Vlaams Belang	1585072555117186	Facebook	100k_200k	100k - 200k	3	1	599997	300000	14997	3000
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6997	2000
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2720	777
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Raluca Turcan	ETIS Design	360184320712594	Facebook	100k_200k	100k - 200k	3	1	599997	300000	419	147
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3488	697
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2558	581
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	100k_200k	100k - 200k	3	1	599997	300000	6497	1600
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	100k_200k	100k - 200k	3	1	599997	300000	629	315
SEO/BirdLife	SEO/BirdLife	70020937349	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1097	200
Podemos Aragón	Podemos Equo	570770963015441	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1857	928
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2997	1500
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2310	525
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	100k_200k	100k - 200k	3	1	599997	300000	10997	2500
Volt Nederland	Volt Nederland	146644665960101	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1997	700
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	100k_200k	100k - 200k	3	1	599997	300000	629	315
Esther de Lange	Esther de Lange	206205079489175	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Wioletta Koper-Staszowska - kandydatka do Parlamentu Europejskiego	Komitet Wyborczy Prawo i Sprawiedliwość 	2223341244574915	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1627	465
Skuola.net	Skuola.net	126578555602	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2997	1500
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1497	300
PNL Oradea	PNL Oradea	304085190083197	Facebook	100k_200k	100k - 200k	3	1	599997	300000	1470	420
Pepu_Alcalde	PSOE	390273414865554	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2497	1100
HOPE not hate	HOPE not hate	91897231853	Facebook	100k_200k	100k - 200k	3	1	599997	300000	2310	810
Unite the union	Unite the union	175584152579855	Facebook	100k_200k	100k - 200k	3	1	599997	300000	3468	1735
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	100k_200k	100k - 200k	39	1	571956	57195	1098	90
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	100k_200k	100k - 200k	42	1	541853	54185	2709	270
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	100k_200k	100k - 200k	20	1	541853	54185	19250	406
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	100k_200k	100k - 200k	25	1	541853	54185	1083	90
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	100k_200k	100k - 200k	24	1	511750	51175	36590	632
Darbo partija		AR388389563250245632	Google	100k_200k	100k - 200k	17	1	511750	51175	255	0
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	100k_200k	100k - 200k	48	1	481647	48164	28913	632
Barcelona en Comú		AR342176264901099520	Google	100k_200k	100k - 200k	21	1	481647	48164	1324	120
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	100k_200k	100k - 200k	25	1	421441	42144	73150	1294
