advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Párbeszéd Magyarországért		AR567356246269624320	Google	1m_10m	1m - 10m	5	1	12944302	1294430	37327	647
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	1m_10m	1m - 10m	43	1	12944289	1294428	14946	737
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	1m_10m	1m - 10m	30	1	12843950	1284395	15488	506
CDA Doetinchem		AR453512812329697280	Google	1m_10m	1m - 10m	17	1	12743611	1274361	1179	101
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	1m_10m	1m - 10m	16	1	12442581	1244258	19872	477
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	1m_10m	1m - 10m	16	1	12442581	1244258	115595	1976
Slovenska demokratska stranka		AR170068335415787520	Google	1m_10m	1m - 10m	38	1	11439139	1143913	11890	406
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	1m_10m	1m - 10m	36	1	10837079	1083707	4470	436
Partido Popular Regional De Canarias		AR288284801977286656	Google	1m_10m	1m - 10m	36	1	10837079	1083707	3928	376
Partito Democratico		AR254356072167374848	Google	1m_10m	1m - 10m	10	1	10636401	1063640	79170	1344
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	1m_10m	1m - 10m	9	1	10335371	1033537	79020	1329
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	1m_10m	1m - 10m	21	1	10134680	1013468	2132	201
Lega per Salvini Premier		AR158424507277639680	Google	1m_10m	1m - 10m	7	1	9733311	973331	52078	893
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	1m_10m	1m - 10m	7	1	9733311	973331	60823	1013
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	1m_10m	1m - 10m	31	1	9331929	933192	466	0
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	1m_10m	1m - 10m	16	1	8629530	862953	702	50
Antikorupcija-platforma za borbu protiv korupcije		AR441827202749693952	Google	1m_10m	1m - 10m	3	1	8529191	852919	12562	226
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	1m_10m	1m - 10m	15	1	8328500	832850	1364	125
Open Vld		AR369049153717665792	Google	1m_10m	1m - 10m	27	1	8127809	812780	57346	1219
Alternativet		AR198061076825243648	Google	1m_10m	1m - 10m	12	1	7425410	742541	49519	913
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  Zieloni		AR489880258930016256	Google	1m_10m	1m - 10m	24	1	7224719	722471	12086	451
Suomen Keskusta r.p.		AR441112520191639552	Google	1m_10m	1m - 10m	10	1	6823350	682335	84739	1424
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	1m_10m	1m - 10m	20	1	6020599	602059	3010	301
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	1m_10m	1m - 10m	19	1	5719569	571956	2859	285
UAB "BPN LT"		AR135010682042056704	Google	1m_10m	1m - 10m	6	1	5619230	561923	13094	280
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	1m_10m	1m - 10m	5	1	5318200	531820	21824	401
COALICION CANARIA		AR489541609348661248	Google	1m_10m	1m - 10m	16	1	4816479	481647	28778	617
mmb media agentur d.o.o.		AR524572049809604608	Google	1m_10m	1m - 10m	16	1	4816479	481647	1053	90
Pametno		AR222880077921124352	Google	1m_10m	1m - 10m	15	1	4515449	451544	1309	120
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	1m_10m	1m - 10m	15	1	4515449	451544	55540	1038
Arnora Oy		AR181544213152792576	Google	1m_10m	1m - 10m	1	1	4114080	411408	205	20
Nye Borgerlige		AR447862147196649472	Google	1m_10m	1m - 10m	1	1	4114080	411408	12342	205
Cink, s.r.o.		AR361287976015101952	Google	1m_10m	1m - 10m	13	1	3913389	391338	10295	270
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	1m_10m	1m - 10m	13	1	3913389	391338	10837	331
SPD		AR456734381399080960	Google	1m_10m	1m - 10m	12	1	3612359	361235	108521	10551
Venstres Landsorganisation		AR283015942256984064	Google	1m_10m	1m - 10m	12	1	3612359	361235	108370	1806
Движение Да България		AR511110454072836096	Google	1m_10m	1m - 10m	12	1	3612359	361235	1806	180
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	1m_10m	1m - 10m	12	1	3612359	361235	90610	1535
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	1m_10m	1m - 10m	12	1	3612359	361235	180	0
Slovenská ľudová strana Andreja Hlinku		AR443277183708823552	Google	1m_10m	1m - 10m	11	1	3311329	331132	1655	165
Fondation Populaire		AR320938922932699136	Google	1m_10m	1m - 10m	10	1	3010299	301029	54787	963
Liberal Alliance		AR183859784640888832	Google	1m_10m	1m - 10m	8	1	2408239	240823	63366	1068
Strana nezávislosti České republiky		AR465054111008555008	Google	1m_10m	1m - 10m	8	1	2408239	240823	9407	180
Progresívne Slovensko		AR114793686864232448	Google	1m_10m	1m - 10m	7	1	2107209	210720	918	90
Bündnis90/ Die Grünen		AR207068276079984640	Google	1m_10m	1m - 10m	7	1	2107209	210720	63216	1053
FDP Landesverband Saarland		AR227104401595039744	Google	1m_10m	1m - 10m	7	1	2107209	210720	18814	376
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	1m_10m	1m - 10m	7	1	2107209	210720	27559	496
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	1m_10m	1m - 10m	7	1	2107209	210720	1053	105
DOPRAVA		AR56197688563073024	Google	1m_10m	1m - 10m	7	1	2107209	210720	45455	782
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	1m_10m	1m - 10m	6	1	1806179	180617	225	15
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	1m_10m	1m - 10m	6	1	1806179	180617	9783	225
SF - Socialistisk Folkeparti		AR76998249537339392	Google	1m_10m	1m - 10m	6	1	1806179	180617	54185	903
CD&V Houthulst		AR28101593060605952	Google	1m_10m	1m - 10m	5	1	1505149	150514	752	75
Barcelona en Comú		AR342176264901099520	Google	1m_10m	1m - 10m	5	1	1505149	150514	752	75
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	1m_10m	1m - 10m	5	1	1505149	150514	481	45
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	1m_10m	1m - 10m	5	1	1505149	150514	36274	617
Svobodní		AR190231179645943808	Google	1m_10m	1m - 10m	4	1	1204119	120411	331	30
Občanská demokratická strana		AR37429025076936704	Google	1m_10m	1m - 10m	4	1	1204119	120411	18362	331
Mediabrands Digital OÜ		AR530356305605427200	Google	1m_10m	1m - 10m	4	1	1204119	120411	331	30
Competitive Edge Digital Ltd		AR86366913239711744	Google	1m_10m	1m - 10m	4	1	1204119	120411	331	30
Fianna Fáil		AR101183107301900288	Google	1m_10m	1m - 10m	3	1	903089	90308	451	45
Aalborg Venstrevælger forening		AR118173585608015872	Google	1m_10m	1m - 10m	3	1	903089	90308	451	45
Volt Nederland		AR24721694316822528	Google	1m_10m	1m - 10m	3	1	903089	90308	27092	451
HLAS		AR312619193323225088	Google	1m_10m	1m - 10m	3	1	903089	90308	316	30
Kresťanská únia		AR358916054556082176	Google	1m_10m	1m - 10m	3	1	903089	90308	451	45
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	1m_10m	1m - 10m	3	1	903089	90308	27092	451
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	1m_10m	1m - 10m	3	1	903089	90308	18212	316
SME RODINA - Boris Kollár		AR525909055948980224	Google	1m_10m	1m - 10m	3	1	903089	90308	18212	316
Rumilus Design Oy		AR391102333313875968	Google	1m_10m	1m - 10m	3	1	903089	90308	45	0
Freie Demokratische Partei (FDP)		AR134039538396823552	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
CDU-Kreisverband Neustadt		AR152876371603881984	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Saku Petteri Räty		AR196651502918434816	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	1m_10m	1m - 10m	2	1	602059	60205	9181	165
Jukka Kopra		AR232680299937398784	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
Socialdemokratiet		AR237678679797268480	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
MPhilms		AR260140327963197440	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Projekt Európa		AR303746959120793600	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Osaühing Initiative		AR338568492372459520	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
EUpositive.sk		AR348804120993333248	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
ΕΘΝΙΚΟ ΛΑΪΚΟ ΜΕΤΩΠΟ (Ε.ΛΑ.Μ)		AR404255516039053312	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
GREEN DAY, s.r.o		AR423241058193768448	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI		AR446654883429351424	Google	1m_10m	1m - 10m	2	1	602059	60205	165	15
Maria Spyraki		AR80818777565954048	Google	1m_10m	1m - 10m	2	1	602059	60205	301	30
Green Party of Ireland / Comhaontas Glas		AR236111600849780736	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
Trendmark		AR82989213519183872	Google	1m_10m	1m - 10m	2	1	602059	60205	18061	301
LKR		AR244274375174389760	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
SPD Berlin		AR257142234632159232	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
IT Connect Paweł Kociński		AR25953147339931648	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
ΚΙΝΗΜΑ ΑΛΛΑΓΗΣ		AR371219589670895616	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
SLEED		AR458298711567499264	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Lietuvos socaldemokratų darbo partija		AR515334777746751488	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Flamesite s.r.o.		AR522320249995919360	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Eesti Reformierakond		AR547139251091800064	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
SNAGA - Stranka narodnog i građanskog aktivizma		AR64130390079569920	Google	1m_10m	1m - 10m	1	1	301029	30102	150	15
GroenLinks		AR148211418645135360	Google	1m_10m	1m - 10m	1	1	301029	30102	9030	150
