advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ		AR237340030215913472	Google	0_1k	0 - 1k	73	1	492562	0	2766	33
Občanska demokraticka strana		AR386241117529571328	Google	0_1k	0 - 1k	73	1	492562	0	2462	0
Katarina Barley	SPD	1522202731410785	Facebook	0_1k	0 - 1k	485	1	484514	0	48015	0
Darbo partija		AR388389563250245632	Google	0_1k	0 - 1k	68	1	458824	0	2294	0
Barcelona en Comú		AR342176264901099520	Google	0_1k	0 - 1k	67	1	452077	0	2260	0
Unitas		AR53945888749387776	Google	0_1k	0 - 1k	67	1	452077	0	4993	303
Progresívne Slovensko		AR114793686864232448	Google	0_1k	0 - 1k	66	1	445330	0	2226	0
Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	0_1k	0 - 1k	63	1	425087	0	8805	742
Suomen Sosialidemokraattinen Puolue - Finlands Socialdemokratiska  Parti r.p.		AR525570406367625216	Google	0_1k	0 - 1k	61	1	411592	0	8130	674
SPD Land Bremen	SPD Land Bremen 	524965010906886	Facebook	0_1k	0 - 1k	407	1	406592	0	40293	0
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	0_1k	0 - 1k	57	1	384603	0	3137	134
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	0_1k	0 - 1k	56	1	377855	0	1889	0
AMERISOFT SRL		AR573801583431647232	Google	0_1k	0 - 1k	54	1	364360	0	1821	0
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	0_1k	0 - 1k	48	1	323876	0	5870	472
INNOVATIONWEB S.r.l.		AR460447157288173568	Google	0_1k	0 - 1k	48	1	323876	0	1619	0
Avante Comunicación SL		AR486291452976955392	Google	0_1k	0 - 1k	47	1	317128	0	1585	0
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	0_1k	0 - 1k	317	1	316682	0	31383	0
GREEN DAY, s.r.o		AR423241058193768448	Google	0_1k	0 - 1k	46	1	310381	0	2462	101
Amnesty International UK	Amnesty International UK	7624294394	Facebook	0_1k	0 - 1k	309	1	308690	0	35399	0
Pametno		AR222880077921124352	Google	0_1k	0 - 1k	44	1	296886	0	1484	0
Niels Fuglsang	Fuglsang Niels Peder Rindum	264009771074617	Facebook	0_1k	0 - 1k	290	1	289709	0	4379	133
Open VLD		AR350212320510607360	Google	0_1k	0 - 1k	40	1	269897	0	1349	0
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	0_1k	0 - 1k	262	1	261737	0	25937	0
Barbara M. Thaler	Tiroler Volkspartei	1945277729020140	Facebook	0_1k	0 - 1k	255	1	254744	0	25244	0
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	0_1k	0 - 1k	37	1	249654	0	2159	101
Yhteinen hyvä ry		AR296997332115783680	Google	0_1k	0 - 1k	33	1	222665	0	2024	101
TALLER DE IDEAS PARA LA RED SL		AR478461555797655552	Google	0_1k	0 - 1k	32	1	215917	0	1383	33
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	0_1k	0 - 1k	32	1	215917	0	1079	0
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	0_1k	0 - 1k	31	1	209170	0	4385	371
Freiheitliche Partei Österreich		AR333020356698701824	Google	0_1k	0 - 1k	30	1	202422	0	1923	101
Liberal Alliances Folketingsgruppe		AR91996412773924864	Google	0_1k	0 - 1k	28	1	188927	0	944	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	0_1k	0 - 1k	189	1	188810	0	18710	0
SOCIALDEMOKRATIET		AR271193993235136512	Google	0_1k	0 - 1k	27	1	182180	0	1518	67
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	0_1k	0 - 1k	27	1	182180	0	3643	303
Aalborg Venstrevælger forening		AR118173585608015872	Google	0_1k	0 - 1k	26	1	175433	0	877	0
Česká Produkční Social Media s.r.o.		AR561937852967944192	Google	0_1k	0 - 1k	26	1	175433	0	1788	101
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	0_1k	0 - 1k	164	1	163835	0	18788	0
Saku Petteri Räty		AR196651502918434816	Google	0_1k	0 - 1k	24	1	161938	0	2327	168
European People’s Party		AR308399267695820800	Google	0_1k	0 - 1k	24	1	161938	0	2327	168
Kokoomus	Kokoomus	201285237101	Facebook	0_1k	0 - 1k	155	1	154844	0	15344	0
Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	0_1k	0 - 1k	155	1	154844	0	15744	100
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	0_1k	0 - 1k	151	1	150848	0	14948	0
SPD		AR456734381399080960	Google	0_1k	0 - 1k	22	1	148443	0	2564	202
Vapaus ry		AR124593908880506880	Google	0_1k	0 - 1k	22	1	148443	0	742	0
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	0_1k	0 - 1k	147	1	146852	0	14552	0
CDA Doetinchem		AR453512812329697280	Google	0_1k	0 - 1k	21	1	141695	0	708	0
Izquierda Xunida Riosa	Izquierda Xunida Riosa	1433628330234775	Facebook	0_1k	0 - 1k	141	1	140858	0	13958	0
EUpositive.sk		AR348804120993333248	Google	0_1k	0 - 1k	20	1	134948	0	674	0
Rumilus Design Oy		AR391102333313875968	Google	0_1k	0 - 1k	20	1	134948	0	674	0
Fianna Fáil		AR101183107301900288	Google	0_1k	0 - 1k	19	1	128201	0	944	33
Kankaanpään Työväenyhdistys ry		AR217573010171756544	Google	0_1k	0 - 1k	19	1	128201	0	641	0
Partito Democratico		AR254356072167374848	Google	0_1k	0 - 1k	19	1	128201	0	3373	303
Green Party of Ireland / Comhaontas Glas		AR236111600849780736	Google	0_1k	0 - 1k	19	1	128201	0	641	0
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	0_1k	0 - 1k	18	1	121453	0	910	33
HLAS ĽUDU		AR563748473740984320	Google	0_1k	0 - 1k	18	1	121453	0	607	0
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	0_1k	0 - 1k	121	1	120879	0	1657	13
Kresťanská únia		AR358916054556082176	Google	0_1k	0 - 1k	17	1	114706	0	1484	101
NEW GEN PUBLISHING SRL		AR55967615754960896	Google	0_1k	0 - 1k	17	1	114706	0	573	0
DIE LINKE	DIE LINKE	47694585682	Facebook	0_1k	0 - 1k	113	1	112887	0	11186	0
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	0_1k	0 - 1k	113	1	112887	0	11186	0
Janika Takatalo		AR113027046556303360	Google	0_1k	0 - 1k	16	1	107958	0	1450	101
Organisatie Socialistische Partij - OSP vzw		AR188082733925269504	Google	0_1k	0 - 1k	16	1	107958	0	2057	168
Maailman Paras Pääkaupunki ry		AR221113437613195264	Google	0_1k	0 - 1k	15	1	101211	0	2631	236
ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	0_1k	0 - 1k	15	1	101211	0	506	0
Suomen Keskusta r.p.		AR441112520191639552	Google	0_1k	0 - 1k	15	1	101211	0	809	33
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	0_1k	0 - 1k	15	1	101211	0	809	33
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	0_1k	0 - 1k	98	1	97902	0	9701	0
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	0_1k	0 - 1k	95	1	94905	0	1093	55
Socialdemokratiet		AR237678679797268480	Google	0_1k	0 - 1k	14	1	94463	0	1383	101
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	0_1k	0 - 1k	14	1	94463	0	775	33
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	0_1k	0 - 1k	14	1	94463	0	2294	202
Työlinjalla ry		AR88565111861542912	Google	0_1k	0 - 1k	14	1	94463	0	472	0
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	0_1k	0 - 1k	94	1	93906	0	1246	0
Cink, s.r.o.		AR361287976015101952	Google	0_1k	0 - 1k	13	1	87716	0	438	0
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	0_1k	0 - 1k	13	1	87716	0	438	0
Savo-Karjalan vihreät ry		AR343251587273064448	Google	0_1k	0 - 1k	13	1	87716	0	438	0
Tampereen Vihreät ry		AR4096230569279488	Google	0_1k	0 - 1k	13	1	87716	0	438	0
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	0_1k	0 - 1k	86	1	85914	0	8513	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	0_1k	0 - 1k	86	1	85914	0	8513	0
DIE LINKE. Dresden	DIE LINKE. Dresden	101065286702367	Facebook	0_1k	0 - 1k	85	1	84915	0	8414	0
COALICIO COMPROMIS:BLOC-INICIATIVA-VERDS		AR564955737508282368	Google	0_1k	0 - 1k	12	1	80969	0	404	0
ΚΙΝΗΜΑ ΣΟΣΙΑΛΔΗΜΟΚΡΑΤΩΝ ΕΔΕΚ		AR519097306537000960	Google	0_1k	0 - 1k	12	1	80969	0	404	0
Nicolai Wammen	Socialdemokratiet	1458354184437993	Facebook	0_1k	0 - 1k	79	1	78921	0	1047	0
Paul Bristow	The Conservative Party	293864561226540	Facebook	0_1k	0 - 1k	78	1	77922	0	8935	0
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	0_1k	0 - 1k	76	1	75924	0	2067	342
Lars Chr. Lilleholt	Lars Chr. Lilleholt	1408142216156387	Facebook	0_1k	0 - 1k	76	1	75924	0	1007	0
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	0_1k	0 - 1k	75	1	74925	0	97	24
SPD Berlin		AR257142234632159232	Google	0_1k	0 - 1k	11	1	74221	0	978	67
KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI		AR446654883429351424	Google	0_1k	0 - 1k	11	1	74221	0	371	0
MARCHEWKOWE STUDIO Tomasz Zwoliński		AR524341977001492480	Google	0_1k	0 - 1k	11	1	74221	0	371	0
Volt Nederland	Volt Nederland	146644665960101	Facebook	0_1k	0 - 1k	73	1	72927	0	7226	0
Peterborough Conservatives	The Conservative Party	1410613969166253	Facebook	0_1k	0 - 1k	69	1	68931	0	7904	0
Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	0_1k	0 - 1k	68	1	67932	0	1566	0
Slovenska demokratska stranka		AR170068335415787520	Google	0_1k	0 - 1k	10	1	67474	0	944	67
PARTIDUL SOCIAL DEMOCRAT - P.S.D.		AR191075604576075776	Google	0_1k	0 - 1k	10	1	67474	0	641	33
Morten Dahlin		AR273707476816232448	Google	0_1k	0 - 1k	10	1	67474	0	337	0
Hämeen Uusi Suunta ry		AR330633591832707072	Google	0_1k	0 - 1k	10	1	67474	0	944	67
UNIDAS PODEMOS IZQUIERDA UNIDA MADRID EN PIE		AR560370774020456448	Google	0_1k	0 - 1k	10	1	67474	0	337	0
Renew	Renew  Party	1923371311278106	Facebook	0_1k	0 - 1k	65	1	64935	0	7446	0
ČSSD	ČSSD	111041662264882	Facebook	0_1k	0 - 1k	64	1	63936	0	510	66
Ciudadanos Andalucía	Ciudadanos	522336804500176	Facebook	0_1k	0 - 1k	64	1	63936	0	6335	0
Marc Lejeune - 3ème au CDH à la Région	Marc Jean-Marie P Lejeune	1115141181990895	Facebook	0_1k	0 - 1k	63	1	62937	0	6236	0
Fondation Populaire		AR320938922932699136	Google	0_1k	0 - 1k	9	1	60726	0	607	33
KW Wiosna Roberta Biedronia		AR344197991906672640	Google	0_1k	0 - 1k	9	1	60726	0	303	0
NEA DEMOKRATIA		AR351183464155840512	Google	0_1k	0 - 1k	9	1	60726	0	303	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	0_1k	0 - 1k	9	1	60726	0	1214	101
SLEED		AR458298711567499264	Google	0_1k	0 - 1k	9	1	60726	0	303	0
SNAGA - Stranka narodnog i građanskog aktivizma		AR64130390079569920	Google	0_1k	0 - 1k	9	1	60726	0	303	0
Groen	Groen	84920854319	Facebook	0_1k	0 - 1k	59	1	58941	0	5840	0
Rosanna Conte	Rosanna Conte - Candidata della Lega	1035757379850845	Facebook	0_1k	0 - 1k	59	1	58941	0	5840	0
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	0_1k	0 - 1k	56	1	55944	0	5543	0
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	0_1k	0 - 1k	8	1	53979	0	21085	404
Párbeszéd Magyarországért		AR567356246269624320	Google	0_1k	0 - 1k	8	1	53979	0	269	0
Ciudadanos	Ciudadanos	74078667754	Facebook	0_1k	0 - 1k	54	1	53946	0	5345	0
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	0_1k	0 - 1k	54	1	53946	0	5345	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	0_1k	0 - 1k	53	1	52947	0	5246	0
Rädda Barnen	Rädda Barnen	72659261793	Facebook	0_1k	0 - 1k	51	1	50949	0	541	18
TENI - Transgender Equality Network Ireland	TENI - Transgender Equality Network Ireland	182348645122723	Facebook	0_1k	0 - 1k	51	1	50949	0	5048	0
Matthias Dornhuber	SPD Mittelfranken	2273848225970175	Facebook	0_1k	0 - 1k	49	1	48951	0	4850	0
Evropa společně		AR128025209792888832	Google	0_1k	0 - 1k	7	1	47231	0	20748	371
Studio Montrucchio Capello snc		AR159631771044937728	Google	0_1k	0 - 1k	7	1	47231	0	539	33
Volt Nederland		AR24721694316822528	Google	0_1k	0 - 1k	7	1	47231	0	843	67
European Parliament	European Parliament	178362315106	Facebook	0_1k	0 - 1k	47	1	46953	0	4652	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	0_1k	0 - 1k	45	1	44955	0	4454	0
Sense Mesura		1606564102740842	Facebook	0_1k	0 - 1k	45	1	44955	0	4454	0
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	0_1k	0 - 1k	42	1	41958	0	4157	0
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	0_1k	0 - 1k	42	1	41958	0	4157	0
KSV Graz	KSV Graz	268242501289	Facebook	0_1k	0 - 1k	41	1	40959	0	4058	0
Partido Animalista PACMA		AR145115193901318144	Google	0_1k	0 - 1k	6	1	40484	0	202	0
The Independent Group (TIG) LTD		AR155046807557111808	Google	0_1k	0 - 1k	6	1	40484	0	1416	134
GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	0_1k	0 - 1k	6	1	40484	0	202	0
Dansk Folkeparti - Århus Lokalforening		AR167070242084749312	Google	0_1k	0 - 1k	6	1	40484	0	506	33
Jukka Kopra		AR232680299937398784	Google	0_1k	0 - 1k	6	1	40484	0	506	33
ΚΙΝΗΜΑ ΑΛΛΑΓΗΣ		AR371219589670895616	Google	0_1k	0 - 1k	6	1	40484	0	202	0
KKW Lewica Razem – Razem, Unia Pracy, RSS		AR374597289391423488	Google	0_1k	0 - 1k	6	1	40484	0	506	33
Väli-Suomen Voima ry		AR488313179982528512	Google	0_1k	0 - 1k	6	1	40484	0	506	33
AHKERIEN AJATUSTEN SEURA RY		AR272140397868744704	Google	0_1k	0 - 1k	6	1	40484	0	809	67
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	0_1k	0 - 1k	40	1	39960	0	366	0
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	0_1k	0 - 1k	40	1	39960	0	555	58
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	0_1k	0 - 1k	40	1	39960	0	4582	0
Σπύρος Ζαφείρης - Υποψήφιος Ευρωβουλευτής με τη "Δημοκρατική Ευθύνη"	Σπυριδων Ζαφειρης	729060717204068	Facebook	0_1k	0 - 1k	38	1	37962	0	3761	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	0_1k	0 - 1k	38	1	37962	0	3761	0
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	0_1k	0 - 1k	38	1	37962	0	161	3
CDU Neustadt an der Weinstraße	CDU Kreisverband Neustadt	139619772887950	Facebook	0_1k	0 - 1k	38	1	37962	0	3761	0
Zetland	Zetland	341299649231023	Facebook	0_1k	0 - 1k	37	1	36963	0	490	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	0_1k	0 - 1k	37	1	36963	0	3662	0
Psoe La Rioja	PSOE La Rioja	198198820328526	Facebook	0_1k	0 - 1k	37	1	36963	0	3662	0
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	0_1k	0 - 1k	36	1	35963	0	3563	0
Liberalerna Botkyrka	Emerse	529270410491237	Facebook	0_1k	0 - 1k	35	1	34964	0	320	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	0_1k	0 - 1k	34	1	33965	0	3895	0
Venstre på Østerbro		AR129592288740376576	Google	0_1k	0 - 1k	5	1	33737	0	1079	101
Uusmaalaisten puolesta ry		AR139371345157816320	Google	0_1k	0 - 1k	5	1	33737	0	1383	134
Kristdemokraterna		AR332197922001125376	Google	0_1k	0 - 1k	5	1	33737	0	1079	101
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Venstre Egedalkreds		AR439052860034908160	Google	0_1k	0 - 1k	5	1	33737	0	472	33
Strana nezávislosti České republiky		AR465054111008555008	Google	0_1k	0 - 1k	5	1	33737	0	168	0
DOPRAVA		AR56197688563073024	Google	0_1k	0 - 1k	5	1	33737	0	1079	101
Maria Spyraki		AR80818777565954048	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Konfederacja KORWiN Braun Liroy Narodowcy		AR316331969212317696	Google	0_1k	0 - 1k	5	1	33737	0	168	0
Stanisław Tyszka - Kukiz'15	Komitet Wyborczy Wyborców KUKIZ15	930978763646427	Facebook	0_1k	0 - 1k	33	1	32966	0	760	0
Christina Egelund	Liberal Alliance	684016791662654	Facebook	0_1k	0 - 1k	33	1	32966	0	437	0
Mona Juul	Mona Juul	2079067062409423	Facebook	0_1k	0 - 1k	32	1	31968	0	424	0
Giovanni Paolo Bernini	Luca Perrone	2387532191477889	Facebook	0_1k	0 - 1k	32	1	31968	0	3167	0
Andrea Rossi	Andrea Rossi	405291650226189	Facebook	0_1k	0 - 1k	31	1	30969	0	3068	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	0_1k	0 - 1k	31	1	30969	0	3068	0
SPD Dresden	SPD Dresden	57318667478	Facebook	0_1k	0 - 1k	31	1	30969	0	3068	0
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	0_1k	0 - 1k	30	1	29970	0	3436	0
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	0_1k	0 - 1k	30	1	29970	0	2969	0
Trades Union Congress (TUC)	Trades Union Congress	124295177616347	Facebook	0_1k	0 - 1k	30	1	29970	0	3436	0
Cs Zaragoza	Ciudadanos Zaragoza	362982070559555	Facebook	0_1k	0 - 1k	30	1	29970	0	2969	0
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	0_1k	0 - 1k	30	1	29970	0	2969	0
Young Liberals	the Liberal Democrats	22610176568	Facebook	0_1k	0 - 1k	30	1	29970	0	3436	0
Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	0_1k	0 - 1k	29	1	28971	0	2870	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	0_1k	0 - 1k	29	1	28971	0	2870	0
Liberalerna Norrmalm	Tufvesson Elsa Christina	173275532684116	Facebook	0_1k	0 - 1k	28	1	27972	0	367	27
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	0_1k	0 - 1k	28	1	27972	0	2771	0
DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	0_1k	0 - 1k	28	1	27972	0	2771	0
SP (Socialistische Partij)		AR194453304296603648	Google	0_1k	0 - 1k	4	1	26989	0	1349	134
FDP Landesverband Saarland		AR227104401595039744	Google	0_1k	0 - 1k	4	1	26989	0	134	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	0_1k	0 - 1k	4	1	26989	0	1045	101
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	0_1k	0 - 1k	27	1	26973	0	2672	0
Jens Bennarend 4 Europe	Jens Bennarend 	607719632994986	Facebook	0_1k	0 - 1k	27	1	26973	0	2672	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	0_1k	0 - 1k	27	1	26973	0	2672	0
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	0_1k	0 - 1k	27	1	26973	0	2672	0
Ayuda En Acción	Ayuda En Acción	245741112112300	Facebook	0_1k	0 - 1k	27	1	26973	0	2672	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	0_1k	0 - 1k	26	1	25974	0	163	41
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	0_1k	0 - 1k	26	1	25974	0	2573	0
Monika Beňová	 Švec František	253595649968	Facebook	0_1k	0 - 1k	26	1	25974	0	2573	0
