audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	DK	Denmark	7265	1247	14051203	4331390	114415	27485
f18_24	female (18-24)	DK	Denmark	7311	1283	12303682	3996736	94145	22441
m25_34	male (25-34)	DK	Denmark	7983	1357	10440612	3199969	92222	21471
f25_34	female (25-34)	DK	Denmark	8181	1405	9161155	2964224	86025	19959
f35_44	female (35-44)	DK	Denmark	8242	1387	7866135	2523937	85793	19993
m35_44	male (35-44)	DK	Denmark	8106	1344	7491027	2283357	70715	15991
f45_54	female (45-54)	DK	Denmark	7950	1350	7426239	2327485	82158	19593
m45_54	male (45-54)	DK	Denmark	7744	1305	7105638	2117727	69137	15891
f65_	female (65+)	DK	Denmark	6695	1165	6592118	1991249	70284	17739
f55_64	female (55-64)	DK	Denmark	7247	1273	6306065	1918676	68098	16706
m55_64	male (55-64)	DK	Denmark	7057	1224	5501736	1600026	54676	12821
m65_	male (65+)	DK	Denmark	6456	1132	4726692	1375117	48318	11630
f13_17	female (13-17)	DK	Denmark	749	260	1063904	319052	6157	1376
m13_17	male (13-17)	DK	Denmark	723	248	1005441	292591	6151	1406
u35_44	unknown (35-44)	DK	Denmark	6132	1194	227178	70774	2229	495
u25_34	unknown (25-34)	DK	Denmark	5606	1154	163679	50501	1475	330
u45_54	unknown (45-54)	DK	Denmark	5684	1148	139746	42320	1433	323
u55_64	unknown (55-64)	DK	Denmark	4821	1034	108625	31830	1093	257
u65_	unknown (65+)	DK	Denmark	4494	945	94013	27346	975	233
u18_24	unknown (18-24)	DK	Denmark	4528	982	72619	22081	653	145
u13_17	unknown (13-17)	DK	Denmark	430	191	6001	1754	37	8
