impression_code	impression_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_1k	0 - 1k	BE	Belgium	2889	709	1977777	0	193542	6
1k_5k	1k - 5k	BE	Belgium	3055	980	10436263	2087670	206041	148
5k_10k	5k - 10k	BE	Belgium	1531	634	10681282	5341175	114386	2552
10k_50k	10k - 50k	BE	Belgium	2730	766	85830257	17166394	468513	77471
50k_100k	50k - 100k	BE	Belgium	775	259	44702974	22351710	246238	64805
100k_200k	100k - 200k	BE	Belgium	459	162	45933738	22966984	277216	76621
200k_500k	200k - 500k	BE	Belgium	352	116	90365277	36146183	513256	118788
500k_1m	500k - 1m	BE	Belgium	110	55	35612969	17806502	224036	48772
